Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Unnamed: 23_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%,Matches
Fábio,br BRA,GK,34.0,36,36,3240,36.0,,,0,0.0,,15,9,12,12,33.3,1,1,0,0,0.0,Matches
Rafael Pires,br BRA,GK,25.0,2,2,180,2.0,,,0,0.0,,0,1,1,0,0.0,0,0,0,0,,Matches
Squad Total,,,27.1,38,38,3420,38.0,0.0,0.0,0,0.0,,15,10,13,12,31.6,1,1,0,0,0.0,
Opponent Total,,,26.1,38,38,3420,38.0,,,0,,,13,10,15,15,39.5,4,1,1,2,50.0,
