Unnamed: 0_level_0,Unnamed: 1_level_0,Home,Home,Home,Home,Home,Home,Home,Home,Home,Home,Home,Home,Home,Away,Away,Away,Away,Away,Away,Away,Away,Away,Away,Away,Away,Away
Rk,Squad,MP,W,D,L,GF,GA,GD,Pts,Pts/MP,xG,xGA,xGD,xGD/90,MP,W,D,L,GF,GA,GD,Pts,Pts/MP,xG,xGA,xGD,xGD/90
15,Botafogo (RJ),19,9,2,8,19,17,2,29,1.53,22.6,26.9,-4.3,-0.23,19,4,2,13,12,28,-16,14,0.74,15.4,36.0,-20.6,-1.08
16,Ceará,19,8,6,5,23,14,9,30,1.58,26.9,21.0,5.9,0.31,19,2,3,14,13,27,-14,9,0.47,21.8,32.4,-10.6,-0.56
17,Cruzeiro,19,5,8,6,13,17,-4,23,1.21,25.4,21.4,3.9,0.21,19,2,7,10,14,29,-15,13,0.68,21.2,29.9,-8.8,-0.46
18,CSA,19,6,5,8,17,24,-7,23,1.21,22.4,28.9,-6.5,-0.34,19,2,3,14,7,34,-27,9,0.47,12.5,36.8,-24.3,-1.28
19,Chapecoense,19,4,5,10,16,22,-6,17,0.89,25.5,27.8,-2.2,-0.12,19,3,6,10,15,30,-15,15,0.79,16.1,39.9,-23.8,-1.25
