Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Unnamed: 23_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%,Matches
Fábio,br BRA,GK,37.0,30,30,2700,30.0,25,0.83,96,74,76.0,13,7,10,9,30.0,3,2,1,0,33.3,Matches
Rafael Pires,br BRA,GK,28.0,8,8,720,8.0,7,0.87,24,19,79.2,1,4,3,4,50.0,2,2,0,0,0.0,Matches
Squad Total,,,29.0,38,38,3420,38.0,32,0.84,120,93,76.7,14,11,13,13,34.2,5,4,1,0,20.0,
Opponent Total,,,27.0,38,38,3420,38.0,34,0.89,133,105,78.2,13,11,14,17,44.7,7,5,1,1,16.7,
