Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Starts,Starts,Starts,Subs,Subs,Subs,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success,Unnamed: 21_level_0
Rafael Sóbis,br BRA,"FW,MF",31.0,23,1412.0,61.0,41.3,15.7,16,78.0,5.0,7,25.0,1,1.43,20.0,18.0,2.0,0.13,-0.14,Matches
Robinho,br BRA,MF,29.0,18,1252.0,70.0,36.6,13.9,14,82.0,6.0,4,27.0,2,1.44,23.0,17.0,6.0,0.43,0.35,Matches
Hudson,br BRA,MF,29.0,17,1183.0,70.0,34.6,13.1,14,79.0,6.0,3,28.0,5,1.88,15.0,11.0,4.0,0.3,0.14,Matches
Lucas Silva,br BRA,MF,23.0,20,1183.0,59.0,34.6,13.1,13,82.0,8.0,7,17.0,13,1.75,17.0,13.0,4.0,0.3,0.14,Matches
Ariel Cabral,ar ARG,MF,29.0,14,1076.0,77.0,31.5,12.0,12,84.0,8.0,2,32.0,1,1.29,14.0,13.0,1.0,0.08,-0.19,Matches
Giorgian De Arrascaeta,uy URU,"FW,MF",22.0,16,1075.0,67.0,31.4,11.9,11,83.0,7.0,5,33.0,0,1.5,14.0,11.0,3.0,0.25,0.06,Matches
Digão,br BRA,DF,28.0,10,828.0,83.0,24.2,9.2,9,88.0,7.0,1,37.0,7,1.3,13.0,13.0,0.0,0.0,-0.28,Matches
Manoel,br BRA,DF,26.0,9,759.0,84.0,22.2,8.4,9,84.0,8.0,0,,3,1.56,10.0,10.0,0.0,0.0,-0.27,Matches
Sassá,br BRA,FW,23.0,15,784.0,52.0,22.9,8.7,8,83.0,3.0,7,18.0,0,1.53,10.0,7.0,3.0,0.34,0.17,Matches
Élber,br BRA,"FW,MF",24.0,21,765.0,36.0,22.4,8.5,8,69.0,2.0,13,16.0,11,1.24,9.0,10.0,-1.0,-0.12,-0.42,Matches
Bryan Silva Garcia,br BRA,DF,24.0,9,673.0,75.0,19.7,7.5,7,90.0,7.0,2,21.0,29,1.11,11.0,10.0,1.0,0.13,-0.1,Matches
Rafael Marques,br BRA,FW,33.0,19,652.0,34.0,19.1,7.2,7,66.0,2.0,12,16.0,7,1.47,8.0,7.0,1.0,0.14,-0.09,Matches
Rafael Pires,br BRA,GK,27.0,6,540.0,90.0,15.8,6.0,6,90.0,6.0,0,,32,1.67,9.0,8.0,1.0,0.17,-0.05,Matches
Ramón Ábila,ar ARG,FW,27.0,10,536.0,54.0,15.7,6.0,6,72.0,2.0,4,26.0,4,1.1,5.0,6.0,-1.0,-0.17,-0.45,Matches
Luis Caicedo Medina,ec ECU,DF,24.0,6,495.0,83.0,14.5,5.5,5,90.0,5.0,1,45.0,3,1.17,7.0,9.0,-2.0,-0.36,-0.67,Matches
Nonoca,br BRA,MF,18.0,6,282.0,47.0,8.2,3.1,3,80.0,1.0,3,14.0,23,1.5,5.0,4.0,1.0,0.32,0.12,Matches
Dedé,br BRA,DF,28.0,3,225.0,75.0,6.6,2.5,3,75.0,2.0,0,,0,2.33,2.0,1.0,1.0,0.4,0.2,Matches
Raniel,br BRA,FW,20.0,10,270.0,27.0,7.9,3.0,2,86.0,1.0,8,12.0,4,2.0,6.0,1.0,5.0,1.67,1.58,Matches
John Lennon,br BRA,DF,25.0,4,188.0,47.0,5.5,2.1,2,62.0,0.0,2,33.0,19,1.5,2.0,3.0,-1.0,-0.48,-0.73,Matches
Jonata,br BRA,FW,19.0,5,141.0,28.0,4.1,1.6,2,48.0,0.0,3,15.0,1,1.6,1.0,3.0,-2.0,-1.28,-1.55,Matches
Rafael Galhardo,br BRA,DF,25.0,2,137.0,69.0,4.0,1.5,2,69.0,0.0,0,,6,1.0,1.0,2.0,-1.0,-0.66,-0.9,Matches
Arthur,br BRA,DF,17.0,2,148.0,74.0,4.3,1.6,1,91.0,1.0,1,57.0,28,2.0,4.0,2.0,2.0,1.22,1.05,Matches
Judivan,br BRA,"FW,MF",21.0,3,49.0,16.0,1.4,0.5,0,,0.0,3,15.0,2,0.67,2.0,1.0,1.0,1.84,1.65,Matches
Alexis Messidoro,ar ARG,MF,19.0,3,40.0,13.0,1.2,0.4,0,,0.0,3,12.0,14,1.33,1.0,0.0,1.0,2.25,2.06,Matches
Alex Apolinário,br BRA,DF,20.0,1,15.0,15.0,0.4,0.2,0,,0.0,1,14.0,3,1.0,0.0,0.0,0.0,0.0,-0.21,Matches
Careca,br BRA,FW,21.0,0,,,,,0,,0.0,0,,1,,,,,,,Matches
Eduardo,br BRA,MF,20.0,0,,,,,0,,0.0,0,,1,,,,,,,Matches
Fabrício,br BRA,"DF,MF",30.0,0,,,,,0,,0.0,0,,14,,,,,,,Matches
Lucas França,br BRA,GK,21.0,0,,,,,0,,0.0,0,,34,,,,,,,Matches
Lucas Leite,br BRA,GK,19.0,0,,,,,0,,0.0,0,,2,,,,,,,Matches
Victor Luiz,br BRA,DF,19.0,0,,,,,0,,0.0,0,,2,,,,,,,Matches
Vitinho,br BRA,"DF,MF",17.0,0,,,,,0,,0.0,0,,1,,,,,,,Matches
Squad Total,,,27.6,38,3420.0,90.0,100.0,38.0,418,84.0,,113,21.0,297,1.5,47.0,39.0,8.0,0.21,,
Opponent Total,,,26.9,38,3420.0,90.0,100.0,38.0,418,84.0,,112,23.0,298,1.18,39.0,47.0,-8.0,-0.21,,
