Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
Fábio,br BRA,GK,38.0,35,35,3150.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Henrique Pacheco Lima,br BRA,MF,33.0,33,33,2970.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,1.3,2.3,45.0,253.0,28.0,0.0,0.0,0.0,0.0,0.0,0.03,0.04,0.07,0.03,0.07,Matches
Thiago Neves,br BRA,MF,33.0,28,25,2106.0,23.4,6.0,5.0,11.0,5.0,1.0,2.0,8.0,0.0,6.9,5.3,4.0,9.3,25.0,115.0,158.0,0.26,0.21,0.47,0.21,0.43,0.3,0.17,0.47,0.23,0.4,Matches
Egídio Pereira Júnior,br BRA,DF,32.0,25,24,2047.0,22.7,0.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,1.1,1.1,2.6,3.6,58.0,148.0,168.0,0.0,0.04,0.04,0.0,0.04,0.05,0.11,0.16,0.05,0.16,Matches
Fred,br BRA,FW,35.0,30,23,2203.0,24.5,5.0,3.0,8.0,2.0,3.0,3.0,10.0,0.0,9.3,7.0,2.8,9.7,5.0,36.0,121.0,0.2,0.12,0.33,0.08,0.2,0.38,0.11,0.49,0.28,0.4,Matches
David,br BRA,"FW,MF",23.0,33,23,2021.0,22.5,0.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,4.3,4.3,5.6,9.9,116.0,99.0,271.0,0.0,0.09,0.09,0.0,0.09,0.19,0.25,0.44,0.19,0.44,Matches
Luis Manuel Orejuela,co COL,DF,23.0,23,23,1814.0,20.2,2.0,0.0,2.0,2.0,0.0,0.0,4.0,1.0,1.3,1.3,2.1,3.3,77.0,88.0,159.0,0.1,0.0,0.1,0.1,0.1,0.06,0.1,0.16,0.06,0.16,Matches
Robinho,br BRA,"MF,FW",31.0,27,22,1872.0,20.8,1.0,1.0,2.0,1.0,0.0,0.0,7.0,0.0,3.6,3.6,3.4,7.0,39.0,282.0,103.0,0.05,0.05,0.1,0.05,0.1,0.18,0.17,0.34,0.18,0.34,Matches
Marquinhos Gabriel,br BRA,"FW,MF",28.0,28,20,1799.0,20.0,0.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,2.0,2.0,2.8,4.9,72.0,77.0,162.0,0.0,0.1,0.1,0.0,0.1,0.1,0.14,0.24,0.1,0.24,Matches
Dedé,br BRA,DF,30.0,20,20,1691.0,18.8,3.0,0.0,3.0,3.0,0.0,0.0,2.0,0.0,2.2,2.2,0.1,2.3,2.0,52.0,5.0,0.16,0.0,0.16,0.16,0.16,0.12,0.01,0.12,0.12,0.12,Matches
Éderson,br BRA,MF,19.0,21,20,1645.0,18.3,2.0,0.0,2.0,2.0,0.0,0.0,4.0,0.0,2.6,2.6,0.8,3.5,20.0,65.0,74.0,0.11,0.0,0.11,0.11,0.11,0.14,0.05,0.19,0.14,0.19,Matches
Fabrício Bruno,br BRA,DF,22.0,19,19,1710.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.5,0.5,0.2,0.7,8.0,52.0,4.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.04,0.02,0.04,Matches
Cacá,br BRA,DF,19.0,20,18,1729.0,19.2,1.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.6,0.6,0.1,0.8,8.0,69.0,2.0,0.05,0.0,0.05,0.05,0.05,0.03,0.01,0.04,0.03,0.04,Matches
Léo,br BRA,DF,31.0,18,18,1620.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.3,0.2,0.5,3.0,52.0,1.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.03,0.02,0.03,Matches
Pedro Rocha Neves,br BRA,"FW,MF",24.0,23,17,1468.0,16.3,2.0,2.0,4.0,2.0,0.0,0.0,3.0,0.0,4.4,4.4,2.1,6.5,58.0,47.0,143.0,0.12,0.12,0.25,0.12,0.25,0.27,0.13,0.4,0.27,0.4,Matches
Dodô,br BRA,DF,26.0,18,14,1355.0,15.1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.4,0.4,1.1,1.5,43.0,83.0,93.0,0.0,0.0,0.0,0.0,0.0,0.02,0.07,0.1,0.02,0.1,Matches
Ariel Cabral,ar ARG,MF,31.0,16,11,766.0,8.5,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.9,0.9,0.4,1.3,4.0,57.0,16.0,0.0,0.12,0.12,0.0,0.12,0.1,0.05,0.15,0.1,0.15,Matches
Sassá,br BRA,FW,25.0,24,9,922.0,10.2,3.0,0.0,3.0,3.0,0.0,0.0,3.0,1.0,3.1,3.1,0.2,3.3,24.0,11.0,75.0,0.29,0.0,0.29,0.29,0.29,0.3,0.02,0.32,0.3,0.32,Matches
Edílson Mendes,br BRA,DF,32.0,13,9,890.0,9.9,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.5,0.5,0.4,0.8,23.0,49.0,21.0,0.0,0.0,0.0,0.0,0.0,0.05,0.04,0.08,0.05,0.08,Matches
Jadson,br BRA,"MF,FW",25.0,14,8,760.0,8.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.3,0.3,0.4,0.7,6.0,67.0,22.0,0.0,0.0,0.0,0.0,0.0,0.04,0.05,0.09,0.04,0.09,Matches
Lucas Romero,ar ARG,"DF,MF",24.0,8,8,699.0,7.8,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.1,0.1,0.7,0.8,17.0,45.0,20.0,0.0,0.0,0.0,0.0,0.0,0.02,0.09,0.1,0.02,0.1,Matches
Rodriguinho Marinho,br BRA,MF,30.0,5,4,295.0,3.3,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.6,0.6,0.5,1.1,9.0,16.0,28.0,0.31,0.0,0.31,0.31,0.31,0.19,0.16,0.35,0.19,0.35,Matches
Weverton,br BRA,DF,19.0,5,3,338.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.6,0.7,12.0,12.0,26.0,0.0,0.0,0.0,0.0,0.0,0.02,0.17,0.19,0.02,0.19,Matches
Rafael Pires,br BRA,GK,29.0,3,3,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Ezequiel,br BRA,"FW,MF",20.0,14,2,370.0,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.3,0.6,18.0,21.0,51.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.14,0.07,0.14,Matches
Mauricio,br BRA,"MF,FW",17.0,8,2,299.0,3.3,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4,0.4,0.1,0.5,6.0,12.0,35.0,0.3,0.0,0.3,0.3,0.3,0.13,0.02,0.16,0.13,0.16,Matches
Lucas Silva,br BRA,MF,25.0,6,2,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,3.0,26.0,5.0,0.0,0.0,0.0,0.0,0.0,0.07,0.01,0.08,0.07,0.08,Matches
Diederrick Joel,cm CMR,FW,25.0,4,1,133.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.4,1.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.24,0.01,0.25,0.24,0.25,Matches
Murilo Cerqueira,br BRA,DF,21.0,1,1,84.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Rafael Santos,br BRA,"DF,MF",20.0,2,1,81.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,Matches
Raniel,br BRA,FW,22.0,2,0,52.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.07,0.14,0.21,0.07,0.21,Matches
Vinícius Popó,br BRA,FW,17.0,2,0,41.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,1.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.18,0.0,0.18,Matches
Jadsom,br BRA,"MF,FW",17.0,1,0,31.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.15,0.18,0.33,0.15,0.33,Matches
Rafinha,br BRA,FW,35.0,1,0,22.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Welinton Torrão,br BRA,MF,19.0,1,0,21.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,Matches
Adriano,br BRA,MF,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Marco Antônio,br BRA,MF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
EDU,br BRA,DF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Vitor Eudes,br BRA,GK,20.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Vinicius Melo,br BRA,GK,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Jonathan Monteiro,br BRA,DF,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Romulo,br BRA,"DF,MF",18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Squad Total,,,28.9,38,418,3420.0,38.0,27.0,17.0,44.0,23.0,4.0,5.0,88.0,6.0,46.5,42.7,32.9,75.6,704.0,1840.0,1820.0,0.71,0.45,1.16,0.61,1.05,1.22,0.87,2.09,1.12,1.99,
Opponent Total,,,27.3,38,418,3420.0,38.0,46.0,30.0,76.0,42.0,4.0,7.0,70.0,6.0,51.4,45.9,32.8,78.7,768.0,1496.0,1472.0,1.21,0.79,2.0,1.11,1.89,1.35,0.86,2.21,1.21,2.07,
