Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Unnamed: 16_level_0
Player,Nation,Pos,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,PK,PKatt,Matches
Fábio,br BRA,GK,36.0,32.0,0,0,0,,0.0,0.0,,,,0,0,Matches
Diogo Barbosa,br BRA,DF,24.0,30.8,1,15,5,33.3,0.49,0.16,0.07,0.2,,0,0,Matches
Thiago Neves,br BRA,MF,31.0,28.9,11,101,53,52.5,3.5,1.84,0.11,0.21,,0,1,Matches
Henrique Pacheco Lima,br BRA,MF,31.0,25.6,0,16,4,25.0,0.62,0.16,0.0,0.0,,0,0,Matches
Léo,br BRA,DF,29.0,26.0,1,18,8,44.4,0.69,0.31,0.06,0.13,,0,0,Matches
Lucas Romero,ar ARG,"DF,MF",22.0,25.0,2,11,4,36.4,0.44,0.16,0.18,0.5,,0,0,Matches
Rafinha,br BRA,MF,33.0,22.1,3,45,10,22.2,2.03,0.45,0.07,0.3,,0,0,Matches
Murilo Cerqueira,br BRA,DF,19.0,22.2,0,10,0,0.0,0.45,0.0,0.0,,,0,0,Matches
Alisson,br BRA,"FW,MF",23.0,20.7,2,45,16,35.6,2.18,0.77,0.04,0.13,,0,0,Matches
Ezequiel,br BRA,DF,23.0,20.1,0,6,3,50.0,0.3,0.15,0.0,0.0,,0,0,Matches
Rafael Sóbis,br BRA,"FW,MF",31.0,15.7,4,46,14,30.4,2.93,0.89,0.09,0.29,,0,0,Matches
Robinho,br BRA,MF,29.0,13.9,3,28,11,39.3,2.01,0.79,0.11,0.27,,0,0,Matches
Hudson,br BRA,MF,29.0,13.1,1,17,2,11.8,1.29,0.15,0.06,0.5,,0,0,Matches
Lucas Silva,br BRA,MF,23.0,13.1,0,15,1,6.7,1.14,0.08,0.0,0.0,,0,0,Matches
Ariel Cabral,ar ARG,MF,29.0,12.0,0,10,0,0.0,0.84,0.0,0.0,,,0,0,Matches
Giorgian De Arrascaeta,uy URU,"FW,MF",22.0,11.9,3,36,17,47.2,3.01,1.42,0.08,0.18,,0,0,Matches
Digão,br BRA,DF,28.0,9.2,0,6,3,50.0,0.65,0.33,0.0,0.0,,0,0,Matches
Manoel,br BRA,DF,26.0,8.4,1,4,1,25.0,0.47,0.12,0.25,1.0,,0,0,Matches
Sassá,br BRA,FW,23.0,8.7,6,23,9,39.1,2.64,1.03,0.22,0.56,,1,2,Matches
Élber,br BRA,"FW,MF",24.0,8.5,1,27,6,22.2,3.18,0.71,0.04,0.17,,0,0,Matches
Bryan Silva Garcia,br BRA,DF,24.0,7.5,0,13,2,15.4,1.74,0.27,0.0,0.0,,0,0,Matches
Rafael Marques,br BRA,FW,33.0,7.2,1,17,3,17.6,2.35,0.41,0.06,0.33,,0,0,Matches
Rafael Pires,br BRA,GK,27.0,6.0,0,0,0,,0.0,0.0,,,,0,0,Matches
Ramón Ábila,ar ARG,FW,27.0,6.0,3,12,7,58.3,2.01,1.18,0.17,0.29,,1,1,Matches
Luis Caicedo Medina,ec ECU,DF,24.0,5.5,0,3,1,33.3,0.55,0.18,0.0,0.0,,0,0,Matches
Nonoca,br BRA,MF,18.0,3.1,0,3,0,0.0,0.96,0.0,0.0,,,0,0,Matches
Dedé,br BRA,DF,28.0,2.5,0,0,0,,0.0,0.0,,,,0,0,Matches
Raniel,br BRA,FW,20.0,3.0,2,7,2,28.6,2.33,0.67,0.29,1.0,,0,0,Matches
John Lennon,br BRA,DF,25.0,2.1,0,0,0,,0.0,0.0,,,,0,0,Matches
Jonata,br BRA,FW,19.0,1.6,0,8,0,0.0,5.11,0.0,0.0,,,0,0,Matches
Rafael Galhardo,br BRA,DF,25.0,1.5,0,2,1,50.0,1.31,0.66,0.0,0.0,,0,0,Matches
Arthur,br BRA,DF,17.0,1.6,0,1,0,0.0,0.61,0.0,0.0,,,0,0,Matches
Judivan,br BRA,"FW,MF",21.0,0.5,1,3,2,66.7,5.51,3.67,0.0,0.0,,1,1,Matches
Alexis Messidoro,ar ARG,MF,19.0,0.4,0,0,0,,0.0,0.0,,,,0,0,Matches
Alex Apolinário,br BRA,DF,20.0,0.2,0,2,0,0.0,12.0,0.0,0.0,,,0,0,Matches
Squad Total,,,27.6,38.0,46,550,185,33.6,14.47,4.87,0.08,0.23,,3,5,
Opponent Total,,,26.9,38.0,38,434,142,32.7,11.42,3.74,0.07,0.21,,8,8,
