Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Goals,Goals,Goals,Goals,Goals,Expected,Expected,Expected,Expected,Launched,Launched,Launched,Passes,Passes,Passes,Passes,Goal Kicks,Goal Kicks,Goal Kicks,Crosses,Crosses,Crosses,Sweeper,Sweeper,Sweeper,Unnamed: 30_level_0
Player,Nation,Pos,Age,90s,GA,PKA,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Matches
Wéverton,br BRA,GK,35.0,35.0,30,3,1,3,1,34.9,0.24,5.9,0.17,143,379,37.7,949,198,32.0,34.0,239,31.4,33.1,397,34,8.6,20,0.57,12.8,Matches
Marcelo Lomba,br BRA,GK,36.0,3.0,3,1,0,0,0,5.5,0.31,2.5,0.84,14,38,36.8,78,18,35.9,32.7,23,43.5,30.9,46,5,10.9,0,0.0,3.7,Matches
Squad Total,,,26.9,38.0,33,4,1,3,1,40.4,0.25,8.4,0.22,157,417,37.6,1007,216,33.0,32.7,282,30.1,31.5,443,39,8.8,20,0.53,3.7,
Opponent Total,,,27.4,38.0,64,2,1,10,2,67.0,0.32,5.0,0.13,186,492,37.8,840,162,39.9,35.6,363,43.3,37.2,740,33,4.5,34,0.89,12.5,
