Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 19_level_0,Unnamed: 20_level_0,Expected,Expected,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0,Unnamed: 28_level_0
Player,Nation,Pos,Age,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Raphael Veiga,br BRA,"MF,FW",25.0,25.6,836,1046,79.9,14548,4158,379,424,89.4,345,407,84.8,85,146,58.2,4,3.3,2.6,0.7,41,117,20,7,158,Matches
Luan Garcia,br BRA,DF,27.0,24.6,1213,1414,85.8,25938,9835,333,363,91.7,678,749,90.5,195,275,70.9,0,0.6,0.6,-0.6,11,110,5,2,101,Matches
Wéverton,br BRA,GK,33.0,20.8,567,716,79.2,15013,10221,133,135,98.5,249,253,98.4,180,322,55.9,0,0.0,0.1,0.0,1,13,1,0,0,Matches
Gustavo Scarpa,br BRA,"MF,FW",27.0,20.4,688,991,69.4,15213,4115,244,289,84.4,265,359,73.8,167,280,59.6,13,7.9,6.1,5.1,72,80,45,19,115,Matches
Marcos Rocha,br BRA,DF,32.0,18.7,1002,1274,78.6,20213,8617,396,447,88.6,397,472,84.1,194,299,64.9,0,1.3,1.1,-1.3,25,104,25,7,121,Matches
Gustavo Gómez,py PAR,DF,27.0,20.0,991,1110,89.3,19751,7639,300,324,92.6,584,629,92.8,101,143,70.6,0,0.2,0.4,-0.2,4,55,4,2,73,Matches
Zé Rafael,br BRA,MF,27.0,20.2,830,925,89.7,14492,2695,367,398,92.2,371,400,92.8,71,84,84.5,0,1.8,1.0,-1.8,15,58,8,0,76,Matches
Felipe Melo,br BRA,"MF,DF",37.0,19.1,809,907,89.2,18325,5900,194,217,89.4,427,460,92.8,173,208,83.2,0,0.3,0.3,-0.3,7,74,7,0,79,Matches
Rony,br BRA,"FW,MF",25.0,18.2,222,321,69.2,3258,656,131,162,80.9,61,89,68.5,17,34,50.0,1,2.3,1.6,-1.3,19,9,5,1,22,Matches
Renan Victor,br BRA,DF,18.0,18.3,842,1000,84.2,16670,6710,284,312,91.0,442,489,90.4,107,172,62.2,0,0.4,0.3,-0.4,6,86,2,1,93,Matches
Danilo,br BRA,MF,19.0,17.3,666,782,85.2,12506,2909,257,286,89.9,318,345,92.2,75,110,68.2,1,1.5,1.2,-0.5,17,64,10,2,78,Matches
Dudu,br BRA,"FW,MF",29.0,16.5,485,669,72.5,8620,2481,219,256,85.5,191,242,78.9,58,107,54.2,2,3.1,3.0,-1.1,40,51,35,5,88,Matches
Wesley,br BRA,"FW,MF",21.0,11.8,248,330,75.2,4293,1096,119,137,86.9,91,125,72.8,29,44,65.9,2,1.6,1.3,0.4,21,21,16,6,45,Matches
Jailson,br BRA,GK,39.0,13.2,279,387,72.1,8270,6068,64,64,100.0,102,102,100.0,111,218,50.9,0,0.0,0.0,0.0,1,7,0,0,0,Matches
Patrick de Paula,br BRA,MF,21.0,12.4,504,610,82.6,10498,2557,175,194,90.2,238,276,86.2,87,127,68.5,1,0.4,0.6,0.6,10,71,4,0,68,Matches
Luiz Adriano,br BRA,FW,33.0,10.4,120,159,75.5,1779,314,60,75,80.0,44,53,83.0,5,8,62.5,2,1.7,1.0,0.3,11,9,2,0,10,Matches
