Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Expected,Expected,Expected,Expected,Expected,Unnamed: 22_level_0
Player,Nation,Pos,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
Dudu,br BRA,"FW,MF",27.0,34.0,9,95,38,40.0,2.79,1.12,0.09,0.24,19.6,0,0,0,8.7,8.7,0.1,0.3,0.3,Matches
Diogo Barbosa,br BRA,DF,26.0,33.0,0,15,3,20.0,0.45,0.09,0.0,0.0,23.1,2,0,0,1.2,1.2,0.08,-1.2,-1.2,Matches
Bruno Henrique,br BRA,MF,29.0,32.2,10,57,21,36.8,1.77,0.65,0.16,0.43,22.8,8,1,1,4.9,4.2,0.07,5.1,4.8,Matches
Wéverton,br BRA,GK,31.0,31.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Marcos Rocha,br BRA,DF,30.0,29.0,2,14,4,28.6,0.48,0.14,0.14,0.5,21.8,0,0,0,0.9,0.9,0.07,1.1,1.1,Matches
Felipe Melo,br BRA,MF,35.0,22.6,3,28,6,21.4,1.24,0.27,0.11,0.5,19.2,0,0,0,2.4,2.4,0.08,0.6,0.6,Matches
Zé Rafael,br BRA,"FW,MF",25.0,19.1,5,41,16,39.0,2.15,0.84,0.12,0.31,18.1,0,0,0,4.4,4.4,0.11,0.6,0.6,Matches
Gustavo Gómez,py PAR,DF,25.0,21.7,3,14,6,42.9,0.65,0.28,0.14,0.33,11.3,0,1,1,2.5,1.8,0.13,0.5,0.2,Matches
Deyverson,br BRA,FW,27.0,19.7,5,53,21,39.6,2.69,1.07,0.09,0.24,12.6,0,0,0,7.0,7.0,0.13,-2.0,-2.0,Matches
Luan Garcia,br BRA,DF,25.0,20.1,0,9,3,33.3,0.45,0.15,0.0,0.0,18.3,3,0,0,1.3,1.3,0.15,-1.3,-1.3,Matches
Vitor Hugo,br BRA,DF,27.0,20.0,0,16,5,31.3,0.8,0.25,0.0,0.0,10.8,0,0,0,1.1,1.1,0.07,-1.1,-1.1,Matches
