Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Goals,Goals,Goals,Goals,Goals,Expected,Expected,Expected,Expected,Launched,Launched,Launched,Passes,Passes,Passes,Passes,Goal Kicks,Goal Kicks,Goal Kicks,Crosses,Crosses,Crosses,Sweeper,Sweeper,Sweeper,Unnamed: 30_level_0
Player,Nation,Pos,Age,90s,GA,PKA,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Matches
Wéverton,br BRA,GK,32.0,30.0,26,3,1,4,2,28.2,0.24,4.2,0.14,139,391,35.5,752,141,39.1,36.3,215,45.1,39.4,408,13,3.2,23,0.77,13.8,Matches
Jailson,br BRA,GK,38.0,6.0,8,2,1,0,0,8.2,0.31,0.2,0.04,17,50,34.0,124,27,31.5,32.3,44,25.0,30.8,64,1,1.6,3,0.5,13.5,Matches
Vinicius Silvestre,br BRA,GK,25.0,2.0,3,0,0,0,0,3.6,0.32,0.6,0.3,9,31,29.0,53,11,39.6,37.0,20,50.0,39.5,28,0,0.0,2,1.0,16.3,Matches
Squad Total,,,26.4,38.0,37,5,2,4,2,40.1,0.26,5.1,0.13,165,472,35.0,928,179,38.1,37.0,280,42.1,38.0,500,14,2.8,28,0.74,16.3,
Opponent Total,,,26.3,38.0,51,5,1,5,0,49.2,0.27,-1.8,-0.05,143,477,30.0,828,148,39.0,34.9,352,43.8,37.6,600,12,2.0,28,0.74,12.9,
