Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes,Unnamed: 20_level_0
Player,Nation,Pos,Age,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Matches
Wéverton,br BRA,GK,36.0,37.0,1135,815,317,85,0,4,0,0,0,0,0,0,789,3,0,Matches
Aníbal Moreno,ar ARG,MF,24.0,28.0,1432,1395,34,29,2,15,16,3,2,1,1,0,1200,3,21,Matches
Raphael Veiga,br BRA,MF,28.0,27.5,1207,955,234,64,6,22,209,10,134,74,40,2,905,18,18,Matches
Gustavo Gómez,py PAR,DF,30.0,26.3,1199,1143,51,45,1,6,5,6,0,0,0,0,999,5,2,Matches
Estêvão Willian,br BRA,FW,16.0,23.3,750,701,48,5,3,16,71,20,23,13,4,0,579,1,24,Matches
Murilo Cerqueira,br BRA,DF,26.0,24.2,1170,1133,34,23,1,14,7,2,0,0,0,0,966,3,4,Matches
José López,ar ARG,FW,23.0,23.8,397,384,10,0,2,7,15,1,0,0,0,0,230,3,15,Matches
Marcos Rocha,br BRA,DF,35.0,21.5,1483,1188,289,53,3,6,53,235,1,0,0,0,1126,6,29,Matches
Richard Ríos,co COL,MF,23.0,19.4,857,822,32,25,1,7,35,7,0,0,0,0,701,3,16,Matches
Rony,br BRA,FW,28.0,19.1,304,280,24,1,1,2,37,8,0,0,0,0,213,0,11,Matches
Vitor Reis,br BRA,DF,18.0,16.2,797,777,20,18,0,2,0,2,0,0,0,0,711,0,3,Matches
Felipe Anderson,br BRA,FW,30.0,14.6,684,634,47,5,6,6,45,21,19,14,2,0,505,3,24,Matches
Joaquín Piquerez,uy URU,DF,25.0,14.6,782,658,122,20,0,11,79,101,1,0,1,0,616,2,21,Matches
Caio Paulista,br BRA,DF,25.0,13.3,769,654,114,18,0,1,50,96,0,0,0,0,629,1,17,Matches
Mauricio,br BRA,MF,22.0,12.6,457,423,26,8,0,1,29,4,5,3,2,0,360,8,8,Matches
Gabriel Menino,br BRA,"MF,FW",23.0,11.9,637,552,80,26,0,12,74,10,43,19,10,0,489,5,11,Matches
Mayke,br BRA,DF,31.0,11.5,728,620,107,13,0,1,36,94,0,0,0,0,597,1,19,Matches
Zé Rafael,br BRA,MF,30.0,10.6,425,408,16,15,2,2,4,1,0,0,0,0,373,1,8,Matches
Vanderlan,br BRA,DF,21.0,11.7,464,373,91,3,0,1,46,88,0,0,0,0,360,0,19,Matches
Kaiky Naves,br BRA,DF,21.0,8.1,401,391,8,6,0,9,0,2,0,0,0,0,335,2,3,Matches
Lázaro,br BRA,"FW,MF",21.0,8.6,277,257,17,1,1,5,15,9,3,2,0,0,206,3,10,Matches
Agustín Giay,ar ARG,DF,20.0,7.1,446,380,66,1,0,0,18,65,0,0,0,0,357,0,10,Matches
Endrick,br BRA,"MF,FW",17.0,5.0,104,93,10,3,0,5,3,4,0,0,0,0,74,1,3,Matches
Dudu,br BRA,"FW,MF",32.0,6.1,259,238,20,5,2,0,30,6,8,2,3,0,177,1,11,Matches
Fabinho,br BRA,MF,21.0,5.7,265,257,7,7,0,5,1,0,0,0,0,0,212,1,4,Matches
Luan Garcia,br BRA,DF,30.0,2.6,90,81,7,6,0,0,0,1,0,0,0,0,77,2,0,Matches
Luis Guilherme,br BRA,"FW,DF",17.0,2.0,90,82,7,0,0,0,13,1,6,6,0,0,70,1,0,Matches
Romulo,br BRA,"FW,MF",22.0,2.0,75,70,5,0,1,1,14,0,5,2,2,0,49,0,4,Matches
Jhonatan Jowjow,br BRA,MF,21.0,1.6,67,61,5,0,1,0,8,1,4,3,0,0,47,1,3,Matches
Marcelo Lomba,br BRA,GK,37.0,1.0,25,17,8,1,0,0,0,0,0,0,0,0,22,0,0,Matches
Luighi,br BRA,"MF,FW",17.0,0.2,8,8,0,0,0,0,0,0,0,0,0,0,4,0,1,Matches
García,br BRA,"MF,FW",22.0,0.1,3,2,1,0,0,0,0,1,0,0,0,0,2,0,0,Matches
Squad Total,,,26.6,38.0,17787,15852,1857,486,33,161,913,799,254,139,65,2,13980,78,319,
Opponent Total,,,27.7,38.0,15247,13330,1872,583,30,96,573,660,145,64,50,3,11652,45,292,
