Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 21_level_0
Amaral,br BRA,MF,28.0,15,9,833.0,9.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
João Pedro,br BRA,DF,18.0,11,7,790.0,8.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Lucas Barrios,py PAR,FW,30.0,13,7,652.0,7.2,5.0,1.0,6.0,5.0,0.0,0.0,0.0,0.0,0.69,0.14,0.83,0.69,0.83,Matches
Andrei Girotto,br BRA,"DF,MF",22.0,12,7,545.0,6.1,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.17,0.0,0.17,0.17,0.17,Matches
Kelvin,br BRA,"FW,MF",21.0,16,6,818.0,9.1,0.0,4.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.44,0.44,0.0,0.44,Matches
Jonatan Cristaldo,ar ARG,FW,25.0,22,5,788.0,8.8,6.0,1.0,7.0,6.0,0.0,0.0,0.0,1.0,0.69,0.11,0.8,0.69,0.8,Matches
Agustín Allione,ar ARG,MF,20.0,12,5,448.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.2,0.2,0.0,0.2,Matches
João Paulo,br BRA,DF,28.0,6,4,402.0,4.5,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.22,0.22,0.0,0.22,Matches
Matheus Sales,br BRA,MF,19.0,4,4,288.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Pablo Mouche,ar ARG,"FW,MF",27.0,5,4,272.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Jorge Valdivia,cl CHI,MF,31.0,4,3,284.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Nathan Cardoso,br BRA,DF,19.0,3,3,224.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Cleiton Xavier,br BRA,MF,31.0,10,2,307.0,3.4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.29,0.0,0.29,Matches
Fábio Szymonek,br BRA,GK,24.0,2,2,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Lucas Taylor,br BRA,"DF,MF",19.0,3,1,162.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Ayrton Ganino,br BRA,DF,29.0,3,1,117.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Juninho,br BRA,MF,19.0,2,0,51.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Fernando Tobio,ar ARG,DF,25.0,1,0,43.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Alan Patrick,br BRA,MF,23.0,2,0,32.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Fellype Gabriel,br BRA,"FW,MF",29.0,1,0,21.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Jobson,br BRA,MF,19.0,1,0,20.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Leandro,br BRA,"FW,MF",21.0,2,0,20.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Francisco Arancibia,cl CHI,"FW,MF",18.0,0,0,,,,,,,,,,,,,,,,Matches
Aranha,br BRA,GK,34.0,0,0,,,,,,,,,,,,,,,,Matches
Daniel,br BRA,MF,18.0,0,0,,,,,,,,,,,,,,,,Matches
Jailson,br BRA,GK,33.0,0,0,,,,,,,,,,,,,,,,Matches
Kauê,br BRA,FW,18.0,0,0,,,,,,,,,,,,,,,,Matches
Maikon Leite,br BRA,"FW,MF",26.0,0,0,,,,,,,,,,,,,,,,Matches
Victor Luis,br BRA,DF,21.0,0,0,,,,,,,,,,,,,,,,Matches
Ryder Matos,br BRA,"FW,MF",21.0,0,0,,,,,,,,,,,,,,,,Matches
Julen Sandy,br BRA,MF,20.0,0,0,,,,,,,,,,,,,,,,Matches
Augusto Silva,br BRA,DF,17.0,0,0,,,,,,,,,,,,,,,,Matches
Vinicius Silvestre,br BRA,GK,20.0,0,0,,,,,,,,,,,,,,,,Matches
Wellington,br BRA,DF,23.0,0,0,,,,,,,,,,,,,,,,Matches
Squad Total,,,27.6,38,418,3420.0,38.0,59.0,46.0,105.0,58.0,1.0,1.0,92.0,5.0,1.55,1.21,2.76,1.53,2.74,
Opponent Total,,,26.5,38,418,3420.0,38.0,49.0,36.0,85.0,45.0,4.0,6.0,115.0,5.0,1.29,0.95,2.24,1.18,2.13,
