Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Unnamed: 23_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%,Matches
Wéverton,br BRA,GK,35.0,35,35,3150,35.0,30,0.86,133,103,79.7,19,10,6,15,42.9,4,3,1,0,25.0,Matches
Marcelo Lomba,br BRA,GK,36.0,3,3,270,3.0,3,1.0,16,13,87.5,1,0,2,1,33.3,1,1,0,0,0.0,Matches
Squad Total,,,26.9,38,38,3420,38.0,33,0.87,149,116,80.5,20,10,8,16,42.1,5,4,1,0,20.0,
Opponent Total,,,27.4,38,38,3420,38.0,64,1.68,209,146,70.3,8,10,20,8,21.1,4,2,1,1,33.3,
