Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 19_level_0,Unnamed: 20_level_0,Expected,Expected,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0,Unnamed: 28_level_0
Player,Nation,Pos,Age,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Wéverton,br BRA,GK,36.0,37.0,789,1135,69.5,22727,15453,118,119,99.2,397,397,100.0,272,613,44.4,1,0.3,0.1,0.7,2,32,3,0,0,Matches
Aníbal Moreno,ar ARG,MF,24.0,28.0,1200,1432,83.8,21821,6595,516,580,89.0,525,591,88.8,134,200,67.0,1,1.1,1.2,-0.1,24,155,12,3,167,Matches
Raphael Veiga,br BRA,MF,28.0,27.5,905,1207,75.0,16730,5542,433,473,91.5,297,359,82.7,148,305,48.5,3,7.1,5.5,-4.1,85,131,34,10,168,Matches
Gustavo Gómez,py PAR,DF,30.0,26.3,999,1199,83.3,20064,7126,285,330,86.4,601,667,90.1,106,184,57.6,2,1.8,1.0,0.2,5,59,5,1,82,Matches
Estêvão Willian,br BRA,FW,16.0,23.3,579,750,77.2,9109,2561,328,388,84.5,179,217,82.5,46,87,52.9,9,7.1,4.2,1.9,49,48,36,6,92,Matches
Murilo Cerqueira,br BRA,DF,26.0,24.2,966,1170,82.6,19981,7638,272,310,87.7,571,648,88.1,116,188,61.7,0,0.4,0.8,-0.4,6,99,6,0,127,Matches
José López,ar ARG,FW,23.0,23.8,230,397,57.9,3605,889,124,191,64.9,66,117,56.4,23,43,53.5,2,3.0,0.9,-1.0,19,37,12,2,41,Matches
Marcos Rocha,br BRA,DF,35.0,21.5,1126,1483,75.9,21628,10120,435,486,89.5,503,628,80.1,166,296,56.1,2,3.7,2.3,-1.7,35,134,31,12,150,Matches
Richard Ríos,co COL,MF,23.0,19.4,701,857,81.8,12115,2847,304,344,88.4,299,354,84.5,72,106,67.9,4,1.4,1.4,2.6,17,73,19,4,103,Matches
