Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 17_level_0,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
Player,Nation,Pos,Age,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
Raphael Veiga,br BRA,"MF,FW",25.0,25.6,29,14,9,16,4,7,28,25.0,21,13,1,12,17,46,6,0,Matches
Luan Garcia,br BRA,DF,27.0,24.6,33,24,21,12,0,17,35,48.6,18,30,19,11,36,69,85,1,Matches
Wéverton,br BRA,GK,33.0,20.8,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,9,0,Matches
Gustavo Scarpa,br BRA,"MF,FW",27.0,20.4,16,13,6,6,4,8,29,27.6,21,14,1,13,13,29,5,0,Matches
Marcos Rocha,br BRA,DF,32.0,18.7,61,39,34,21,6,31,56,55.4,25,24,7,17,24,85,28,0,Matches
Gustavo Gómez,py PAR,DF,27.0,20.0,22,16,20,2,0,12,20,60.0,8,21,14,7,33,55,72,1,Matches
Zé Rafael,br BRA,MF,27.0,20.2,53,32,15,29,9,26,63,41.3,37,27,12,15,15,68,21,1,Matches
Felipe Melo,br BRA,"MF,DF",37.0,19.1,32,22,21,11,0,15,28,53.6,13,21,14,7,28,60,79,0,Matches
Rony,br BRA,"FW,MF",25.0,18.2,15,7,5,7,3,4,18,22.2,14,10,0,10,9,24,17,0,Matches
Renan Victor,br BRA,DF,18.0,18.3,48,22,33,9,6,29,47,61.7,18,24,8,16,28,76,65,0,Matches
Danilo,br BRA,MF,19.0,17.3,30,16,17,10,3,16,40,40.0,24,17,4,13,28,58,17,0,Matches
Dudu,br BRA,"FW,MF",29.0,16.5,7,4,1,1,5,3,10,30.0,7,7,2,5,5,12,8,0,Matches
Wesley,br BRA,"FW,MF",21.0,11.8,18,9,7,8,3,8,29,27.6,21,6,0,6,3,21,3,0,Matches
Jailson,br BRA,GK,39.0,13.2,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,15,0,Matches
Patrick de Paula,br BRA,MF,21.0,12.4,27,15,10,13,4,14,36,38.9,22,20,7,13,24,51,20,1,Matches
Luiz Adriano,br BRA,FW,33.0,10.4,3,3,0,3,0,1,6,16.7,5,4,0,4,3,6,11,0,Matches
Gabriel Menino,br BRA,"DF,MF",20.0,12.3,24,15,12,11,1,7,23,30.4,16,13,3,10,21,45,11,0,Matches
Benjamín Kuscevic,cl CHI,DF,24.0,10.1,15,11,9,5,1,7,14,50.0,7,14,9,5,16,31,44,0,Matches
Joaquín Piquerez,uy URU,DF,22.0,10.8,20,11,16,4,0,10,20,50.0,10,7,2,5,11,31,17,0,Matches
