Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Unnamed: 16_level_0
Player,Nation,Pos,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,PK,PKatt,Matches
Henrique Dourado,br BRA,FW,24.0,29.8,13,,,,,,,,,3,3,Matches
Marcelo Oliveira,br BRA,"DF,MF",26.0,27.2,0,,,,,,,,,0,0,Matches
Victor Luis,br BRA,DF,20.0,25.2,1,,,,,,,,,0,0,Matches
Lúcio,br BRA,DF,35.0,25.0,2,,,,,,,,,0,0,Matches
Renato,br BRA,MF,22.0,24.4,1,,,,,,,,,0,0,Matches
Wesley,br BRA,MF,26.0,23.0,2,,,,,,,,,0,0,Matches
Juninho,br BRA,DF,24.0,19.1,1,,,,,,,,,0,0,Matches
Fábio Szymonek,br BRA,GK,23.0,18.0,0,,,,,,,,,0,0,Matches
Fernando Tobio,ar ARG,DF,24.0,17.3,1,,,,,,,,,0,0,Matches
Diogo Luís Santo,br BRA,FW,26.0,18.3,1,,,,,,,,,0,0,Matches
João Pedro,br BRA,DF,17.0,17.0,1,,,,,,,,,0,0,Matches
Jorge Valdivia,cl CHI,MF,30.0,14.8,0,,,,,,,,,0,0,Matches
Fernando Prass,br BRA,GK,35.0,14.5,0,,,,,,,,,0,0,Matches
Wendel,br BRA,"DF,MF",32.0,14.2,0,,,,,,,,,0,0,Matches
Nathan Cardoso,br BRA,DF,18.0,11.6,0,,,,,,,,,0,0,Matches
Leandro,br BRA,"FW,MF",20.0,11.2,1,,,,,,,,,0,0,Matches
Jonatan Cristaldo,ar ARG,FW,24.0,9.5,2,,,,,,,,,0,0,Matches
Pablo Mouche,ar ARG,"FW,MF",26.0,8.7,2,,,,,,,,,0,0,Matches
Agustín Allione,ar ARG,MF,19.0,8.5,0,,,,,,,,,0,0,Matches
Felipe Menezes,br BRA,MF,26.0,8.8,0,,,,,,,,,0,0,Matches
Marquinhos Gabriel,br BRA,"FW,MF",23.0,5.7,1,,,,,,,,,0,0,Matches
William Matheus,br BRA,DF,23.0,6.0,0,,,,,,,,,0,0,Matches
William Mendieta,py PAR,MF,25.0,5.8,0,,,,,,,,,0,0,Matches
Mazinho,br BRA,"FW,MF",26.0,5.4,1,,,,,,,,,0,0,Matches
Josimar,br BRA,MF,27.0,5.2,0,,,,,,,,,0,0,Matches
Mauricio Victorino,uy URU,DF,31.0,6.3,0,,,,,,,,,0,0,Matches
Eliton Deola,br BRA,GK,30.0,5.0,0,,,,,,,,,0,0,Matches
Weldinho,br BRA,DF,23.0,4.5,0,,,,,,,,,0,0,Matches
Wellington,br BRA,DF,22.0,3.9,0,,,,,,,,,0,0,Matches
Gabriel Dias,br BRA,DF,19.0,4.1,0,,,,,,,,,0,0,Matches
Sebastián Eguren,uy URU,MF,33.0,2.7,0,,,,,,,,,0,0,Matches
Bruno César,br BRA,"FW,MF",25.0,2.6,0,,,,,,,,,0,0,Matches
Tiago Alves,br BRA,DF,29.0,2.1,0,,,,,,,,,0,0,Matches
Washington,br BRA,"FW,MF",25.0,1.9,0,,,,,,,,,0,0,Matches
Bernardo,br BRA,MF,23.0,2.4,0,,,,,,,,,0,0,Matches
Patrick Vieira,br BRA,MF,22.0,1.2,0,,,,,,,,,0,0,Matches
Serginho,br BRA,MF,23.0,1.2,0,,,,,,,,,0,0,Matches
Alan Kardec,br BRA,FW,25.0,1.0,1,,,,,,,,,0,0,Matches
Bruninho,br BRA,MF,21.0,0.8,0,,,,,,,,,0,0,Matches
Erik Mendes,br BRA,FW,19.0,0.6,0,,,,,,,,,0,0,Matches
Bruno Cardoso,br BRA,GK,29.0,0.5,0,,,,,,,,,0,0,Matches
Chico,br BRA,FW,21.0,0.3,0,,,,,,,,,0,0,Matches
Rodolfo,br BRA,FW,20.0,0.3,0,,,,,,,,,0,0,Matches
Miguel Bianconi,br BRA,FW,21.0,0.2,0,,,,,,,,,0,0,Matches
Juninho,br BRA,MF,18.0,0.1,0,,,,,,,,,0,0,Matches
Squad Total,,,25.6,38.0,31,,,,,,,,,3,3,
Opponent Total,,,26.3,38.0,58,,,,,,,,,2,2,
