Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 19_level_0,Unnamed: 20_level_0,Expected,Expected,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0,Unnamed: 28_level_0
Player,Nation,Pos,Age,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Wéverton,br BRA,GK,32.0,30.0,699,971,72.0,19394,14194,162,163,99.4,309,313,98.7,228,489,46.6,0,0.0,0.1,0.0,1,22,1,0,0,Matches
Gabriel Menino,br BRA,"MF,DF",19.0,21.8,1017,1271,80.0,18810,5254,423,480,88.1,438,515,85.0,133,209,63.6,6,4.1,4.3,1.9,40,109,19,12,112,Matches
Matías Viña,uy URU,DF,22.0,21.5,729,964,75.6,12411,4151,338,400,84.5,324,411,78.8,58,113,51.3,2,1.8,2.1,0.2,17,50,11,4,73,Matches
Lucas Lima,br BRA,"MF,FW",29.0,21.0,815,1051,77.5,15182,4446,358,401,89.3,323,399,81.0,115,191,60.2,2,4.1,2.8,-2.1,50,116,41,7,169,Matches
Luan Garcia,br BRA,DF,26.0,22.3,1039,1192,87.2,22044,9435,292,314,93.0,581,634,91.6,157,222,70.7,0,0.3,0.5,-0.3,6,97,4,1,90,Matches
Patrick de Paula,br BRA,MF,20.0,20.7,921,1091,84.4,17548,5124,373,416,89.7,411,470,87.4,124,164,75.6,1,1.6,1.1,-0.6,15,123,9,0,133,Matches
Gustavo Gómez,py PAR,DF,26.0,20.5,1048,1174,89.3,20961,8233,324,350,92.6,603,644,93.6,111,162,68.5,1,1.4,0.7,-0.4,11,57,1,1,61,Matches
Zé Rafael,br BRA,MF,26.0,18.5,748,864,86.6,12155,2743,343,378,90.7,327,359,91.1,45,73,61.6,3,2.6,1.6,0.4,21,89,8,2,88,Matches
Luiz Adriano,br BRA,FW,32.0,17.1,237,315,75.2,3298,794,134,163,82.2,83,106,78.3,7,15,46.7,3,1.6,1.7,1.4,19,26,11,1,35,Matches
