Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
2017-03-08,21:45,Libertadores,Group stage,Wed,Away,D,1,1,ar Atlé Tucumán,35,,Dudu,4-2-3-1,4-1-3-2,Mario Díaz de Vivar,Match Report,
2017-03-15,21:45,Libertadores,Group stage,Wed,Home,W,1,0,bo Wilstermann,67,,Dudu,4-3-3,5-4-1,Eduardo Gamboa Latourniere,Match Report,
2017-04-12,21:45,Libertadores,Group stage,Wed,Home,W,3,2,uy Peñarol,60,,Dudu,4-3-3,4-4-2,Juan Bravo,Match Report,
2017-04-26,21:45,Libertadores,Group stage,Wed,Away,W,3,2,uy Peñarol,53,,Fernando Prass,3-4-3,4-4-2,Enrique Cáceres,Match Report,
2017-05-03,20:45,Libertadores,Group stage,Wed,Away,L,2,3,bo Wilstermann,49,,Dudu,4-1-4-1,4-2-3-1,Wilson Lamouroux,Match Report,
2017-05-14,16:00,Série A,Matchweek 1,Sun,Home,W,4,0,Vasco da Gama,51,3325.0,Zé Roberto,4-3-3,4-2-3-1,Rodolpho Toski Marques,Match Report,
2017-05-20,19:00,Série A,Matchweek 2,Sat,Away,L,0,1,Chapecoense,55,10323.0,Fernando Prass,4-3-3,4-1-4-1,André Luiz de Freitas Castro,Match Report,
2017-05-24,21:45,Libertadores,Group stage,Wed,Home,W,3,1,ar Atlé Tucumán,56,,Zé Roberto,4-3-3,4-1-4-1,Wilmar Roldán,Match Report,
2017-05-27,19:00,Série A,Matchweek 3,Sat,Away,L,0,2,São Paulo,63,33288.0,Dudu,4-3-2-1,3-4-3,Anderson Daronco,Match Report,
2017-06-04,16:00,Série A,Matchweek 4,Sun,Home,D,0,0,Atlético Mineiro,53,34240.0,Fernando Prass,4-3-3,4-2-3-1,Marcelo de Lima Henrique,Match Report,
2017-06-07,19:30,Série A,Matchweek 5,Wed,Away,L,0,1,Coritiba,56,16648.0,Fernando Prass,4-4-2,4-3-3,Braulio da Silva Machado,Match Report,
2017-06-10,16:00,Série A,Matchweek 6,Sat,Home,W,3,1,Fluminense,56,33066.0,Zé Roberto,4-1-4-1,4-2-3-1,André Luiz de Freitas Castro,Match Report,
2017-06-14,21:45,Série A,Matchweek 7,Wed,Away,L,0,1,Santos,54,10143.0,Fernando Prass,4-3-3,4-2-3-1,Wilton Sampaio,Match Report,
2017-06-18,16:00,Série A,Matchweek 8,Sun,Away,W,4,2,Bahia,38,33186.0,Fernando Prass,4-2-3-1,4-2-3-1,Rodolpho Toski Marques,Match Report,
2017-06-21,21:00,Série A,Matchweek 9,Wed,Home,W,1,0,Atl Goianiense,68,29014.0,Fernando Prass,4-2-3-1,4-2-3-1,Antonio Dib Moraes de Sousa,Match Report,
2017-06-25,16:00,Série A,Matchweek 10,Sun,Away,W,2,1,Ponte Preta,45,6051.0,Fernando Prass,4-1-4-1,4-2-3-1,Wagner Reway,Match Report,
2017-07-01,16:00,Série A,Matchweek 11,Sat,Home,W,1,0,Grêmio,60,31395.0,Fernando Prass,4-3-3,4-2-3-1,Wagner do Nascimento Magalhaes,Match Report,
2017-07-05,19:45,Libertadores,Round of 16,Wed,Away,L,0,1,ec Barcelona,41,,Fernando Prass,4-3-3,4-2-3-1,Patricio Loustau,Match Report,Leg 1 of 2
2017-07-09,16:00,Série A,Matchweek 12,Sun,Away,L,1,3,Cruzeiro,62,19090.0,Dudu,4-3-3,4-4-2,Pericles Bassols Pegado Cortez,Match Report,
2017-07-12,21:45,Série A,Matchweek 13,Wed,Home,L,0,2,Corinthians,61,39091.0,Fernando Prass,4-2-3-1,4-2-3-1,Leandro Pedro Vuaden,Match Report,
2017-07-16,11:00,Série A,Matchweek 14,Sun,Home,W,4,2,Vitória,56,36263.0,Dudu,4-2-3-1,4-2-3-1,Bruno Arleu de Araujo,Match Report,
2017-07-19,21:45,Série A,Matchweek 15,Wed,Away,D,2,2,Flamengo,38,15103.0,Dudu,4-3-3,4-2-3-1,Jailson Macêdo Freitas,Match Report,
2017-07-23,16:00,Série A,Matchweek 16,Sun,Away,W,2,0,Sport Recife,38,37430.0,Jean,4-3-3,4-2-3-1,Eduardo Tomaz De Aquino Valadão,Match Report,
2017-07-29,19:00,Série A,Matchweek 17,Sat,Home,W,2,0,Avaí,71,33633.0,Dudu,4-2-3-1,4-2-3-1,Anderson Daronco,Match Report,
2017-08-02,21:45,Série A,Matchweek 18,Wed,Away,W,2,1,Botafogo (RJ),45,7517.0,Dudu,4-2-3-1,4-2-3-1,Rafael Traci,Match Report,
2017-08-06,16:00,Série A,Matchweek 19,Sun,Home,L,0,1,Ath Paranaense,66,29779.0,Zé Roberto,4-2-3-1,4-2-3-1,Rodrigo Batista Raposo,Match Report,
2017-08-09,21:45,Libertadores,Round of 16,Wed,Home,W,1 (4),0 (5),ec Barcelona,55,,Dudu,4-2-3-1,4-2-3-1,Néstor Pitana,Match Report,Leg 2 of 2; Barcelona won; Barcelona won on penalty kicks following extra time
2017-08-13,16:00,Série A,Matchweek 20,Sun,Away,D,1,1,Vasco da Gama,59,5323.0,Fernando Prass,4-2-3-1,4-2-3-1,Paulo Roberto Alves Júnior,Match Report,
2017-08-20,19:00,Série A,Matchweek 21,Sun,Home,L,0,2,Chapecoense,71,21261.0,Fernando Prass,4-2-3-1,4-1-4-1,Dyorgines José Padovani Andrade,Match Report,
2017-08-27,16:00,Série A,Matchweek 22,Sun,Home,W,4,2,São Paulo,58,33537.0,Fernando Prass,4-1-2-1-2◆,4-1-4-1,Sandro Ricci,Match Report,
2017-09-09,16:00,Série A,Matchweek 23,Sat,Away,D,1,1,Atlético Mineiro,39,25672.0,Fernando Prass,4-2-2-2,4-2-3-1,Leandro Pedro Vuaden,Match Report,
2017-09-18,20:00,Série A,Matchweek 24,Mon,Home,W,1,0,Coritiba,49,26440.0,Dudu,4-3-3,4-4-1-1,Dewson Fernando Freitas da Silva,Match Report,
2017-09-24,16:00,Série A,Matchweek 25,Sun,Away,W,1,0,Fluminense,49,13145.0,Dudu,4-3-3,4-1-4-1,Anderson Daronco,Match Report,
2017-09-30,19:00,Série A,Matchweek 26,Sat,Home,L,0,1,Santos,62,37527.0,Dudu,4-3-3,4-2-3-1,Marcelo Aparecido Ribeiro De Souza,Match Report,
2017-10-12,21:00,Série A,Matchweek 27,Thu,Home,D,2,2,Bahia,45,25234.0,Dudu,4-3-3,4-2-3-1,Rafael Traci,Match Report,
2017-10-15,17:00,Série A,Matchweek 28,Sun,Away,W,3,1,Atl Goianiense,58,12619.0,Willian,4-2-3-1,4-2-3-1,Rodolpho Toski Marques,Match Report,
2017-10-19,20:00,Série A,Matchweek 29,Thu,Home,W,2,0,Ponte Preta,64,19976.0,Dudu,4-2-3-1,4-1-4-1,Leandro Bizzio Marinho,Match Report,
2017-10-22,17:00,Série A,Matchweek 30,Sun,Away,W,3,1,Grêmio,51,16238.0,Fernando Prass,4-2-3-1,4-2-3-1,Ricardo Marques Ribeiro,Match Report,
2017-10-30,20:00,Série A,Matchweek 31,Mon,Home,D,2,2,Cruzeiro,63,37961.0,Dudu,4-2-3-1,4-2-3-1,Heber Roberto Lopes,Match Report,
2017-11-05,17:00,Série A,Matchweek 32,Sun,Away,L,2,3,Corinthians,61,46090.0,Dudu,4-2-3-1,4-2-3-1,Anderson Daronco,Match Report,
2017-11-08,20:45,Série A,Matchweek 33,Wed,Away,L,1,3,Vitória,74,14803.0,Dudu,4-3-3,4-1-2-1-2,Dewson Fernando Freitas da Silva,Match Report,
2017-11-12,17:00,Série A,Matchweek 34,Sun,Home,W,2,0,Flamengo,46,27831.0,Dudu,4-3-3,4-2-3-1,Braulio da Silva Machado,Match Report,
2017-11-16,20:00,Série A,Matchweek 35,Thu,Home,W,5,1,Sport Recife,58,18744.0,Dudu,4-2-3-1,4-2-3-1,Rafael Traci,Match Report,
2017-11-20,20:00,Série A,Matchweek 36,Mon,Away,L,1,2,Avaí,71,11082.0,Fernando Prass,4-3-3,4-2-3-1,Ricardo Marques Ribeiro,Match Report,
2017-11-27,20:00,Série A,Matchweek 37,Mon,Home,W,2,0,Botafogo (RJ),63,23562.0,Dudu,4-2-3-1,4-2-3-1,Elmo Alves Resende Cunha,Match Report,
2017-12-03,17:00,Série A,Matchweek 38,Sun,Away,L,0,3,Ath Paranaense,65,12879.0,Dudu,4-3-3,4-2-3-1,Claudio Francisco Lima e Silva,Match Report,
