Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving,Unnamed: 27_level_0
Player,Nation,Pos,Age,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
Dudu,br BRA,"FW,MF",27.0,34.0,1668,6,73,619,1012,160,1668,140,85,60.7,55,39.3,1150,9391,5406,231,127,81,98,49,1271,337,Matches
Diogo Barbosa,br BRA,DF,26.0,33.0,1939,79,438,1011,526,28,1939,34,15,44.1,19,55.9,988,6279,3799,103,86,12,24,14,1126,150,Matches
Bruno Henrique,br BRA,MF,29.0,32.2,1998,52,267,1371,382,40,1997,33,25,75.8,8,24.2,1236,6066,3273,54,46,3,30,22,1459,44,Matches
Wéverton,br BRA,GK,31.0,31.0,739,658,737,3,0,0,739,0,0,,0,,361,2940,2286,0,0,0,1,0,176,0,Matches
Marcos Rocha,br BRA,DF,30.0,29.0,2088,77,458,1127,534,26,2088,39,21,53.8,18,46.2,952,4544,2620,45,53,3,14,12,1072,128,Matches
Felipe Melo,br BRA,MF,35.0,22.6,1267,72,315,865,97,26,1267,18,16,88.9,2,11.1,688,2813,1166,6,8,0,12,15,801,17,Matches
Zé Rafael,br BRA,"FW,MF",25.0,19.1,762,11,93,364,323,64,762,79,41,51.9,38,48.1,542,3522,1664,51,40,20,52,48,544,124,Matches
Gustavo Gómez,py PAR,DF,25.0,21.7,1158,151,536,578,46,29,1157,4,2,50.0,2,50.0,607,2849,1667,8,8,0,1,1,695,7,Matches
Deyverson,br BRA,FW,27.0,19.7,645,24,47,239,368,110,645,39,20,51.3,19,48.7,336,1472,498,17,16,10,49,24,471,130,Matches
Luan Garcia,br BRA,DF,25.0,20.1,993,105,444,525,34,16,993,5,5,100.0,0,0.0,553,2650,1509,8,5,1,6,2,583,5,Matches
Vitor Hugo,br BRA,DF,27.0,20.0,954,108,478,450,28,20,954,2,2,100.0,0,0.0,569,2854,1398,1,5,0,1,1,683,0,Matches
Gustavo Scarpa,br BRA,"MF,FW",25.0,17.4,965,7,71,427,482,46,962,33,19,57.6,14,42.4,674,4371,1879,56,41,12,46,20,737,158,Matches
Lucas Lima,br BRA,MF,28.0,13.1,781,1,43,405,341,31,781,17,13,76.5,4,23.5,503,2701,1136,25,18,7,30,19,587,83,Matches
Willian,br BRA,"FW,MF",32.0,12.6,553,5,52,241,269,63,553,40,24,60.0,16,40.0,394,2422,975,30,26,6,38,11,445,101,Matches
Thiago dos Santos,br BRA,MF,29.0,12.1,626,20,160,432,49,7,626,6,4,66.7,2,33.3,372,1990,924,9,11,2,6,5,358,4,Matches
Luiz Adriano,br BRA,FW,31.0,9.9,218,7,16,108,94,36,218,6,4,66.7,2,33.3,126,403,129,2,1,0,16,6,168,36,Matches
Raphael Veiga,br BRA,"MF,FW",23.0,8.6,446,5,45,235,172,19,445,13,6,46.2,7,53.8,286,1708,665,16,23,3,17,13,318,38,Matches
Antonio Carlos,br BRA,DF,25.0,8.2,369,43,185,180,5,4,369,0,0,,0,,199,1038,734,2,1,0,2,1,222,2,Matches
Matheus Fernandes,br BRA,MF,20.0,6.0,335,12,72,223,48,7,335,13,9,69.2,4,30.8,209,1069,507,6,3,1,5,10,221,9,Matches
Edu Dracena,br BRA,DF,37.0,6.0,268,31,126,129,14,14,268,0,0,,0,,127,520,289,2,0,0,2,0,176,0,Matches
Hyoran,br BRA,"FW,MF",25.0,5.1,215,4,32,82,109,29,215,14,7,50.0,7,50.0,141,864,417,14,9,8,18,6,148,57,Matches
Victor Luis,br BRA,DF,25.0,5.0,261,9,55,156,54,3,261,3,1,33.3,2,66.7,172,958,489,10,8,0,3,4,165,13,Matches
Mayke,br BRA,DF,26.0,4.3,309,15,57,175,80,5,309,3,2,66.7,1,33.3,183,704,310,6,8,2,4,1,200,25,Matches
Jean,br BRA,DF,32.0,4.7,280,15,55,177,51,2,280,5,3,60.0,2,40.0,139,660,315,6,2,1,5,2,177,8,Matches
Jailson,br BRA,GK,37.0,4.0,91,80,91,0,0,0,91,1,1,100.0,0,0.0,48,276,202,0,0,0,0,0,29,0,Matches
Miguel Borja,co COL,FW,26.0,3.9,136,2,5,57,75,19,136,6,2,33.3,4,66.7,77,287,68,5,4,2,14,3,117,24,Matches
Fernando Prass,br BRA,GK,40.0,3.0,76,63,76,0,0,0,76,0,0,,0,,33,180,149,0,0,0,0,0,25,0,Matches
Moisés Magalhães,br BRA,MF,30.0,3.5,231,5,30,145,58,6,231,9,3,33.3,6,66.7,127,596,306,6,3,0,4,2,158,20,Matches
Ramires,br BRA,"MF,FW",31.0,1.8,80,2,11,47,25,5,80,0,0,,0,,41,261,97,3,1,0,2,2,53,10,Matches
Carlos Eduardo,br BRA,"FW,MF",22.0,2.6,115,1,9,24,83,14,115,17,6,35.3,11,64.7,80,517,268,11,7,4,11,3,86,45,Matches
Arthur Cabral,br BRA,FW,20.0,1.0,17,0,0,6,11,4,17,0,0,,0,,9,78,52,2,1,0,1,1,10,2,Matches
Ricardo Goulart,br BRA,MF,27.0,0.1,2,0,0,1,1,1,2,0,0,,0,,2,8,4,1,0,1,0,0,2,0,Matches
Henrique Dourado,br BRA,FW,29.0,0.9,19,0,3,8,8,5,19,1,1,100.0,0,0.0,13,66,36,3,0,2,4,1,11,2,Matches
Gabriel Veron,br BRA,FW,16.0,0.8,27,1,6,10,12,6,27,5,3,60.0,2,40.0,16,174,86,3,1,2,2,0,21,6,Matches
Felipe Pires,br BRA,"FW,MF",23.0,0.2,9,0,1,2,6,1,9,1,0,0.0,1,100.0,6,53,35,2,1,1,0,0,8,4,Matches
Squad Total,,,28.5,38.0,20640,1671,5087,10422,5397,846,20634,586,340,58.0,246,42.0,11959,67284,35358,744,563,184,518,298,13323,1589,
Opponent Total,,,27.5,38.0,20984,2216,6415,10194,4623,470,20976,589,332,56.4,257,43.6,12630,74360,40650,730,637,100,531,375,13731,1300,
