Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving,Unnamed: 27_level_0
Player,Nation,Pos,Age,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
Wéverton,br BRA,GK,35.0,35.0,1256,1012,1241,15,0,0,1256,0,0,,0,,716,3794,2334,0,0,0,0,0,597,0,Matches
Gustavo Gómez,py PAR,DF,29.0,30.7,1960,180,865,987,119,61,1960,6,5,83.3,1,16.7,1122,5142,2919,13,11,1,15,2,1301,19,Matches
Zé Rafael,br BRA,MF,29.0,28.5,1502,48,281,999,251,25,1502,71,30,42.3,31,43.7,856,5071,2776,42,37,4,36,24,948,39,Matches
Raphael Veiga,br BRA,MF,27.0,27.3,1471,20,114,675,702,54,1469,64,30,46.9,27,42.2,834,5118,2686,80,72,9,36,22,983,122,Matches
Joaquín Piquerez,uy URU,DF,24.0,28.1,1812,77,449,851,537,33,1811,44,17,38.6,23,52.3,981,4987,2683,55,39,6,38,17,1074,164,Matches
Mayke,br BRA,"DF,FW",30.0,27.8,1886,60,485,887,524,41,1886,28,15,53.6,13,46.4,1124,5421,2755,56,45,9,32,16,1226,169,Matches
Murilo Cerqueira,br BRA,DF,25.0,24.1,1470,164,735,709,36,16,1470,8,6,75.0,1,12.5,863,4316,2382,14,7,1,3,2,1022,1,Matches
Artur,br BRA,FW,24.0,21.1,1036,13,106,411,535,89,1036,59,34,57.6,23,39.0,670,4361,2391,85,57,23,52,18,792,218,Matches
Luan Garcia,br BRA,DF,29.0,20.2,1207,134,529,645,35,22,1207,8,7,87.5,1,12.5,748,3482,1944,11,6,0,9,2,816,0,Matches
Gabriel Menino,br BRA,MF,22.0,17.7,1331,20,222,794,322,14,1331,28,13,46.4,10,35.7,792,4360,2343,45,35,3,25,18,948,54,Matches
Richard Ríos,co COL,MF,22.0,20.6,1074,24,178,616,303,26,1074,62,46,74.2,11,17.7,603,3383,1563,41,27,9,47,34,655,67,Matches
Rony,br BRA,FW,27.0,18.2,406,14,32,118,257,86,406,18,6,33.3,10,55.6,225,1151,427,17,4,7,35,10,305,99,Matches
Endrick,br BRA,FW,16.0,17.3,571,6,21,262,301,72,570,75,34,45.3,35,46.7,385,2907,1501,58,38,27,58,21,437,100,Matches
Marcos Rocha,br BRA,DF,34.0,14.0,1166,54,379,607,195,6,1166,16,11,68.8,5,31.3,625,3080,1896,20,11,3,7,3,730,31,Matches
Breno,br BRA,FW,27.0,15.2,498,1,44,191,271,68,498,26,8,30.8,11,42.3,331,2352,1247,44,30,14,16,12,371,110,Matches
Dudu,br BRA,FW,31.0,12.0,556,2,42,210,315,56,556,68,41,60.3,19,27.9,390,3494,2066,78,51,28,24,11,429,127,Matches
Vanderlan,br BRA,DF,20.0,10.1,472,26,156,179,143,17,472,23,12,52.2,9,39.1,216,1166,549,20,11,6,8,8,246,61,Matches
Jhonatan Jowjow,br BRA,"MF,FW",20.0,9.9,426,11,63,204,167,23,426,35,20,57.1,12,34.3,217,1265,522,16,7,6,17,24,262,37,Matches
José López,ar ARG,"FW,MF",22.0,6.6,238,13,32,104,106,36,238,19,11,57.9,7,36.8,131,768,294,13,9,2,13,11,170,36,Matches
Kaiky Naves,br BRA,"DF,FW",20.0,5.8,316,36,167,148,4,2,316,1,1,100.0,0,0.0,169,749,388,2,2,0,1,1,197,0,Matches
Luis Guilherme,br BRA,"FW,MF",16.0,6.4,335,4,30,157,155,18,335,43,22,51.2,11,25.6,233,2020,1094,35,32,8,18,13,244,54,Matches
Fabinho,br BRA,MF,20.0,6.5,390,13,76,250,66,4,390,9,3,33.3,4,44.4,220,1015,541,8,3,0,12,2,252,7,Matches
García,br BRA,DF,21.0,3.3,210,7,74,93,43,2,210,2,2,100.0,0,0.0,114,528,313,5,2,1,3,2,123,11,Matches
Marcelo Lomba,br BRA,GK,36.0,3.0,110,99,109,1,0,0,110,0,0,,0,,55,290,203,0,0,0,0,0,47,0,Matches
