Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
2022-04-06,20:00,Libertadores,Group stage,Wed,Away,W,4,0,ve Dep Táchira,2.5,0.9,50,,Gustavo Gómez,4-3-3,3-5-1-1,Darío Herrera,Match Report,
2022-04-09,21:00,Série A,Matchweek 1,Sat,Home,L,2,3,Ceará,2.5,1.5,56,27100.0,Gustavo Gómez,4-3-3,4-3-3,Caio Max Augusto Vieira,Match Report,
2022-04-12,21:30,Libertadores,Group stage,Tue,Home,W,8,1,bo Indep Petrolero,2.5,0.1,76,26409.0,Gustavo Gómez,4-2-3-1,3-4-3,Derlis López,Match Report,
2022-04-16,16:30,Série A,Matchweek 2,Sat,Away,D,1,1,Goiás,1.9,0.8,75,12864.0,Gustavo Gómez,4-2-3-1,4-3-3,Braulio da Silva Machado,Match Report,
2022-04-20,19:30,Série A,Matchweek 4,Wed,Away,D,0,0,Flamengo,0.8,1.4,45,69997.0,Gustavo Gómez,4-2-3-1,4-2-3-1,Wilton Sampaio,Match Report,
2022-04-23,19:00,Série A,Matchweek 3,Sat,Home,W,3,0,Corinthians,1.5,0.2,44,23973.0,Gustavo Gómez,4-2-3-1,4-3-3,Anderson Daronco,Match Report,
2022-04-27,19:00,Libertadores,Group stage,Wed,Away,W,3,1,ec CS Emelec,2.3,0.9,44,,Gustavo Gómez,4-3-3,4-3-3,Patricio Loustau,Match Report,
2022-05-03,20:30,Libertadores,Group stage,Tue,Away,W,5,0,bo Indep Petrolero,3.5,0.7,65,,Gustavo Gómez,4-2-3-1,4-4-2,Nicolás Lamolina,Match Report,
2022-05-08,16:00,Série A,Matchweek 5,Sun,Home,D,1,1,Fluminense,2.1,0.7,50,28776.0,Gustavo Gómez,4-2-3-1,4-2-3-1,Savio Pereira,Match Report,
2022-05-14,16:30,Série A,Matchweek 6,Sat,Home,W,2,0,RB Bragantino,1.8,0.4,49,36123.0,Gustavo Gómez,4-2-3-1,4-2-3-1,Flavio Rodrigues De Souza,Match Report,
2022-05-18,19:00,Libertadores,Group stage,Wed,Home,W,1,0,ec CS Emelec,2.8,0.6,63,,Gustavo Gómez,4-2-3-1,4-4-2,Nicolás Gamboa,Match Report,
2022-05-21,19:00,Série A,Matchweek 7,Sat,Away,W,3,0,Juventude,1.7,0.9,54,5513.0,Marcos Rocha,4-3-3,4-3-3,Marcelo de Lima Henrique,Match Report,
