Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 21_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
Tchê Tchê,br BRA,"DF,MF",23.0,37,37,3264.0,36.3,2.0,3.0,5.0,2.0,0.0,0.0,4.0,0.0,0.06,0.08,0.14,0.06,0.14,Matches
Vitor Hugo,br BRA,"DF,MF",24.0,35,35,3150.0,35.0,4.0,1.0,5.0,4.0,0.0,0.0,8.0,0.0,0.11,0.03,0.14,0.11,0.14,Matches
Jean,br BRA,"DF,MF",29.0,34,34,2988.0,33.2,6.0,4.0,10.0,3.0,3.0,4.0,3.0,0.0,0.18,0.12,0.3,0.09,0.21,Matches
Dudu,br BRA,"FW,MF",24.0,33,30,2679.0,29.8,6.0,8.0,14.0,6.0,0.0,0.0,5.0,0.0,0.2,0.27,0.47,0.2,0.47,Matches
Moisés Magalhães,br BRA,MF,27.0,34,30,2573.0,28.6,3.0,2.0,5.0,3.0,0.0,0.0,5.0,0.0,0.1,0.07,0.17,0.1,0.17,Matches
Roger Guedes,br BRA,"FW,MF",19.0,31,28,2153.0,23.9,4.0,4.0,8.0,4.0,0.0,0.0,4.0,0.0,0.17,0.17,0.33,0.17,0.33,Matches
Gabriel Jesus,br BRA,"FW,MF",18.0,27,26,2316.0,25.7,12.0,6.0,18.0,12.0,0.0,0.0,11.0,0.0,0.47,0.23,0.7,0.47,0.7,Matches
Zé Roberto,br BRA,"DF,MF",41.0,27,25,2235.0,24.8,1.0,2.0,3.0,1.0,0.0,0.0,3.0,0.0,0.04,0.08,0.12,0.04,0.12,Matches
Jailson,br BRA,GK,34.0,19,19,1709.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Thiago dos Santos,br BRA,"DF,MF",26.0,25,15,1367.0,15.2,1.0,2.0,3.0,1.0,0.0,0.0,9.0,0.0,0.07,0.13,0.2,0.07,0.2,Matches
Edu Dracena,br BRA,DF,34.0,17,15,1366.0,15.2,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Fernando Prass,br BRA,GK,37.0,16,15,1351.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Cleiton Xavier,br BRA,MF,32.0,30,15,1327.0,14.7,4.0,7.0,11.0,3.0,1.0,1.0,3.0,0.0,0.27,0.47,0.75,0.2,0.68,Matches
Erik Lima,br BRA,"FW,MF",21.0,16,14,1052.0,11.7,3.0,1.0,4.0,3.0,0.0,0.0,4.0,0.0,0.26,0.09,0.34,0.26,0.34,Matches
Egídio Pereira Júnior,br BRA,DF,29.0,14,13,1079.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Yerry Mina,co COL,DF,21.0,13,13,984.0,10.9,4.0,1.0,5.0,4.0,0.0,0.0,4.0,0.0,0.37,0.09,0.46,0.37,0.46,Matches
Thiago Martins,br BRA,DF,20.0,17,12,1247.0,13.9,2.0,0.0,2.0,2.0,0.0,0.0,4.0,0.0,0.14,0.0,0.14,0.14,0.14,Matches
Matheus Sales,br BRA,MF,20.0,11,6,633.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Gabriel,br BRA,MF,23.0,9,6,471.0,5.2,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.19,0.0,0.19,0.19,0.19,Matches
Leandro Pereira,br BRA,FW,24.0,10,5,520.0,5.8,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.35,0.0,0.35,0.35,0.35,Matches
Fabiano Leismann,br BRA,DF,24.0,7,5,446.0,5.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.2,0.0,0.2,0.2,0.2,Matches
Alecsandro,br BRA,FW,34.0,13,4,525.0,5.8,3.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,0.51,0.0,0.51,0.51,0.51,Matches
Rafael Marques,br BRA,FW,32.0,19,3,584.0,6.5,1.0,2.0,3.0,1.0,0.0,0.0,2.0,0.0,0.15,0.31,0.46,0.15,0.46,Matches
