Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Unnamed: 23_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%,Matches
Fernando Prass,br BRA,GK,36.0,36,36,3240,36.0,,,0,0.0,,14,8,14,8,22.2,6,4,0,2,0.0,Matches
Fábio Szymonek,br BRA,GK,24.0,2,2,180,2.0,,,0,0.0,,1,0,1,0,0.0,0,0,0,0,,Matches
Squad Total,,,27.6,38,38,3420,38.0,0.0,0.0,0,0.0,,15,8,15,8,21.1,6,4,0,2,0.0,
Opponent Total,,,26.5,38,38,3420,38.0,,,0,,,15,8,15,10,26.3,1,1,0,0,0.0,
