Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,SCA,SCA,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,GCA,GCA,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,Unnamed: 21_level_0
Player,Nation,Pos,Age,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,Matches
Raphael Veiga,br BRA,"MF,FW",25.0,25.6,96,3.75,60,14,10,7,5,0,6,0.23,4,1,0,1,0,0,Matches
Luan Garcia,br BRA,DF,27.0,24.6,34,1.38,31,1,1,1,0,0,2,0.08,2,0,0,0,0,0,Matches
Wéverton,br BRA,GK,33.0,20.8,5,0.24,2,2,0,0,1,0,1,0.05,1,0,0,0,0,0,Matches
Gustavo Scarpa,br BRA,"MF,FW",27.0,20.4,128,6.28,74,34,6,6,7,1,20,0.98,12,6,0,1,1,0,Matches
Marcos Rocha,br BRA,DF,32.0,18.7,58,3.11,45,9,0,0,3,1,2,0.11,1,0,0,0,1,0,Matches
Gustavo Gómez,py PAR,DF,27.0,20.0,17,0.85,14,1,0,2,0,0,0,0.0,0,0,0,0,0,0,Matches
Zé Rafael,br BRA,MF,27.0,20.2,45,2.22,31,0,6,0,8,0,2,0.1,2,0,0,0,0,0,Matches
Felipe Melo,br BRA,"MF,DF",37.0,19.1,23,1.2,20,2,0,1,0,0,1,0.05,1,0,0,0,0,0,Matches
Rony,br BRA,"FW,MF",25.0,18.2,51,2.81,34,5,4,6,2,0,2,0.11,1,0,1,0,0,0,Matches
Renan Victor,br BRA,DF,18.0,18.3,19,1.04,16,0,0,2,1,0,0,0.0,0,0,0,0,0,0,Matches
Danilo,br BRA,MF,19.0,17.3,39,2.26,35,0,1,0,1,2,1,0.06,1,0,0,0,0,0,Matches
Dudu,br BRA,"FW,MF",29.0,16.5,86,5.22,61,13,4,3,4,1,9,0.55,8,0,0,1,0,0,Matches
Wesley,br BRA,"FW,MF",21.0,11.8,51,4.34,34,3,10,0,4,0,6,0.51,4,0,2,0,0,0,Matches
Jailson,br BRA,GK,39.0,13.2,2,0.15,1,1,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Patrick de Paula,br BRA,MF,21.0,12.4,27,2.17,19,3,1,1,2,1,5,0.4,3,1,0,1,0,0,Matches
