Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Starts,Starts,Starts,Subs,Subs,Subs,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success,Unnamed: 21_level_0
Player,Nation,Pos,Age,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,Matches
Tchê Tchê,br BRA,"DF,MF",23.0,37,3264.0,88.0,95.4,36.3,37,88.0,31.0,0,,0,2.16,59.0,28.0,31.0,0.85,1.43,Matches
Vitor Hugo,br BRA,"DF,MF",24.0,35,3150.0,90.0,92.1,35.0,35,90.0,35.0,0,,0,2.03,57.0,31.0,26.0,0.74,-0.59,Matches
Jean,br BRA,"DF,MF",29.0,34,2988.0,88.0,87.4,33.2,34,88.0,32.0,0,,0,2.15,53.0,29.0,24.0,0.72,-0.53,Matches
Dudu,br BRA,"FW,MF",24.0,33,2679.0,81.0,78.3,29.8,30,85.0,17.0,3,40.0,0,2.03,43.0,22.0,21.0,0.71,-0.39,Matches
Moisés Magalhães,br BRA,MF,27.0,34,2573.0,76.0,75.2,28.6,30,81.0,19.0,4,35.0,0,2.09,49.0,24.0,25.0,0.87,0.34,Matches
Roger Guedes,br BRA,"FW,MF",19.0,31,2153.0,69.0,63.0,23.9,28,74.0,10.0,3,27.0,5,2.13,40.0,18.0,22.0,0.92,0.35,Matches
Gabriel Jesus,br BRA,"FW,MF",18.0,27,2316.0,86.0,67.7,25.7,26,88.0,22.0,1,36.0,0,2.19,46.0,20.0,26.0,1.01,0.68,Matches
Zé Roberto,br BRA,"DF,MF",41.0,27,2235.0,83.0,65.4,24.8,25,88.0,24.0,2,14.0,5,2.04,36.0,20.0,16.0,0.64,-0.42,Matches
Jailson,br BRA,GK,34.0,19,1709.0,90.0,50.0,19.0,19,90.0,18.0,0,,8,2.47,29.0,12.0,17.0,0.9,0.21,Matches
Thiago dos Santos,br BRA,"DF,MF",26.0,25,1367.0,55.0,40.0,15.2,15,77.0,9.0,10,21.0,11,2.04,17.0,16.0,1.0,0.07,-1.21,Matches
Edu Dracena,br BRA,DF,34.0,17,1366.0,80.0,39.9,15.2,15,88.0,14.0,2,25.0,8,1.88,21.0,11.0,10.0,0.66,-0.22,Matches
Fernando Prass,br BRA,GK,37.0,16,1351.0,84.0,39.5,15.0,15,90.0,15.0,1,0.0,0,2.19,31.0,14.0,17.0,1.13,0.57,Matches
Cleiton Xavier,br BRA,MF,32.0,30,1327.0,44.0,38.8,14.7,15,64.0,1.0,15,24.0,5,2.1,30.0,13.0,17.0,1.15,0.59,Matches
Erik Lima,br BRA,"FW,MF",21.0,16,1052.0,66.0,30.8,11.7,14,73.0,6.0,2,12.0,21,2.06,17.0,9.0,8.0,0.68,-0.15,Matches
Egídio Pereira Júnior,br BRA,DF,29.0,14,1079.0,77.0,31.5,12.0,13,80.0,9.0,1,45.0,15,2.29,23.0,10.0,13.0,1.08,0.43,Matches
Yerry Mina,co COL,DF,21.0,13,984.0,76.0,28.8,10.9,13,76.0,10.0,0,,0,2.46,19.0,8.0,11.0,1.01,0.3,Matches
Thiago Martins,br BRA,DF,20.0,17,1247.0,73.0,36.5,13.9,12,90.0,12.0,5,32.0,18,2.0,23.0,13.0,10.0,0.72,-0.11,Matches
Matheus Sales,br BRA,MF,20.0,11,633.0,58.0,18.5,7.0,6,78.0,4.0,5,33.0,13,2.27,17.0,8.0,9.0,1.28,0.6,Matches
Gabriel,br BRA,MF,23.0,9,471.0,52.0,13.8,5.2,6,73.0,2.0,3,12.0,12,2.56,7.0,2.0,5.0,0.96,0.19,Matches
Leandro Pereira,br BRA,FW,24.0,10,520.0,52.0,15.2,5.8,5,75.0,3.0,5,29.0,10,2.0,10.0,8.0,2.0,0.35,-0.52,Matches
Fabiano Leismann,br BRA,DF,24.0,7,446.0,64.0,13.0,5.0,5,74.0,2.0,2,37.0,19,2.14,6.0,5.0,1.0,0.2,-0.68,Matches
Alecsandro,br BRA,FW,34.0,13,525.0,40.0,15.4,5.8,4,68.0,1.0,9,28.0,8,2.0,8.0,5.0,3.0,0.51,-0.33,Matches
Rafael Marques,br BRA,FW,32.0,19,584.0,31.0,17.1,6.5,3,84.0,2.0,16,21.0,14,1.84,11.0,6.0,5.0,0.77,-0.02,Matches
Lucas Barrios,py PAR,FW,31.0,9,371.0,41.0,10.8,4.1,3,66.0,0.0,6,29.0,9,1.78,11.0,3.0,8.0,1.94,1.29,Matches
Agustín Allione,ar ARG,MF,21.0,7,297.0,42.0,8.7,3.3,3,69.0,0.0,4,22.0,16,2.0,5.0,6.0,-1.0,-0.3,-1.2,Matches
Vagner,br BRA,GK,26.0,3,270.0,90.0,7.9,3.0,3,90.0,3.0,0,,21,0.33,2.0,5.0,-3.0,-1.0,-1.94,Matches
Fabrício,br BRA,"DF,MF",29.0,6,200.0,33.0,5.8,2.2,2,92.0,2.0,4,4.0,28,3.0,5.0,3.0,2.0,0.9,0.12,Matches
João Pedro,br BRA,DF,19.0,1,90.0,90.0,2.6,1.0,1,90.0,1.0,0,,17,3.0,4.0,0.0,4.0,4.0,3.3,Matches
Vinicius Silvestre,br BRA,GK,21.0,1,90.0,90.0,2.6,1.0,1,90.0,1.0,0,,8,0.0,0.0,1.0,-1.0,-1.0,-1.84,Matches
Arouca,br BRA,"DF,MF",29.0,2,94.0,47.0,2.7,1.0,0,,0.0,2,46.0,20,2.0,0.0,1.0,-1.0,-0.96,-1.8,Matches
Luan,br BRA,"FW,MF",27.0,2,73.0,37.0,2.1,0.8,0,,0.0,2,36.0,12,1.5,1.0,0.0,1.0,1.23,0.45,Matches
Jonatan Cristaldo,ar ARG,FW,26.0,3,67.0,22.0,2.0,0.7,0,,0.0,3,21.0,1,1.33,1.0,1.0,0.0,0.0,-0.81,Matches
Vitinho,br BRA,MF,17.0,2,25.0,13.0,0.7,0.3,0,,0.0,2,12.0,14,3.0,1.0,0.0,1.0,3.6,2.83,Matches
Rodrigo,br BRA,MF,21.0,1,20.0,20.0,0.6,0.2,0,,0.0,1,19.0,5,3.0,0.0,0.0,0.0,0.0,-0.79,Matches
Artur,,"FW,MF",17.0,1,4.0,4.0,0.1,0.0,0,,0.0,1,3.0,1,3.0,0.0,0.0,0.0,0.0,-0.79,Matches
Roger Carvalho,br BRA,DF,29.0,0,,,,,0,,0.0,0,,13,,,,,,,Matches
