Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving,Unnamed: 27_level_0
Player,Nation,Pos,Age,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
Wéverton,br BRA,GK,32.0,30.0,1038,835,1035,3,0,0,1038,1,1,100.0,0,0.0,604,3385,2196,0,1,1,2,0,474,0,Matches
Gabriel Menino,br BRA,"MF,DF",19.0,21.8,1515,28,254,825,454,25,1515,54,33,61.1,21,38.9,980,5336,2848,54,62,9,41,25,1068,129,Matches
Matías Viña,uy URU,DF,22.0,21.5,1213,54,329,536,359,29,1213,27,16,59.3,11,40.7,634,3080,1748,49,42,7,31,7,679,137,Matches
Lucas Lima,br BRA,"MF,FW",29.0,21.0,1225,10,148,597,502,31,1225,29,19,65.5,10,34.5,776,4406,2038,45,42,5,41,21,858,114,Matches
Luan Garcia,br BRA,DF,26.0,22.3,1376,164,664,691,30,11,1376,7,7,100.0,0,0.0,861,4033,2210,11,6,1,4,3,924,4,Matches
Patrick de Paula,br BRA,MF,20.0,20.7,1310,30,271,846,206,14,1310,22,15,68.2,7,31.8,816,3771,1941,25,32,0,37,12,903,33,Matches
Gustavo Gómez,py PAR,DF,26.0,20.5,1350,167,711,606,40,22,1350,5,4,80.0,1,20.0,881,3703,1785,9,3,1,6,2,952,3,Matches
Zé Rafael,br BRA,MF,26.0,18.5,1069,23,171,678,234,27,1069,54,35,64.8,19,35.2,701,3763,1815,37,26,7,25,28,757,55,Matches
Luiz Adriano,br BRA,FW,32.0,17.1,426,19,41,201,185,52,423,12,10,83.3,2,16.7,235,1035,453,16,11,1,20,15,298,59,Matches
Raphael Veiga,br BRA,MF,24.0,17.0,917,11,79,475,371,33,914,33,19,57.6,14,42.4,638,3521,1588,42,42,5,35,21,706,73,Matches
Willian,br BRA,"FW,MF",33.0,19.5,577,13,51,251,283,64,576,28,21,75.0,7,25.0,389,1875,620,22,15,8,50,17,458,111,Matches
Marcos Rocha,br BRA,DF,31.0,17.1,1325,42,320,706,317,9,1325,21,13,61.9,8,38.1,686,2924,1590,26,24,2,7,6,760,86,Matches
Mayke,br BRA,DF,27.0,14.7,1060,47,298,502,267,18,1060,16,10,62.5,6,37.5,604,2518,1202,21,27,4,19,5,651,90,Matches
Rony,br BRA,"FW,MF",24.0,14.3,542,5,56,178,321,62,542,53,29,54.7,24,45.3,361,2345,1224,41,24,12,55,18,367,148,Matches
Felipe Melo,br BRA,"DF,MF",36.0,12.4,722,53,295,401,31,17,722,4,3,75.0,1,25.0,459,2148,1061,9,3,0,7,2,461,3,Matches
Gustavo Scarpa,br BRA,"MF,FW",26.0,13.0,856,21,134,334,396,23,856,24,18,75.0,6,25.0,540,2934,1526,35,33,5,29,15,585,120,Matches
Emerson Santos,br BRA,"DF,MF",24.0,9.6,507,40,201,274,33,3,507,0,0,,0,,299,1288,636,7,8,0,5,2,337,3,Matches
Breno,br BRA,"FW,MF",24.0,10.8,438,5,38,187,218,30,438,15,11,73.3,4,26.7,318,1809,917,40,23,11,21,8,361,114,Matches
Wesley,br BRA,"FW,MF",20.0,8.4,319,1,41,115,180,37,319,37,27,73.0,10,27.0,213,1861,1080,38,27,14,19,12,218,83,Matches
Danilo,br BRA,MF,18.0,10.1,588,18,137,401,57,2,588,19,14,73.7,5,26.3,399,2079,866,14,10,0,14,11,415,9,Matches
Gabriel Veron,br BRA,"FW,MF",17.0,9.8,391,7,52,125,224,37,391,36,22,61.1,14,38.9,267,1834,849,21,15,6,27,20,286,97,Matches
Benjamín Kuscevic,cl CHI,DF,23.0,8.5,545,69,317,219,12,7,545,1,1,100.0,0,0.0,363,1578,820,3,1,0,3,0,399,1,Matches
Renan Victor,br BRA,DF,17.0,8.0,511,42,246,247,23,3,511,5,2,40.0,3,60.0,325,1349,783,10,5,0,5,3,341,4,Matches
Alan Empereur,br BRA,DF,25.0,7.7,481,66,246,223,14,5,481,1,1,100.0,0,0.0,290,1428,797,1,6,0,3,2,335,1,Matches
Bruno Henrique,br BRA,MF,30.0,7.0,509,12,86,328,104,5,509,7,6,85.7,1,14.3,328,1433,737,13,11,1,9,2,391,16,Matches
