Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
2015-05-09,18:30,Série A,Matchweek 1,Sat,Home,D,2,2,Atlético Mineiro,49,28781,,4-2-3-1,4-2-3-1,Felipe Gomes da Silva,Match Report,
2015-05-17,18:30,Série A,Matchweek 2,Sun,Away,D,0,0,Joinville,60,100,,4-3-2-1,4-3-3,Wilton Sampaio,Match Report,
2015-05-24,11:00,Série A,Matchweek 3,Sun,Home,L,0,1,Goiás,66,37337,,4-2-3-1,4-3-1-2,Marcelo de Lima Henrique,Match Report,
2015-05-31,16:00,Série A,Matchweek 4,Sun,Away,W,2,0,Corinthians,46,29479,,4-3-1-2,4-2-3-1,Vinicius Gonçalves Dias Araujo,Match Report,
2015-06-04,21:00,Série A,Matchweek 5,Thu,Home,D,1,1,Internacional,59,36199,,4-2-3-1,4-2-3-1,Rodolpho Toski Marques,Match Report,
2015-06-07,19:30,Série A,Matchweek 6,Sun,Away,L,1,2,Figueirense,68,9187,,4-2-3-1,4-1-2-1-2,Leandro Pedro Vuaden,Match Report,
2015-06-14,16:00,Série A,Matchweek 7,Sun,Home,W,2,1,Fluminense,68,26181,,4-2-3-1,4-3-2-1,Dewson Fernando Freitas da Silva,Match Report,
2015-06-20,21:00,Série A,Matchweek 8,Sat,Away,L,0,1,Grêmio,51,20814,,4-2-3-1,4-2-3-1,Raphael Claus,Match Report,
2015-06-28,16:00,Série A,Matchweek 9,Sun,Home,W,4,0,São Paulo,41,28333,,4-2-3-1,4-2-3-1,Anderson Daronco,Match Report,
2015-07-01,21:00,Série A,Matchweek 10,Wed,Home,W,2,0,Chapecoense,48,32742,,4-2-3-1,4-3-2-1,Pablo Dos Santos Alves,Match Report,
2015-07-05,18:30,Série A,Matchweek 11,Sun,Away,W,2,0,Ponte Preta,48,11874,,4-2-3-1,4-2-3-1,Vinicius Gonçalves Dias Araujo,Match Report,
2015-07-08,21:00,Série A,Matchweek 12,Wed,Home,W,3,0,Avaí,56,37530,,4-2-3-1,4-4-2,Igor Junior Benevenuto,Match Report,
2015-07-12,18:30,Série A,Matchweek 13,Sun,Away,D,2,2,Sport Recife,42,35163,,4-2-3-1,4-3-3,Emerson De Almeida Ferreira,Match Report,
2015-07-19,16:00,Série A,Matchweek 14,Sun,Home,W,1,0,Santos,43,38220,,4-2-3-1,4-2-3-1,Wagner do Nascimento Magalhaes,Match Report,
2015-07-26,18:30,Série A,Matchweek 15,Sun,Away,W,4,1,Vasco da Gama,46,15101,,4-2-3-1,4-2-3-1,Anderson Daronco,Match Report,
2015-08-02,11:00,Série A,Matchweek 16,Sun,Home,L,0,1,Ath Paranaense,47,38794,,4-2-3-1,4-2-3-1,Ricardo Marques Ribeiro,Match Report,
2015-08-09,16:00,Série A,Matchweek 17,Sun,Away,L,1,2,Cruzeiro,52,20839,,4-2-3-1,4-3-3,Wilton Sampaio,Match Report,
2015-08-12,19:30,Série A,Matchweek 18,Wed,Away,L,1,2,Coritiba,52,13373,,4-2-3-1,4-4-1-1,Péricles Bassols Pegado Cortez,Match Report,
2015-08-16,11:00,Série A,Matchweek 19,Sun,Home,W,4,2,Flamengo,42,37739,,4-2-3-1,4-2-3-1,Igor Junior Benevenuto,Match Report,
2015-08-23,18:30,Série A,Matchweek 20,Sun,Away,L,1,2,Atlético Mineiro,46,17464,,4-2-3-1,4-2-3-1,Sandro Ricci,Match Report,
2015-08-30,16:00,Série A,Matchweek 21,Sun,Home,W,3,2,Joinville,57,28907,,4-2-3-1,4-3-2-1,Bruno Arleu de Araujo,Match Report,
2015-09-02,22:00,Série A,Matchweek 22,Wed,Away,L,0,1,Goiás,56,15142,,4-2-3-1,4-2-3-1,Leandro Pedro Vuaden,Match Report,
2015-09-06,16:00,Série A,Matchweek 23,Sun,Home,D,3,3,Corinthians,50,35707,,4-2-3-1,4-1-4-1,Raphael Claus,Match Report,
2015-09-09,19:30,Série A,Matchweek 24,Wed,Away,L,0,1,Internacional,53,13690,,4-2-3-1,4-2-3-1,Wagner Reway,Match Report,
2015-09-12,21:00,Série A,Matchweek 25,Sat,Home,W,2,0,Figueirense,54,22794,,4-2-3-1,4-3-3,Wagner do Nascimento Magalhaes,Match Report,
2015-09-16,19:30,Série A,Matchweek 26,Wed,Away,W,4,1,Fluminense,52,9842,,4-2-3-1,4-2-3-1,Anderson Daronco,Match Report,
2015-09-19,18:30,Série A,Matchweek 27,Sat,Home,W,3,2,Grêmio,45,21257,,4-2-3-1,4-2-3-1,Wilton Sampaio,Match Report,
2015-09-27,16:00,Série A,Matchweek 28,Sun,Away,D,1,1,São Paulo,46,25047,,4-2-3-1,4-2-3-1,Anderson Daronco,Match Report,
