Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
Dudu,br BRA,"FW,MF",27.0,36,34,3063.0,34.0,9.0,10.0,19.0,9.0,0.0,0.0,5.0,0.0,8.7,8.7,12.2,21.0,231.0,162.0,337.0,0.26,0.29,0.56,0.26,0.56,0.26,0.36,0.62,0.26,0.62,Matches
Diogo Barbosa,br BRA,DF,26.0,33,33,2970.0,33.0,0.0,2.0,2.0,0.0,0.0,0.0,4.0,0.0,1.2,1.2,2.0,3.2,103.0,152.0,150.0,0.0,0.06,0.06,0.0,0.06,0.03,0.06,0.1,0.03,0.1,Matches
Bruno Henrique,br BRA,MF,29.0,34,33,2898.0,32.2,10.0,2.0,12.0,9.0,1.0,1.0,2.0,0.0,4.9,4.2,3.6,7.8,54.0,275.0,44.0,0.31,0.06,0.37,0.28,0.34,0.15,0.11,0.27,0.13,0.24,Matches
Wéverton,br BRA,GK,31.0,31,31,2790.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,Matches
Marcos Rocha,br BRA,DF,30.0,30,29,2614.0,29.0,2.0,3.0,5.0,2.0,0.0,0.0,4.0,0.0,0.9,0.9,4.8,5.8,45.0,206.0,128.0,0.07,0.1,0.17,0.07,0.17,0.03,0.17,0.2,0.03,0.2,Matches
Felipe Melo,br BRA,MF,35.0,24,24,2035.0,22.6,3.0,1.0,4.0,3.0,0.0,0.0,10.0,1.0,2.4,2.4,0.9,3.3,6.0,102.0,17.0,0.13,0.04,0.18,0.13,0.18,0.1,0.04,0.14,0.1,0.14,Matches
Zé Rafael,br BRA,"FW,MF",25.0,27,23,1715.0,19.1,5.0,5.0,10.0,5.0,0.0,0.0,6.0,0.0,4.4,4.4,2.6,7.1,51.0,53.0,124.0,0.26,0.26,0.52,0.26,0.52,0.23,0.14,0.37,0.23,0.37,Matches
Gustavo Gómez,py PAR,DF,25.0,22,22,1952.0,21.7,3.0,0.0,3.0,2.0,1.0,1.0,6.0,1.0,2.5,1.8,0.4,2.1,8.0,42.0,7.0,0.14,0.0,0.14,0.09,0.09,0.12,0.02,0.13,0.08,0.1,Matches
Deyverson,br BRA,FW,27.0,24,21,1774.0,19.7,5.0,2.0,7.0,5.0,0.0,0.0,4.0,0.0,7.0,7.0,4.3,11.3,17.0,47.0,130.0,0.25,0.1,0.36,0.25,0.36,0.36,0.22,0.58,0.36,0.58,Matches
