Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
2016-02-16,20:45,Libertadores,Second stage,Tue,Away,D,2,2,uy River Plate,,,,4-3-1-2,4-3-3,Julio Bascuñán,Match Report,
2016-03-03,21:45,Libertadores,Second stage,Thu,Home,W,2,0,ar Rosario Central,,,,4-2-3-1,4-2-3-1,Enrique Cáceres,Match Report,
2016-03-09,21:45,Libertadores,Second stage,Wed,Home,L,1,2,uy Nacional,,,,4-2-3-1,4-2-2-2,Enrique Osses,Match Report,
2016-03-17,21:45,Libertadores,Second stage,Thu,Away,L,0,1,uy Nacional,,,,4-2-3-1,4-4-1-1,Luis Cordero,Match Report,
2016-04-06,21:45,Libertadores,Second stage,Wed,Away,D,3,3,ar Rosario Central,,,,3-4-1-2,4-1-2-1-2,Juan Bravo,Match Report,
2016-04-14,21:45,Libertadores,Second stage,Thu,Home,W,4,0,uy River Plate,,,,4-2-3-1,4-3-1-2,Óscar Maldonado,Match Report,
2016-05-14,16:00,Série A,Matchweek 1,Sat,Home,W,4,0,Ath Paranaense,65.0,32629.0,,4-2-3-1,4-2-3-1,Bruno Arleu de Araujo,Match Report,
2016-05-21,16:00,Série A,Matchweek 2,Sat,Away,L,1,2,Ponte Preta,65.0,7061.0,,4-2-3-1,4-2-3-1,Leandro Pedro Vuaden,Match Report,
2016-05-25,21:45,Série A,Matchweek 3,Wed,Home,W,2,0,Fluminense,52.0,28534.0,,4-2-3-1,4-2-3-1,Sandro Ricci,Match Report,
2016-05-29,16:00,Série A,Matchweek 4,Sun,Away,L,0,1,São Paulo,54.0,21016.0,,4-2-3-1,4-2-3-1,Ricardo Marques Ribeiro,Match Report,
2016-06-02,21:00,Série A,Matchweek 5,Thu,Home,W,4,3,Grêmio,45.0,19198.0,,4-2-3-1,4-2-3-1,Marielson Alves Silva,Match Report,
2016-06-05,16:00,Série A,Matchweek 6,Sun,Away,W,2,1,Flamengo,61.0,54665.0,,4-2-3-1,4-2-3-1,Dewson Fernando Freitas da Silva,Match Report,
2016-06-12,16:00,Série A,Matchweek 7,Sun,Home,W,1,0,Corinthians,50.0,39935.0,,4-2-3-1,4-2-3-1,Raphael Claus,Match Report,
2016-06-15,21:45,Série A,Matchweek 8,Wed,Away,D,2,2,Coritiba,60.0,12794.0,,4-2-3-1,4-2-3-1,Anderson Daronco,Match Report,
2016-06-18,16:00,Série A,Matchweek 9,Sat,Home,W,3,1,Santa Cruz,59.0,34162.0,,4-2-3-1,4-2-3-1,Eduardo Tomaz De Aquino Valadão,Match Report,
2016-06-21,21:30,Série A,Matchweek 10,Tue,Home,W,2,0,América (MG),68.0,27429.0,,4-2-3-1,4-2-3-1,Pericles Bassols Pegado Cortez,Match Report,
2016-06-25,19:00,Série A,Matchweek 11,Sat,Away,L,1,2,Cruzeiro,49.0,18082.0,,4-2-3-1,4-3-2-1,Leandro Pedro Vuaden,Match Report,
2016-06-30,19:30,Série A,Matchweek 12,Thu,Home,W,4,0,Figueirense,63.0,32834.0,,4-2-3-1,4-2-3-1,Gilberto Rodrigues Castro Junior,Match Report,
2016-07-04,20:00,Série A,Matchweek 13,Mon,Away,W,3,1,Sport Recife,40.0,26719.0,,4-3-3,4-2-3-1,Anderson Daronco,Match Report,
2016-07-12,20:30,Série A,Matchweek 14,Tue,Home,D,1,1,Santos,39.0,40035.0,,4-3-3,4-2-3-1,Wilton Sampaio,Match Report,
2016-07-17,16:00,Série A,Matchweek 15,Sun,Away,W,1,0,Internacional,42.0,27293.0,,4-2-3-1,4-2-3-1,André Luiz de Freitas Castro,Match Report,
2016-07-24,11:00,Série A,Matchweek 16,Sun,Home,L,0,1,Atlético Mineiro,57.0,39400.0,,4-2-3-1,4-3-2-1,Wagner do Nascimento Magalhaes,Match Report,
2016-07-31,18:30,Série A,Matchweek 17,Sun,Away,L,1,3,Botafogo (RJ),53.0,8477.0,,4-2-3-1,4-3-1-2,Heber Roberto Lopes,Match Report,
2016-08-04,21:30,Série A,Matchweek 18,Thu,Away,D,1,1,Chapecoense,65.0,9167.0,,4-2-3-1,4-3-2-1,Wilton Sampaio,Match Report,
2016-08-07,16:00,Série A,Matchweek 19,Sun,Home,W,2,1,Vitória,59.0,30330.0,,4-2-3-1,4-2-3-1,Braulio da Silva Machado,Match Report,
2016-08-14,18:30,Série A,Matchweek 20,Sun,Away,W,1,0,Ath Paranaense,42.0,23911.0,,4-2-4-0,4-2-3-1,Jean Pierre Goncalves Lima,Match Report,
2016-08-21,16:00,Série A,Matchweek 21,Sun,Home,D,2,2,Ponte Preta,65.0,29138.0,,4-2-3-1,4-2-3-1,Heber Roberto Lopes,Match Report,
2016-08-28,16:00,Série A,Matchweek 22,Sun,Away,W,2,0,Fluminense,41.0,12037.0,,4-3-3,4-2-3-1,Ricardo Marques Ribeiro,Match Report,
2016-09-07,21:45,Série A,Matchweek 23,Wed,Home,W,2,1,São Paulo,50.0,39944.0,,4-3-3,4-2-3-1,Sandro Ricci,Match Report,
