Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving,Unnamed: 27_level_0
Player,Nation,Pos,Age,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
Wéverton,br BRA,GK,36.0,37.0,1210,954,1199,11,0,0,1210,0,0,,0,,686,4017,2244,0,0,0,0,1,520,0,Matches
Aníbal Moreno,ar ARG,MF,24.0,28.0,1694,48,359,1130,221,15,1694,22,12,54.5,9,40.9,834,4063,1884,25,20,3,37,20,1073,27,Matches
Raphael Veiga,br BRA,MF,28.0,27.5,1468,11,98,739,644,68,1464,42,20,47.6,15,35.7,783,3750,1978,57,41,7,44,24,985,124,Matches
Gustavo Gómez,py PAR,DF,30.0,26.3,1473,149,639,758,85,43,1472,4,1,25.0,3,75.0,754,4093,2486,8,7,0,8,2,874,6,Matches
Estêvão Willian,br BRA,FW,16.0,23.3,1122,8,96,378,685,156,1119,182,84,46.2,86,47.3,762,7001,3963,145,84,67,64,54,824,291,Matches
Murilo Cerqueira,br BRA,DF,26.0,24.2,1403,168,613,717,89,28,1403,13,7,53.8,5,38.5,777,4193,2574,25,14,0,15,2,894,2,Matches
José López,ar ARG,FW,23.0,23.8,669,18,46,287,344,105,669,37,14,37.8,19,51.4,355,1720,689,32,21,13,56,28,484,111,Matches
Marcos Rocha,br BRA,DF,35.0,21.5,1668,86,527,814,346,12,1668,18,8,44.4,8,44.4,758,3731,2445,35,37,2,12,8,937,74,Matches
Richard Ríos,co COL,MF,23.0,19.4,1143,28,185,673,304,18,1143,55,20,36.4,31,56.4,624,3298,1507,27,29,3,53,22,702,51,Matches
Rony,br BRA,FW,28.0,19.1,484,12,40,156,291,96,484,23,13,56.5,9,39.1,262,1169,449,22,4,9,31,19,328,125,Matches
Vitor Reis,br BRA,DF,18.0,16.2,952,94,402,523,32,12,952,1,1,100.0,0,0.0,525,2975,1535,3,4,0,3,0,582,1,Matches
Felipe Anderson,br BRA,FW,30.0,14.6,866,23,141,369,371,50,866,42,24,57.1,17,40.5,447,2669,1526,46,26,14,26,19,575,122,Matches
Joaquín Piquerez,uy URU,DF,25.0,14.6,935,36,207,434,305,10,934,19,8,42.1,8,42.1,487,2403,1337,29,25,1,16,5,560,73,Matches
Caio Paulista,br BRA,DF,25.0,13.3,929,32,233,449,257,23,929,45,24,53.3,20,44.4,519,3185,1702,39,24,6,27,11,572,80,Matches
Mauricio,br BRA,MF,22.0,12.6,557,10,65,258,241,45,557,13,3,23.1,8,61.5,320,1385,510,13,15,3,16,8,403,97,Matches
Gabriel Menino,br BRA,"MF,FW",23.0,11.9,792,15,109,404,285,24,792,25,11,44.0,9,36.0,425,2061,1057,25,14,3,22,16,528,70,Matches
Mayke,br BRA,DF,31.0,11.5,850,30,214,480,163,19,850,11,8,72.7,3,27.3,431,2429,1094,20,14,3,9,5,491,65,Matches
Zé Rafael,br BRA,MF,30.0,10.6,539,11,79,363,110,13,539,19,6,31.6,10,52.6,321,1598,869,10,12,1,16,20,363,20,Matches
Vanderlan,br BRA,DF,21.0,11.7,590,29,140,250,207,18,590,23,8,34.8,14,60.9,281,1555,755,19,21,5,13,8,311,73,Matches
Kaiky Naves,br BRA,DF,21.0,8.1,509,49,224,265,23,5,509,1,1,100.0,0,0.0,268,1539,1013,2,2,0,5,0,307,2,Matches
Lázaro,br BRA,"FW,MF",21.0,8.6,378,4,19,157,206,28,378,29,11,37.9,17,58.6,246,1476,709,28,22,3,14,12,286,72,Matches
Agustín Giay,ar ARG,DF,20.0,7.1,532,18,147,271,118,6,532,12,4,33.3,6,50.0,280,1428,864,16,12,1,11,5,323,22,Matches
Endrick,br BRA,"MF,FW",17.0,5.0,175,2,11,86,85,13,175,22,9,40.9,10,45.5,118,762,344,10,13,3,13,9,126,28,Matches
Dudu,br BRA,"FW,MF",32.0,6.1,341,2,30,128,187,28,341,37,13,35.1,16,43.2,221,1744,923,35,22,7,14,7,248,76,Matches
Fabinho,br BRA,MF,21.0,5.7,318,9,51,194,77,14,318,8,5,62.5,2,25.0,175,732,384,5,4,1,4,7,216,13,Matches
Luan Garcia,br BRA,DF,30.0,2.6,105,13,54,50,1,0,105,2,1,50.0,1,50.0,58,427,250,0,0,0,1,0,68,0,Matches
Luis Guilherme,br BRA,"FW,DF",17.0,2.0,108,1,7,40,61,9,108,10,7,70.0,3,30.0,71,650,344,12,9,5,3,1,87,19,Matches
Romulo,br BRA,"FW,MF",22.0,2.0,96,1,11,25,60,3,96,5,2,40.0,1,20.0,54,272,150,5,7,1,7,1,66,28,Matches
Jhonatan Jowjow,br BRA,MF,21.0,1.6,93,4,11,41,44,7,93,2,1,50.0,1,50.0,55,320,182,4,4,1,4,3,58,12,Matches
Marcelo Lomba,br BRA,GK,37.0,1.0,26,21,26,0,0,0,26,0,0,,0,,14,56,35,0,0,0,0,0,13,0,Matches
Luighi,br BRA,"MF,FW",17.0,0.2,13,0,0,8,5,2,13,0,0,,0,,8,51,21,1,1,0,1,0,11,4,Matches
García,br BRA,"MF,FW",22.0,0.1,6,1,2,0,4,2,6,0,0,,0,,2,5,0,0,0,0,1,0,2,0,Matches
Squad Total,,,26.6,38.0,22044,1887,5985,10458,5851,872,22035,722,326,45.2,331,45.8,11921,66757,35823,698,508,162,546,317,13817,1688,
Opponent Total,,,27.7,38.0,19709,2649,7327,8571,4012,582,19707,754,368,48.8,316,41.9,10027,54626,27510,525,389,125,608,360,11524,1184,
