Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Unnamed: 23_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%,Matches
Fábio Szymonek,br BRA,GK,23.0,18,18,1620,18.0,,,0,0.0,,5.0,3.0,10.0,6,33.3,1,1,0,0,0.0,Matches
Fernando Prass,br BRA,GK,35.0,15,15,1305,14.5,,,0,0.0,,4.0,3.0,8.0,2,13.3,1,1,0,0,0.0,Matches
Eliton Deola,br BRA,GK,30.0,5,5,450,5.0,,,0,0.0,,2.0,1.0,2.0,1,20.0,0,0,0,0,,Matches
Bruno Cardoso,br BRA,GK,29.0,1,0,45,0.5,,,0,0.0,,,,,0,,0,0,0,0,,Matches
Squad Total,,,25.6,38,38,3420,38.0,0.0,0.0,0,0.0,,11.0,7.0,20.0,9,23.7,2,2,0,0,0.0,
Opponent Total,,,26.3,38,38,3420,38.0,,,0,,,20.0,7.0,11.0,13,34.2,5,5,0,0,0.0,
