Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Goals,Goals,Goals,Goals,Goals,Expected,Expected,Expected,Expected,Launched,Launched,Launched,Passes,Passes,Passes,Passes,Goal Kicks,Goal Kicks,Goal Kicks,Crosses,Crosses,Crosses,Sweeper,Sweeper,Sweeper,Unnamed: 30_level_0
Player,Nation,Pos,Age,90s,GA,PKA,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Matches
Wéverton,br BRA,GK,33.0,20.8,23,0,1,1,0,21.9,0.28,-1.1,-0.05,88,222,39.6,574,106,30.8,32.6,141,31.9,34.0,244,18,7.4,12,0.58,12.6,Matches
Jailson,br BRA,GK,39.0,13.2,16,4,1,1,0,17.2,0.23,1.2,0.09,75,174,43.1,281,42,45.6,37.2,105,43.8,37.9,227,10,4.4,12,0.91,10.7,Matches
Vinicius Silvestre,br BRA,GK,26.0,4.0,4,0,0,1,0,6.6,0.29,2.6,0.64,29,87,33.3,88,13,61.4,43.6,41,80.5,53.4,103,2,1.9,2,0.5,10.5,Matches
Squad Total,,,26.8,38.0,43,4,2,3,0,45.7,0.26,2.7,0.07,192,483,39.8,927,161,38.7,43.6,303,40.9,36.6,574,30,5.2,26,0.68,10.5,
Opponent Total,,,26.8,38.0,58,4,2,11,4,53.5,0.28,-0.5,-0.01,134,353,38.0,690,147,34.5,33.7,337,34.1,32.5,589,23,3.9,37,0.97,13.7,
