Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,SCA,SCA,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,GCA,GCA,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,Unnamed: 21_level_0
Player,Nation,Pos,Age,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,Matches
Wéverton,br BRA,GK,36.0,37.0,8,0.22,7,1,0,0,0,0,1,0.03,1,0,0,0,0,0,Matches
Aníbal Moreno,ar ARG,MF,24.0,28.0,72,2.58,57,2,2,4,3,4,2,0.07,2,0,0,0,0,0,Matches
Raphael Veiga,br BRA,MF,28.0,27.5,155,5.63,93,43,4,9,5,1,9,0.33,4,1,0,1,3,0,Matches
Gustavo Gómez,py PAR,DF,30.0,26.3,22,0.84,16,0,1,3,1,1,2,0.08,2,0,0,0,0,0,Matches
Estêvão Willian,br BRA,FW,16.0,23.3,139,5.97,80,7,23,12,13,4,19,0.82,10,1,5,0,2,1,Matches
Murilo Cerqueira,br BRA,DF,26.0,24.2,24,0.99,20,0,1,0,0,3,2,0.08,1,0,1,0,0,0,Matches
José López,ar ARG,FW,23.0,23.8,50,2.1,28,0,3,9,9,1,6,0.25,4,0,0,1,1,0,Matches
Marcos Rocha,br BRA,DF,35.0,21.5,83,3.86,65,13,2,1,0,2,7,0.33,5,1,0,0,0,1,Matches
Richard Ríos,co COL,MF,23.0,19.4,48,2.48,37,2,2,4,1,2,5,0.26,4,0,1,0,0,0,Matches
Rony,br BRA,FW,28.0,19.1,59,3.08,43,0,2,6,7,1,4,0.21,2,0,0,1,1,0,Matches
Vitor Reis,br BRA,DF,18.0,16.2,12,0.74,10,0,0,1,0,1,0,0.0,0,0,0,0,0,0,Matches
Felipe Anderson,br BRA,FW,30.0,14.6,57,3.91,42,6,4,0,4,1,7,0.48,5,0,1,0,1,0,Matches
Joaquín Piquerez,uy URU,DF,25.0,14.6,45,3.08,34,5,0,3,3,0,0,0.0,0,0,0,0,0,0,Matches
Caio Paulista,br BRA,DF,25.0,13.3,30,2.24,17,1,7,2,2,1,2,0.15,1,0,0,1,0,0,Matches
Mauricio,br BRA,MF,22.0,12.6,37,2.95,33,0,1,1,2,0,4,0.32,2,0,0,0,2,0,Matches
Gabriel Menino,br BRA,"MF,FW",23.0,11.9,58,4.9,35,9,2,3,7,2,3,0.25,1,1,0,0,1,0,Matches
Mayke,br BRA,DF,31.0,11.5,36,3.12,30,2,1,2,0,1,2,0.17,2,0,0,0,0,0,Matches
Zé Rafael,br BRA,MF,30.0,10.6,34,3.15,26,1,2,1,1,3,5,0.46,2,0,0,1,1,1,Matches
Vanderlan,br BRA,DF,21.0,11.7,21,1.81,18,0,2,1,0,0,3,0.26,3,0,0,0,0,0,Matches
Kaiky Naves,br BRA,DF,21.0,8.1,17,2.09,15,0,0,2,0,0,2,0.25,2,0,0,0,0,0,Matches
Lázaro,br BRA,"FW,MF",21.0,8.6,33,3.85,23,2,4,3,1,0,1,0.12,0,1,0,0,0,0,Matches
Agustín Giay,ar ARG,DF,20.0,7.1,19,2.66,16,0,1,1,1,0,0,0.0,0,0,0,0,0,0,Matches
Endrick,br BRA,"MF,FW",17.0,5.0,17,3.38,8,0,1,3,4,1,1,0.2,1,0,0,0,0,0,Matches
Dudu,br BRA,"FW,MF",32.0,6.1,33,5.42,22,2,3,1,4,1,2,0.33,0,0,0,1,1,0,Matches
Fabinho,br BRA,MF,21.0,5.7,15,2.62,15,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Luan Garcia,br BRA,DF,30.0,2.6,1,0.38,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Luis Guilherme,br BRA,"FW,DF",17.0,2.0,18,8.85,11,4,3,0,0,0,2,0.98,1,1,0,0,0,0,Matches
Romulo,br BRA,"FW,MF",22.0,2.0,13,6.54,7,4,0,1,1,0,1,0.5,1,0,0,0,0,0,Matches
Jhonatan Jowjow,br BRA,MF,21.0,1.6,10,6.34,7,0,1,1,0,1,2,1.27,1,0,0,1,0,0,Matches
Marcelo Lomba,br BRA,GK,37.0,1.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Luighi,br BRA,"MF,FW",17.0,0.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
García,br BRA,"MF,FW",22.0,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Squad Total,,,26.6,38.0,1166,30.68,816,104,72,74,69,31,94,2.47,57,6,8,7,13,3,
Opponent Total,,,27.7,38.0,799,21.03,578,72,57,38,38,16,61,1.61,44,4,7,2,3,1,
