Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 17_level_0,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
Player,Nation,Pos,Age,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
Wéverton,br BRA,GK,36.0,37.0,1,1,1,0,0,1,2,50.0,1,0,0,0,0,1,7,1,Matches
Aníbal Moreno,ar ARG,MF,24.0,28.0,56,37,24,31,1,28,80,35.0,52,26,5,21,43,99,32,1,Matches
Raphael Veiga,br BRA,MF,28.0,27.5,18,12,4,12,2,4,21,19.0,17,17,5,12,10,28,13,0,Matches
Gustavo Gómez,py PAR,DF,30.0,26.3,38,25,20,17,1,18,24,75.0,6,35,24,11,32,70,115,0,Matches
Estêvão Willian,br BRA,FW,16.0,23.3,30,23,14,9,7,11,40,27.5,29,16,1,15,6,36,8,0,Matches
Murilo Cerqueira,br BRA,DF,26.0,24.2,38,24,15,20,3,15,30,50.0,15,21,13,8,25,63,100,0,Matches
José López,ar ARG,FW,23.0,23.8,14,7,1,9,4,3,22,13.6,19,26,4,22,3,17,14,0,Matches
Marcos Rocha,br BRA,DF,35.0,21.5,55,30,29,20,6,25,49,51.0,24,22,8,14,33,88,55,2,Matches
Richard Ríos,co COL,MF,23.0,19.4,65,36,24,30,11,28,61,45.9,33,27,5,22,23,88,15,0,Matches
Rony,br BRA,FW,28.0,19.1,21,13,3,11,7,5,12,41.7,7,11,1,10,4,25,14,0,Matches
Vitor Reis,br BRA,DF,18.0,16.2,28,13,17,9,2,20,29,69.0,9,13,9,4,13,41,78,0,Matches
Felipe Anderson,br BRA,FW,30.0,14.6,35,24,14,16,5,14,33,42.4,19,25,5,20,13,48,19,0,Matches
Joaquín Piquerez,uy URU,DF,25.0,14.6,27,14,15,7,5,18,36,50.0,18,20,4,16,13,40,28,0,Matches
Caio Paulista,br BRA,DF,25.0,13.3,29,21,13,15,1,14,26,53.8,12,15,2,13,9,38,23,1,Matches
Mauricio,br BRA,MF,22.0,12.6,12,6,3,7,2,9,16,56.3,7,8,1,7,5,17,10,0,Matches
Gabriel Menino,br BRA,"MF,FW",23.0,11.9,28,17,11,15,2,13,29,44.8,16,16,5,11,11,39,13,0,Matches
Mayke,br BRA,DF,31.0,11.5,36,20,13,22,1,16,30,53.3,14,13,4,9,23,59,28,2,Matches
Zé Rafael,br BRA,MF,30.0,10.6,25,15,7,16,2,12,32,37.5,20,10,2,8,12,37,7,0,Matches
Vanderlan,br BRA,DF,21.0,11.7,26,19,7,15,4,13,21,61.9,8,10,1,9,13,39,25,0,Matches
Kaiky Naves,br BRA,DF,21.0,8.1,26,15,15,10,1,14,19,73.7,5,11,5,6,17,43,34,0,Matches
Lázaro,br BRA,"FW,MF",21.0,8.6,7,3,1,1,5,4,7,57.1,3,8,0,8,0,7,4,0,Matches
Agustín Giay,ar ARG,DF,20.0,7.1,30,15,18,10,2,21,34,61.8,13,7,2,5,6,36,11,0,Matches
Endrick,br BRA,"MF,FW",17.0,5.0,5,2,1,4,0,3,5,60.0,2,5,0,5,0,5,2,0,Matches
Dudu,br BRA,"FW,MF",32.0,6.1,5,4,1,3,1,2,5,40.0,3,0,0,0,3,8,2,0,Matches
Fabinho,br BRA,MF,21.0,5.7,6,4,4,1,1,1,9,11.1,8,10,3,7,6,12,8,0,Matches
Luan Garcia,br BRA,DF,30.0,2.6,2,1,0,2,0,1,3,33.3,2,2,2,0,2,4,5,1,Matches
Luis Guilherme,br BRA,"FW,DF",17.0,2.0,2,2,1,0,1,1,1,100.0,0,0,0,0,0,2,1,0,Matches
Romulo,br BRA,"FW,MF",22.0,2.0,6,4,3,1,2,2,4,50.0,2,1,0,1,0,6,1,0,Matches
Jhonatan Jowjow,br BRA,MF,21.0,1.6,5,3,2,2,1,0,4,0.0,4,3,0,3,3,8,4,0,Matches
Marcelo Lomba,br BRA,GK,37.0,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
Luighi,br BRA,"MF,FW",17.0,0.2,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,Matches
García,br BRA,"MF,FW",22.0,0.1,0,0,0,0,0,0,0,,0,1,0,1,0,0,1,0,Matches
Squad Total,,,26.6,38.0,676,410,281,315,80,316,684,46.2,368,380,111,269,328,1004,677,8,
Opponent Total,,,27.7,38.0,648,394,341,245,62,331,657,50.4,326,422,179,243,353,1001,1023,24,
