Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels,Unnamed: 21_level_0
Player,Nation,Pos,Age,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
Wéverton,br BRA,GK,36.0,37.0,2,0,0,0,9,0,0,0,1,0,0,0,41,7,1,87.5,Matches
Aníbal Moreno,ar ARG,MF,24.0,28.0,7,0,0,30,31,2,16,43,37,0,0,0,173,20,26,43.5,Matches
Raphael Veiga,br BRA,MF,28.0,27.5,3,1,0,18,44,4,209,10,12,0,0,0,76,16,24,40.0,Matches
Gustavo Gómez,py PAR,DF,30.0,26.3,9,0,0,44,21,8,5,32,25,0,1,1,70,100,63,61.3,Matches
Estêvão Willian,br BRA,FW,16.0,23.3,4,0,0,24,36,7,71,6,23,1,0,0,114,11,23,32.4,Matches
Murilo Cerqueira,br BRA,DF,26.0,24.2,7,1,1,34,5,1,7,25,24,0,0,0,93,66,43,60.6,Matches
José López,ar ARG,FW,23.0,23.8,8,0,0,42,29,17,15,3,7,1,0,0,54,80,85,48.5,Matches
Marcos Rocha,br BRA,DF,35.0,21.5,5,1,0,29,14,2,53,33,30,0,0,0,99,18,13,58.1,Matches
Richard Ríos,co COL,MF,23.0,19.4,6,0,0,45,35,1,35,23,36,0,0,0,127,22,17,56.4,Matches
Rony,br BRA,FW,28.0,19.1,4,0,0,26,29,17,37,4,13,0,0,0,44,23,72,24.2,Matches
Vitor Reis,br BRA,DF,18.0,16.2,3,0,0,24,10,0,0,13,13,0,0,0,63,46,24,65.7,Matches
Felipe Anderson,br BRA,FW,30.0,14.6,0,0,0,10,12,1,45,13,24,0,0,0,71,9,11,45.0,Matches
Joaquín Piquerez,uy URU,DF,25.0,14.6,2,0,0,10,19,0,79,13,14,0,0,0,71,13,7,65.0,Matches
Caio Paulista,br BRA,DF,25.0,13.3,1,1,0,15,14,4,50,9,21,0,0,0,80,10,10,50.0,Matches
Mauricio,br BRA,MF,22.0,12.6,1,0,0,9,24,1,29,5,6,2,0,0,40,13,18,41.9,Matches
Gabriel Menino,br BRA,"MF,FW",23.0,11.9,7,1,0,29,27,5,74,11,17,0,0,0,52,13,12,52.0,Matches
Mayke,br BRA,DF,31.0,11.5,7,0,0,17,9,2,36,23,20,0,0,0,63,19,15,55.9,Matches
Zé Rafael,br BRA,MF,30.0,10.6,7,0,0,29,18,0,4,12,15,1,0,0,69,9,17,34.6,Matches
Vanderlan,br BRA,DF,21.0,11.7,0,0,0,20,5,0,46,13,19,0,1,0,40,12,11,52.2,Matches
Kaiky Naves,br BRA,DF,21.0,8.1,1,0,0,17,1,0,0,17,15,0,0,0,25,25,25,50.0,Matches
Lázaro,br BRA,"FW,MF",21.0,8.6,0,0,0,8,13,1,15,0,3,0,0,0,27,8,15,34.8,Matches
Agustín Giay,ar ARG,DF,20.0,7.1,1,0,0,12,15,0,18,6,15,0,0,0,28,4,4,50.0,Matches
Endrick,br BRA,"MF,FW",17.0,5.0,3,0,0,13,18,0,3,0,2,1,0,0,16,3,6,33.3,Matches
Dudu,br BRA,"FW,MF",32.0,6.1,0,0,0,4,22,2,30,3,4,1,0,0,31,2,5,28.6,Matches
Fabinho,br BRA,MF,21.0,5.7,2,0,0,6,8,0,1,6,4,0,0,0,28,10,8,55.6,Matches
Luan Garcia,br BRA,DF,30.0,2.6,0,0,0,3,4,0,0,2,1,0,0,0,8,4,0,100.0,Matches
Luis Guilherme,br BRA,"FW,DF",17.0,2.0,0,0,0,0,3,0,13,0,2,0,0,0,5,5,3,62.5,Matches
Romulo,br BRA,"FW,MF",22.0,2.0,0,0,0,4,4,0,14,0,4,0,0,0,7,2,3,40.0,Matches
Jhonatan Jowjow,br BRA,MF,21.0,1.6,0,0,0,0,1,0,8,3,3,0,0,0,9,1,5,16.7,Matches
Marcelo Lomba,br BRA,GK,37.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,100.0,Matches
Luighi,br BRA,"MF,FW",17.0,0.2,0,0,0,2,2,0,0,0,0,0,0,0,1,1,3,25.0,Matches
García,br BRA,"MF,FW",22.0,0.1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,,Matches
Squad Total,,,26.6,38.0,90,5,1,524,482,78,913,328,410,7,2,1,1626,573,569,50.2,
Opponent Total,,,27.7,38.0,113,6,3,500,488,45,573,353,394,2,9,2,1526,569,573,49.8,
