Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels,Unnamed: 21_level_0
Player,Nation,Pos,Age,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
Dudu,br BRA,"FW,MF",27.0,34.0,5,0,0,39,136,8,244,10,10,2,0,0,135,10,24,29.4,Matches
Diogo Barbosa,br BRA,DF,26.0,33.0,4,0,0,50,27,1,69,55,53,0,3,0,141,46,29,61.3,Matches
Bruno Henrique,br BRA,MF,29.0,32.2,2,0,0,58,30,0,22,19,33,0,0,0,211,15,27,35.7,Matches
Wéverton,br BRA,GK,31.0,31.0,4,0,0,1,7,0,0,0,0,0,1,0,18,10,0,100.0,Matches
Marcos Rocha,br BRA,DF,30.0,29.0,4,0,0,49,42,2,82,52,63,0,0,0,164,32,26,55.2,Matches
Felipe Melo,br BRA,MF,35.0,22.6,10,1,0,42,33,1,0,32,29,0,0,0,129,70,23,75.3,Matches
Zé Rafael,br BRA,"FW,MF",25.0,19.1,6,0,0,63,65,4,11,5,28,0,0,0,115,30,32,48.4,Matches
Gustavo Gómez,py PAR,DF,25.0,21.7,6,1,0,26,12,2,3,28,17,0,1,0,68,82,35,70.1,Matches
Deyverson,br BRA,FW,27.0,19.7,4,0,0,28,66,22,10,5,14,2,1,0,58,111,94,54.1,Matches
Luan Garcia,br BRA,DF,25.0,20.1,1,0,0,24,16,0,9,42,25,0,1,0,90,39,25,60.9,Matches
Vitor Hugo,br BRA,DF,27.0,20.0,1,0,0,14,8,4,0,26,9,0,1,0,55,46,16,74.2,Matches
Gustavo Scarpa,br BRA,"MF,FW",25.0,17.4,1,0,0,17,23,2,101,9,10,0,0,0,85,11,33,25.0,Matches
Lucas Lima,br BRA,MF,28.0,13.1,5,1,1,30,18,0,42,3,21,0,0,0,64,3,7,30.0,Matches
Willian,br BRA,"FW,MF",32.0,12.6,3,1,0,14,18,5,15,6,7,0,0,0,52,5,13,27.8,Matches
Thiago dos Santos,br BRA,MF,29.0,12.1,5,0,0,41,18,1,1,14,23,0,0,0,95,21,21,50.0,Matches
Luiz Adriano,br BRA,FW,31.0,9.9,0,0,0,17,16,6,2,2,2,0,0,0,14,24,26,48.0,Matches
Raphael Veiga,br BRA,"MF,FW",23.0,8.6,1,0,0,17,14,3,30,6,7,0,0,0,41,6,16,27.3,Matches
Antonio Carlos,br BRA,DF,25.0,8.2,2,0,0,7,4,0,0,8,10,0,0,0,21,30,6,83.3,Matches
Matheus Fernandes,br BRA,MF,20.0,6.0,2,0,0,15,5,0,2,10,12,0,0,0,42,7,4,63.6,Matches
Edu Dracena,br BRA,DF,37.0,6.0,1,0,0,7,4,0,0,2,4,0,0,0,12,26,10,72.2,Matches
Hyoran,br BRA,"FW,MF",25.0,5.1,1,0,0,11,10,0,9,2,5,0,0,0,22,5,8,38.5,Matches
Victor Luis,br BRA,DF,25.0,5.0,1,0,0,10,3,0,9,1,4,0,0,0,17,3,5,37.5,Matches
Mayke,br BRA,DF,26.0,4.3,0,0,0,5,2,0,7,7,3,0,0,1,11,4,7,36.4,Matches
Jean,br BRA,DF,32.0,4.7,0,0,0,2,2,0,8,3,5,0,0,0,11,2,9,18.2,Matches
Jailson,br BRA,GK,37.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,,Matches
Miguel Borja,co COL,FW,26.0,3.9,1,0,0,9,9,2,4,0,2,0,0,0,12,23,15,60.5,Matches
Fernando Prass,br BRA,GK,40.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
Moisés Magalhães,br BRA,MF,30.0,3.5,1,0,0,8,6,0,3,5,5,0,0,0,13,6,3,66.7,Matches
Ramires,br BRA,"MF,FW",31.0,1.8,0,0,0,4,4,0,0,3,3,0,0,0,10,2,4,33.3,Matches
Carlos Eduardo,br BRA,"FW,MF",22.0,2.6,2,0,0,4,8,2,5,2,1,0,0,0,14,1,8,11.1,Matches
Arthur Cabral,br BRA,FW,20.0,1.0,0,0,0,4,1,1,0,0,0,0,0,0,2,2,4,33.3,Matches
Ricardo Goulart,br BRA,MF,27.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
Henrique Dourado,br BRA,FW,29.0,0.9,0,0,0,2,1,1,0,1,0,0,0,0,6,1,4,20.0,Matches
Gabriel Veron,br BRA,FW,16.0,0.8,0,0,0,1,1,0,1,0,2,0,0,0,5,0,1,0.0,Matches
Felipe Pires,br BRA,"FW,MF",23.0,0.2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0.0,Matches
Squad Total,,,28.5,38.0,73,4,1,620,609,67,689,358,407,4,8,1,1739,673,536,55.7,
Opponent Total,,,27.5,38.0,100,3,1,640,576,25,598,325,355,6,6,0,1677,536,673,44.3,
