Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Goals,Goals,Goals,Goals,Goals,Expected,Expected,Expected,Expected,Launched,Launched,Launched,Passes,Passes,Passes,Passes,Goal Kicks,Goal Kicks,Goal Kicks,Crosses,Crosses,Crosses,Sweeper,Sweeper,Sweeper,Unnamed: 30_level_0
Player,Nation,Pos,Age,90s,GA,PKA,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Matches
Wéverton,br BRA,GK,34.0,34.0,24,3,2,3,2,28.6,0.25,6.6,0.19,124,366,33.9,819,162,35.2,34.2,234,33.3,33.8,395,28,7.1,32,0.94,15.1,Matches
Marcelo Lomba,br BRA,GK,35.0,3.0,0,0,0,0,0,1.0,0.1,1.0,0.33,16,35,45.7,73,17,27.4,30.5,40,37.5,33.7,38,4,10.5,2,0.67,10.2,Matches
Vinicius Silvestre,br BRA,GK,27.0,1.0,3,0,0,0,0,2.6,0.33,-0.4,-0.39,2,6,33.3,16,4,31.3,33.3,4,25.0,29.5,12,2,16.7,0,0.0,5.6,Matches
Squad Total,,,26.9,38.0,27,3,2,3,2,32.2,0.24,7.2,0.19,142,407,34.9,899,183,34.8,,287,32.8,33.2,445,34,7.6,34,0.89,,
Opponent Total,,,27.2,38.0,66,7,0,20,2,74.4,0.29,10.4,0.27,165,434,38.0,814,171,34.4,34.5,414,37.2,35.0,698,35,5.0,33,0.87,11.6,
