Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,SCA,SCA,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,GCA,GCA,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,Unnamed: 21_level_0
Player,Nation,Pos,Age,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,Matches
Dudu,br BRA,"FW,MF",27.0,34.0,190,5.58,102,46,22,6,14,0,26,0.76,14,5,2,2,3,0,Matches
Diogo Barbosa,br BRA,DF,26.0,33.0,60,1.82,51,1,3,3,0,2,4,0.12,3,0,0,1,0,0,Matches
Bruno Henrique,br BRA,MF,29.0,32.2,82,2.55,71,4,1,5,0,1,13,0.4,12,0,0,1,0,0,Matches
Wéverton,br BRA,GK,31.0,31.0,8,0.26,7,1,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Marcos Rocha,br BRA,DF,30.0,29.0,121,4.17,80,30,2,1,5,3,11,0.38,9,2,0,0,0,0,Matches
Felipe Melo,br BRA,MF,35.0,22.6,48,2.12,35,1,3,3,4,2,1,0.04,1,0,0,0,0,0,Matches
Zé Rafael,br BRA,"FW,MF",25.0,19.1,56,2.94,31,0,10,3,10,2,9,0.47,6,0,1,1,1,0,Matches
Gustavo Gómez,py PAR,DF,25.0,21.7,13,0.6,9,1,0,3,0,0,0,0.0,0,0,0,0,0,0,Matches
Deyverson,br BRA,FW,27.0,19.7,60,3.04,40,0,3,4,12,1,7,0.36,4,0,0,1,2,0,Matches
Luan Garcia,br BRA,DF,25.0,20.1,16,0.8,16,0,0,0,0,0,1,0.05,1,0,0,0,0,0,Matches
Vitor Hugo,br BRA,DF,27.0,20.0,6,0.3,2,1,0,3,0,0,1,0.05,1,0,0,0,0,0,Matches
Gustavo Scarpa,br BRA,"MF,FW",25.0,17.4,81,4.66,55,14,2,6,4,0,6,0.35,5,1,0,0,0,0,Matches
Lucas Lima,br BRA,MF,28.0,13.1,62,4.75,42,12,2,2,2,2,9,0.69,6,1,1,1,0,0,Matches
Willian,br BRA,"FW,MF",32.0,12.6,36,2.86,30,0,4,1,1,0,2,0.16,2,0,0,0,0,0,Matches
Thiago dos Santos,br BRA,MF,29.0,12.1,20,1.66,16,0,0,0,2,2,1,0.08,1,0,0,0,0,0,Matches
Luiz Adriano,br BRA,FW,31.0,9.9,27,2.72,20,2,2,1,2,0,5,0.5,4,0,1,0,0,0,Matches
Raphael Veiga,br BRA,"MF,FW",23.0,8.6,36,4.17,24,6,1,3,2,0,5,0.58,4,0,0,1,0,0,Matches
Antonio Carlos,br BRA,DF,25.0,8.2,4,0.49,3,0,0,0,0,1,0,0.0,0,0,0,0,0,0,Matches
Matheus Fernandes,br BRA,MF,20.0,6.0,10,1.66,10,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Edu Dracena,br BRA,DF,37.0,6.0,4,0.67,3,0,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches
Hyoran,br BRA,"FW,MF",25.0,5.1,20,3.92,12,1,4,3,0,0,3,0.59,3,0,0,0,0,0,Matches
Victor Luis,br BRA,DF,25.0,5.0,9,1.8,6,1,1,1,0,0,0,0.0,0,0,0,0,0,0,Matches
Mayke,br BRA,DF,26.0,4.3,10,2.31,8,2,0,0,0,0,1,0.23,1,0,0,0,0,0,Matches
Jean,br BRA,DF,32.0,4.7,7,1.49,7,0,0,0,0,0,2,0.43,2,0,0,0,0,0,Matches
Jailson,br BRA,GK,37.0,4.0,2,0.5,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Miguel Borja,co COL,FW,26.0,3.9,5,1.29,3,0,1,0,1,0,0,0.0,0,0,0,0,0,0,Matches
Fernando Prass,br BRA,GK,40.0,3.0,1,0.33,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Moisés Magalhães,br BRA,MF,30.0,3.5,16,4.51,10,5,0,0,1,0,0,0.0,0,0,0,0,0,0,Matches
Ramires,br BRA,"MF,FW",31.0,1.8,2,1.1,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Carlos Eduardo,br BRA,"FW,MF",22.0,2.6,9,3.43,7,0,2,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Arthur Cabral,br BRA,FW,20.0,1.0,1,1.0,0,0,0,1,0,0,1,1.0,0,0,0,1,0,0,Matches
Ricardo Goulart,br BRA,MF,27.0,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Henrique Dourado,br BRA,FW,29.0,0.9,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Gabriel Veron,br BRA,FW,16.0,0.8,2,2.47,1,0,1,0,0,0,2,2.47,1,0,1,0,0,0,Matches
Felipe Pires,br BRA,"FW,MF",23.0,0.2,1,6.43,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Squad Total,,,28.5,38.0,1025,26.97,706,129,64,50,60,16,110,2.89,80,9,6,9,6,0,
Opponent Total,,,27.5,38.0,707,18.61,507,58,41,25,65,11,52,1.37,30,5,3,4,9,1,
