Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 21_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
Fernando Prass,br BRA,GK,38.0,33,33,2970.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Tchê Tchê,br BRA,"DF,MF",24.0,34,32,2905.0,32.3,0.0,3.0,3.0,0.0,0.0,0.0,5.0,1.0,0.0,0.09,0.09,0.0,0.09,Matches
Mayke,br BRA,"DF,MF",24.0,26,26,2223.0,24.7,1.0,1.0,2.0,1.0,0.0,0.0,4.0,0.0,0.04,0.04,0.08,0.04,0.08,Matches
Edu Dracena,br BRA,DF,35.0,25,24,2157.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Dudu,br BRA,"FW,MF",25.0,26,23,2098.0,23.3,9.0,4.0,13.0,9.0,0.0,0.0,6.0,0.0,0.39,0.17,0.56,0.39,0.56,Matches
Willian,br BRA,"FW,MF",30.0,26,22,1810.0,20.1,7.0,5.0,12.0,7.0,0.0,1.0,5.0,1.0,0.35,0.25,0.6,0.35,0.6,Matches
Keno,br BRA,"FW,MF",27.0,31,21,1899.0,21.1,8.0,4.0,12.0,8.0,0.0,0.0,2.0,0.0,0.38,0.19,0.57,0.38,0.57,Matches
Egídio Pereira Júnior,br BRA,DF,30.0,21,21,1845.0,20.5,1.0,1.0,2.0,1.0,0.0,0.0,4.0,0.0,0.05,0.05,0.1,0.05,0.1,Matches
Juninho,br BRA,DF,21.0,21,20,1787.0,19.9,0.0,2.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.1,0.1,0.0,0.1,Matches
Moisés Magalhães,br BRA,MF,28.0,19,18,1559.0,17.3,3.0,3.0,6.0,3.0,0.0,0.0,2.0,0.0,0.17,0.17,0.35,0.17,0.35,Matches
Jean,br BRA,"DF,MF",30.0,20,18,1526.0,17.0,2.0,1.0,3.0,1.0,1.0,2.0,1.0,0.0,0.12,0.06,0.18,0.06,0.12,Matches
Luan Garcia,br BRA,DF,23.0,19,16,1428.0,15.9,1.0,0.0,1.0,1.0,0.0,0.0,5.0,1.0,0.06,0.0,0.06,0.06,0.06,Matches
