Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Unnamed: 23_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%,Matches
Wéverton,br BRA,GK,30.0,23,23,2025,22.5,14,0.62,70,57,81.4,14,8,1,12,52.2,1,1,0,0,0.0,Matches
Jailson,br BRA,GK,36.0,14,12,1124,12.5,11,0.88,49,38,77.6,6,3,3,6,50.0,0,0,0,0,,Matches
Fernando Prass,br BRA,GK,39.0,3,3,270,3.0,1,0.33,1,1,100.0,3,0,0,2,66.7,1,1,0,0,0.0,Matches
Squad Total,,,28.4,38,38,3419,38.0,26,0.68,120,96,80.0,23,11,4,18,47.4,2,2,0,0,0.0,
Opponent Total,,,26.9,38,38,3420,38.0,64,1.68,169,113,65.1,4,11,23,6,15.8,8,5,3,0,37.5,
