Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes,Unnamed: 20_level_0
Player,Nation,Pos,Age,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Matches
Raphael Veiga,br BRA,"MF,FW",25.0,25.6,1046,958,86,34,5,9,88,4,31,15,11,0,836,2,17,Matches
Luan Garcia,br BRA,DF,27.0,24.6,1414,1337,71,56,2,12,4,6,0,0,0,0,1213,6,5,Matches
Wéverton,br BRA,GK,33.0,20.8,716,513,202,61,0,1,0,0,0,0,0,0,567,1,0,Matches
Gustavo Scarpa,br BRA,"MF,FW",27.0,20.4,991,792,190,48,2,32,183,36,103,43,42,1,688,9,21,Matches
Marcos Rocha,br BRA,DF,32.0,18.7,1274,1058,209,38,1,20,46,167,4,0,0,0,1002,7,27,Matches
Gustavo Gómez,py PAR,DF,27.0,20.0,1110,1060,46,39,0,4,10,5,0,0,0,0,991,4,1,Matches
Zé Rafael,br BRA,MF,27.0,20.2,925,880,42,37,0,11,2,1,0,0,0,0,830,3,10,Matches
Felipe Melo,br BRA,"MF,DF",37.0,19.1,907,859,46,45,1,26,1,1,0,0,0,0,809,2,6,Matches
Rony,br BRA,"FW,MF",25.0,18.2,321,283,36,3,1,4,43,8,10,2,3,0,222,2,12,Matches
Renan Victor,br BRA,DF,18.0,18.3,1000,928,67,28,1,5,11,39,0,0,0,0,842,5,7,Matches
Danilo,br BRA,MF,19.0,17.3,782,768,10,8,3,4,7,2,0,0,0,0,666,4,5,Matches
Dudu,br BRA,"FW,MF",29.0,16.5,669,587,78,18,3,11,74,15,43,20,12,0,485,4,23,Matches
Wesley,br BRA,"FW,MF",21.0,11.8,330,311,18,4,1,6,31,11,3,2,0,0,248,1,3,Matches
Jailson,br BRA,GK,39.0,13.2,387,243,143,38,0,0,0,0,0,0,0,0,279,1,0,Matches
Patrick de Paula,br BRA,MF,21.0,12.4,610,565,43,34,2,6,11,3,6,5,1,0,504,2,4,Matches
Luiz Adriano,br BRA,FW,33.0,10.4,159,135,20,2,2,0,2,1,0,0,0,0,120,4,5,Matches
Gabriel Menino,br BRA,"DF,MF",20.0,12.3,645,546,96,22,2,10,50,66,8,0,6,0,515,3,8,Matches
Benjamín Kuscevic,cl CHI,DF,24.0,10.1,472,448,23,10,0,2,3,8,0,0,0,0,419,1,3,Matches
Joaquín Piquerez,uy URU,DF,22.0,10.8,526,441,84,8,0,0,31,75,1,0,0,0,420,1,18,Matches
Deyverson,br BRA,FW,29.0,11.8,296,282,14,0,1,7,2,1,0,0,0,0,169,0,7,Matches
Victor Luis,br BRA,DF,27.0,9.4,497,420,75,9,0,3,35,66,0,0,0,0,405,2,12,Matches
Willian,br BRA,"FW,MF",34.0,8.6,192,183,7,2,0,0,8,2,0,0,0,0,155,2,8,Matches
Mayke,br BRA,DF,28.0,7.3,410,351,58,7,0,0,25,51,0,0,0,0,340,1,7,Matches
Jorge,br BRA,"DF,MF",24.0,5.1,219,190,29,3,0,1,3,26,0,0,0,0,173,0,2,Matches
Breno,br BRA,"FW,MF",25.0,8.4,297,291,6,0,0,0,36,5,1,1,0,0,227,0,9,Matches
Gabriel Veron,br BRA,"FW,MF",18.0,5.3,168,157,9,0,1,1,5,6,1,1,0,0,130,2,5,Matches
Danilo Barbosa,br BRA,"MF,DF",24.0,5.0,190,182,8,8,1,1,1,0,0,0,0,0,156,0,3,Matches
Matheus Fernandes,br BRA,MF,22.0,4.2,111,110,1,1,1,0,1,0,0,0,0,0,82,0,3,Matches
Vinicius Silvestre,br BRA,GK,26.0,4.0,129,69,60,19,0,1,0,0,0,0,0,0,67,0,0,Matches
Matías Viña,uy URU,DF,23.0,3.0,96,82,13,5,0,2,4,8,0,0,0,0,74,1,4,Matches
Michel,br BRA,DF,17.0,3.0,83,83,0,0,0,2,0,0,0,0,0,0,60,0,0,Matches
García,br BRA,"MF,DF",19.0,2.9,107,76,31,6,0,1,7,25,0,0,0,0,69,0,4,Matches
Giovani,br BRA,"FW,MF",17.0,2.5,58,55,3,0,0,0,7,0,3,0,0,0,36,0,2,Matches
Vanderlan,br BRA,"MF,DF",18.0,2.5,91,62,28,0,0,0,4,28,0,0,0,0,59,1,1,Matches
Gabriel Vieira,br BRA,"FW,MF",18.0,2.3,40,36,4,1,1,0,0,0,0,0,0,0,32,0,1,Matches
Fabinho,br BRA,MF,18.0,2.1,62,61,1,1,0,2,1,0,0,0,0,0,40,0,1,Matches
Kaiky Naves,br BRA,DF,18.0,2.0,55,55,0,0,1,1,0,0,0,0,0,0,44,0,0,Matches
Lucas Freitas,br BRA,DF,20.0,2.0,55,52,3,2,0,0,0,1,0,0,0,0,46,0,0,Matches
Vitor Hugo,br BRA,FW,17.0,2.0,45,41,3,0,0,0,1,2,1,0,0,0,25,1,3,Matches
Alan Empereur,br BRA,DF,26.0,1.0,28,28,0,0,0,0,0,0,0,0,0,0,23,0,0,Matches
Kevin,br BRA,FW,18.0,0.8,21,18,3,0,0,0,2,0,2,0,0,0,14,0,0,Matches
Pedro Bicalho,br BRA,"MF,DF",19.0,0.4,11,11,0,0,0,0,0,0,0,0,0,0,8,0,0,Matches
Jhonatan Jowjow,br BRA,FW,18.0,0.4,7,7,0,0,0,0,0,0,0,0,0,0,4,0,0,Matches
Lucas Esteves,br BRA,FW,20.0,0.2,10,8,2,0,0,0,0,2,0,0,0,0,10,0,0,Matches
Yago Andrade,br BRA,FW,17.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Lucas Sena,br BRA,DF,19.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Squad Total,,,26.8,38.0,17562,15622,1868,597,32,185,739,671,217,89,75,1,14104,72,247,
Opponent Total,,,26.8,38.0,17602,15605,1948,579,34,138,746,731,206,73,91,0,14174,49,284,
