Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Expected,Expected,Expected,Expected,Expected,Unnamed: 22_level_0
Player,Nation,Pos,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
Dudu,br BRA,FW,30.0,31.3,7,69,27,39.1,2.21,0.86,0.1,0.26,17.3,0,0,0,8.3,8.3,0.12,-1.3,-1.3,Matches
Wéverton,br BRA,GK,34.0,34.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Danilo,br BRA,MF,20.0,30.5,1,39,12,30.8,1.28,0.39,0.03,0.08,22.9,0,0,0,2.8,2.8,0.07,-1.8,-1.8,Matches
Murilo Cerqueira,br BRA,DF,24.0,31.5,5,32,11,34.4,1.02,0.35,0.16,0.45,10.2,0,0,0,3.6,3.6,0.11,1.4,1.4,Matches
Gustavo Scarpa,br BRA,"MF,FW",28.0,28.6,7,112,33,29.5,3.91,1.15,0.03,0.09,25.4,26,4,5,10.2,6.3,0.06,-3.2,-3.3,Matches
Zé Rafael,br BRA,MF,28.0,28.5,3,55,13,23.6,1.93,0.46,0.05,0.23,19.0,4,0,0,4.1,4.1,0.08,-1.1,-1.1,Matches
Gustavo Gómez,py PAR,DF,28.0,30.0,9,26,14,53.8,0.87,0.47,0.31,0.57,8.8,0,1,1,4.5,3.7,0.14,4.5,4.3,Matches
Rony,br BRA,FW,26.0,26.5,12,83,26,31.3,3.13,0.98,0.14,0.46,13.5,0,0,0,11.3,11.3,0.14,0.7,0.7,Matches
Marcos Rocha,br BRA,DF,33.0,25.0,0,2,0,0.0,0.08,0.0,0.0,,23.6,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
Joaquín Piquerez,uy URU,DF,23.0,24.7,0,19,5,26.3,0.77,0.2,0.0,0.0,23.9,0,0,0,1.0,1.0,0.06,-1.0,-1.0,Matches
Raphael Veiga,br BRA,MF,26.0,14.0,3,37,8,21.6,2.64,0.57,0.03,0.13,23.3,2,2,3,4.6,2.3,0.06,-1.6,-1.3,Matches
Mayke,br BRA,"DF,FW",29.0,16.3,3,10,8,80.0,0.61,0.49,0.3,0.38,14.8,0,0,0,1.6,1.6,0.16,1.4,1.4,Matches
Luan Garcia,br BRA,DF,28.0,13.6,0,6,0,0.0,0.44,0.0,0.0,,11.3,0,0,0,0.3,0.3,0.05,-0.3,-0.3,Matches
Vanderlan,br BRA,DF,19.0,7.2,1,4,3,75.0,0.55,0.41,0.25,0.33,26.0,0,0,0,0.7,0.7,0.17,0.3,0.3,Matches
Gabriel Veron,br BRA,"FW,MF",19.0,6.3,1,11,6,54.5,1.74,0.95,0.09,0.17,20.5,0,0,0,0.8,0.8,0.07,0.2,0.2,Matches
Gabriel Menino,br BRA,MF,21.0,10.2,2,25,7,28.0,2.45,0.69,0.08,0.29,24.8,4,0,0,1.2,1.2,0.05,0.8,0.8,Matches
Wesley,br BRA,FW,22.0,7.2,1,26,7,26.9,3.61,0.97,0.04,0.14,16.6,0,0,0,2.3,2.3,0.09,-1.3,-1.3,Matches
Eduard Atuesta,co COL,MF,24.0,7.3,1,19,7,36.8,2.6,0.96,0.05,0.14,20.1,1,0,0,1.1,1.1,0.06,-0.1,-0.1,Matches
José López,ar ARG,FW,21.0,6.1,2,23,12,52.2,3.79,1.98,0.09,0.17,12.6,0,0,0,3.3,3.3,0.14,-1.3,-1.3,Matches
Jorge,br BRA,DF,25.0,5.2,0,3,0,0.0,0.58,0.0,0.0,,19.7,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
Rafael Navarro,br BRA,"FW,MF",21.0,8.0,0,27,6,22.2,3.38,0.75,0.0,0.0,10.3,0,0,0,2.7,2.7,0.1,-2.7,-2.7,Matches
Bruno Tabata,br BRA,"MF,FW",24.0,5.2,0,8,0,0.0,1.54,0.0,0.0,,20.4,0,0,0,0.4,0.4,0.05,-0.4,-0.4,Matches
Endrick,br BRA,FW,15.0,3.4,3,14,10,71.4,4.1,2.93,0.21,0.3,12.6,0,0,0,3.1,3.1,0.22,-0.1,-0.1,Matches
Benjamín Kuscevic,cl CHI,DF,25.0,3.3,0,2,1,50.0,0.61,0.3,0.0,0.0,6.7,0,0,0,0.7,0.7,0.36,-0.7,-0.7,Matches
Marcelo Lomba,br BRA,GK,35.0,3.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Miguel Merentiel,uy URU,"FW,MF",25.0,2.6,2,4,3,75.0,1.51,1.13,0.5,0.67,7.9,0,0,0,1.1,1.1,0.28,0.9,0.9,Matches
Breno,br BRA,FW,26.0,3.7,1,8,4,50.0,2.19,1.09,0.13,0.25,16.3,0,0,0,1.0,1.0,0.12,0.0,0.0,Matches
Vinicius Silvestre,br BRA,GK,27.0,1.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
García,br BRA,"DF,MF",20.0,1.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Fabinho,br BRA,MF,19.0,0.8,0,1,0,0.0,1.3,0.0,0.0,,34.2,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
Kaiky Naves,br BRA,"DF,MF",19.0,0.4,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Giovani,br BRA,"FW,MF",18.0,0.4,0,1,0,0.0,2.57,0.0,0.0,,28.5,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
Jailson Siqueira,br BRA,MF,26.0,0.2,0,1,0,0.0,4.74,0.0,0.0,,16.8,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches
Gabriel Vieira,br BRA,FW,19.0,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Pedro Bicalho,br BRA,MF,20.0,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Squad Total,,,26.9,38.0,64,667,223,33.4,17.55,5.87,0.09,0.26,18.3,37,7,9,69.3,62.4,0.1,-5.3,-5.4,
Opponent Total,,,27.2,38.0,25,429,121,28.2,11.29,3.18,0.05,0.18,20.5,18,3,3,33.2,30.9,0.07,-8.2,-8.9,
