Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels,Unnamed: 21_level_0
Player,Nation,Pos,Age,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
Raphael Veiga,br BRA,"MF,FW",25.0,25.6,1,0,0,35,57,2,88,17,14,0,0,0,106,13,17,43.3,Matches
Luan Garcia,br BRA,DF,27.0,24.6,2,0,0,23,16,0,4,36,24,0,0,0,99,41,33,55.4,Matches
Wéverton,br BRA,GK,33.0,20.8,2,0,0,0,9,0,0,0,0,0,0,0,19,5,0,100.0,Matches
Gustavo Scarpa,br BRA,"MF,FW",27.0,20.4,2,0,0,21,40,3,183,13,13,0,0,0,87,21,20,51.2,Matches
Marcos Rocha,br BRA,DF,32.0,18.7,4,0,0,20,17,0,46,24,39,1,1,0,113,10,13,43.5,Matches
Gustavo Gómez,py PAR,DF,27.0,20.0,4,0,0,23,14,4,10,33,16,0,0,0,90,61,29,67.8,Matches
Zé Rafael,br BRA,MF,27.0,20.2,5,1,0,57,41,0,2,15,32,0,0,0,133,19,19,50.0,Matches
Felipe Melo,br BRA,"MF,DF",37.0,19.1,9,0,0,37,11,1,1,28,22,0,1,0,98,47,18,72.3,Matches
Rony,br BRA,"FW,MF",25.0,18.2,2,0,0,31,25,22,43,9,7,0,0,0,49,12,49,19.7,Matches
Renan Victor,br BRA,DF,18.0,18.3,4,0,0,32,18,0,11,28,22,0,1,0,94,34,19,64.2,Matches
Danilo,br BRA,MF,19.0,17.3,4,0,0,25,13,5,7,28,16,0,0,0,115,9,13,40.9,Matches
Dudu,br BRA,"FW,MF",29.0,16.5,3,1,1,11,42,6,74,5,4,0,0,0,69,7,11,38.9,Matches
Wesley,br BRA,"FW,MF",21.0,11.8,4,1,0,34,32,2,31,3,9,0,0,0,50,10,22,31.3,Matches
Jailson,br BRA,GK,39.0,13.2,3,0,0,0,5,0,0,0,1,0,0,0,12,4,0,100.0,Matches
Patrick de Paula,br BRA,MF,21.0,12.4,9,1,1,20,26,0,11,24,15,0,0,0,99,16,8,66.7,Matches
Luiz Adriano,br BRA,FW,33.0,10.4,0,0,0,7,11,5,2,3,3,0,0,0,14,15,19,44.1,Matches
Gabriel Menino,br BRA,"DF,MF",20.0,12.3,4,0,0,19,26,2,50,21,15,0,0,0,70,22,10,68.8,Matches
Benjamín Kuscevic,cl CHI,DF,24.0,10.1,2,1,0,10,3,0,3,16,11,0,1,0,28,20,18,52.6,Matches
Joaquín Piquerez,uy URU,DF,22.0,10.8,0,0,0,3,16,0,31,11,11,0,0,0,53,6,11,35.3,Matches
Deyverson,br BRA,FW,29.0,11.8,4,0,0,21,37,4,2,3,5,0,0,0,28,76,45,62.8,Matches
Victor Luis,br BRA,DF,27.0,9.4,3,1,1,12,8,0,35,14,11,0,0,0,41,15,10,60.0,Matches
Willian,br BRA,"FW,MF",34.0,8.6,0,0,0,6,16,5,8,2,6,0,0,0,27,10,11,47.6,Matches
Mayke,br BRA,DF,28.0,7.3,1,0,0,6,4,0,25,15,3,0,1,0,32,2,4,33.3,Matches
Jorge,br BRA,"DF,MF",24.0,5.1,1,0,0,6,10,0,3,9,13,1,1,0,23,10,1,90.9,Matches
Breno,br BRA,"FW,MF",25.0,8.4,3,0,0,20,13,8,36,0,4,0,0,0,37,8,9,47.1,Matches
Gabriel Veron,br BRA,"FW,MF",18.0,5.3,3,1,1,14,7,1,5,4,9,0,0,0,23,5,8,38.5,Matches
Danilo Barbosa,br BRA,"MF,DF",24.0,5.0,0,0,0,3,14,0,1,10,3,0,0,0,40,14,3,82.4,Matches
Matheus Fernandes,br BRA,MF,22.0,4.2,1,0,0,10,4,1,1,10,5,0,0,0,22,7,4,63.6,Matches
Vinicius Silvestre,br BRA,GK,26.0,4.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,50.0,Matches
Matías Viña,uy URU,DF,23.0,3.0,1,0,0,3,4,0,4,5,4,0,0,0,12,2,4,33.3,Matches
Michel,br BRA,DF,17.0,3.0,0,0,0,1,1,0,0,1,3,0,0,0,14,5,4,55.6,Matches
García,br BRA,"MF,DF",19.0,2.9,1,0,0,4,3,0,7,7,4,0,0,0,16,4,2,66.7,Matches
Giovani,br BRA,"FW,MF",17.0,2.5,0,0,0,3,3,0,7,2,2,0,0,0,16,4,9,30.8,Matches
Vanderlan,br BRA,"MF,DF",18.0,2.5,0,0,0,0,1,0,4,3,2,0,0,0,11,1,8,11.1,Matches
Gabriel Vieira,br BRA,"FW,MF",18.0,2.3,1,0,0,3,6,0,0,0,0,0,0,0,6,1,6,14.3,Matches
Fabinho,br BRA,MF,18.0,2.1,0,0,0,5,0,0,1,7,2,0,0,0,8,6,4,60.0,Matches
Kaiky Naves,br BRA,DF,18.0,2.0,0,0,0,1,0,0,0,4,1,0,0,0,10,6,2,75.0,Matches
Lucas Freitas,br BRA,DF,20.0,2.0,0,0,0,4,0,0,0,1,2,0,0,0,6,3,4,42.9,Matches
Vitor Hugo,br BRA,FW,17.0,2.0,1,0,0,4,1,0,1,4,1,0,0,0,10,7,8,46.7,Matches
Alan Empereur,br BRA,DF,26.0,1.0,0,0,0,1,2,0,0,1,0,0,0,0,1,0,0,,Matches
Kevin,br BRA,FW,18.0,0.8,0,0,0,0,0,0,2,0,0,0,0,0,3,0,1,0.0,Matches
Pedro Bicalho,br BRA,"MF,DF",19.0,0.4,0,0,0,2,1,0,0,2,2,0,0,0,3,0,1,0.0,Matches
Jhonatan Jowjow,br BRA,FW,18.0,0.4,0,0,0,1,0,1,0,0,0,0,0,0,2,0,2,0.0,Matches
Lucas Esteves,br BRA,FW,20.0,0.2,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,100.0,Matches
Yago Andrade,br BRA,FW,17.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
Lucas Sena,br BRA,DF,19.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,Matches
Squad Total,,,26.8,38.0,84,7,4,538,559,72,739,419,356,2,6,0,1790,560,480,53.8,
Opponent Total,,,26.8,38.0,93,4,2,589,514,49,746,376,305,4,5,4,1793,480,560,46.2,
