Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,SCA,SCA,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,GCA,GCA,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,Unnamed: 21_level_0
Player,Nation,Pos,Age,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,Matches
Dudu,br BRA,FW,30.0,31.3,147,4.7,120,5,6,4,12,0,20,0.64,19,0,0,1,0,0,Matches
Wéverton,br BRA,GK,34.0,34.0,3,0.09,2,1,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Danilo,br BRA,MF,20.0,30.5,79,2.59,61,2,6,4,4,2,6,0.2,5,0,0,0,0,1,Matches
Murilo Cerqueira,br BRA,DF,24.0,31.5,36,1.14,34,0,0,2,0,0,2,0.06,2,0,0,0,0,0,Matches
Gustavo Scarpa,br BRA,"MF,FW",28.0,28.6,205,7.17,86,80,9,14,16,0,19,0.66,11,6,0,2,0,0,Matches
Zé Rafael,br BRA,MF,28.0,28.5,75,2.63,52,2,6,11,2,2,7,0.25,3,0,1,3,0,0,Matches
Gustavo Gómez,py PAR,DF,28.0,30.0,33,1.1,29,0,0,1,2,1,2,0.07,1,0,0,1,0,0,Matches
Rony,br BRA,FW,26.0,26.5,61,2.3,39,0,4,6,12,0,8,0.3,3,0,1,2,2,0,Matches
Marcos Rocha,br BRA,DF,33.0,25.0,83,3.33,73,4,2,0,2,2,8,0.32,7,0,0,0,1,0,Matches
Joaquín Piquerez,uy URU,DF,23.0,24.7,57,2.3,48,4,2,1,1,1,4,0.16,3,0,1,0,0,0,Matches
Raphael Veiga,br BRA,MF,26.0,14.0,54,3.86,29,13,4,5,2,1,6,0.43,3,2,0,1,0,0,Matches
Mayke,br BRA,"DF,FW",29.0,16.3,58,3.56,43,4,3,3,0,5,3,0.18,2,0,1,0,0,0,Matches
Luan Garcia,br BRA,DF,28.0,13.6,22,1.62,21,0,0,1,0,0,5,0.37,4,0,0,1,0,0,Matches
Vanderlan,br BRA,DF,19.0,7.2,15,2.07,14,0,0,0,1,0,1,0.14,1,0,0,0,0,0,Matches
Gabriel Veron,br BRA,"FW,MF",19.0,6.3,22,3.5,17,0,2,2,1,0,4,0.64,3,0,0,0,1,0,Matches
Gabriel Menino,br BRA,MF,21.0,10.2,55,5.4,42,6,0,2,5,0,5,0.49,4,1,0,0,0,0,Matches
Wesley,br BRA,FW,22.0,7.2,30,4.16,18,2,4,2,3,1,3,0.42,3,0,0,0,0,0,Matches
Eduard Atuesta,co COL,MF,24.0,7.3,29,3.95,19,3,4,3,0,0,1,0.14,1,0,0,0,0,0,Matches
José López,ar ARG,FW,21.0,6.1,15,2.48,10,0,2,2,0,1,0,0.0,0,0,0,0,0,0,Matches
Jorge,br BRA,DF,25.0,5.2,11,2.11,7,1,0,0,2,1,2,0.38,1,0,0,0,1,0,Matches
Rafael Navarro,br BRA,"FW,MF",21.0,8.0,12,1.5,6,0,1,3,2,0,0,0.0,0,0,0,0,0,0,Matches
Bruno Tabata,br BRA,"MF,FW",24.0,5.2,16,3.08,11,2,2,1,0,0,1,0.19,1,0,0,0,0,0,Matches
Endrick,br BRA,FW,15.0,3.4,12,3.52,7,0,2,1,1,1,0,0.0,0,0,0,0,0,0,Matches
Benjamín Kuscevic,cl CHI,DF,25.0,3.3,2,0.61,1,0,0,1,0,0,1,0.3,0,0,0,1,0,0,Matches
Marcelo Lomba,br BRA,GK,35.0,3.0,1,0.33,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Miguel Merentiel,uy URU,"FW,MF",25.0,2.6,6,2.27,4,0,2,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Breno,br BRA,FW,26.0,3.7,16,4.36,13,0,0,1,2,0,4,1.09,3,0,0,0,1,0,Matches
Vinicius Silvestre,br BRA,GK,27.0,1.0,1,1.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
García,br BRA,"DF,MF",20.0,1.1,3,2.78,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Fabinho,br BRA,MF,19.0,0.8,1,1.3,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Kaiky Naves,br BRA,"DF,MF",19.0,0.4,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Giovani,br BRA,"FW,MF",18.0,0.4,1,2.57,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Jailson Siqueira,br BRA,MF,26.0,0.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Gabriel Vieira,br BRA,FW,19.0,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Pedro Bicalho,br BRA,MF,20.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Squad Total,,,26.9,38.0,1161,30.55,812,130,61,70,70,18,112,2.95,80,9,4,12,6,1,
Opponent Total,,,27.2,38.0,750,19.74,538,64,50,39,44,15,43,1.13,27,3,3,3,6,1,
