Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Unnamed: 23_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%,Matches
Wéverton,br BRA,GK,32.0,30,30,2700,30.0,26,0.87,109,85,78.9,14,11,5,11,36.7,3,3,0,0,0.0,Matches
Jailson,br BRA,GK,38.0,6,6,540,6.0,8,1.33,20,12,70.0,1,2,3,1,16.7,2,2,0,0,0.0,Matches
Vinicius Silvestre,br BRA,GK,25.0,2,2,180,2.0,3,1.5,12,9,75.0,0,0,2,0,0.0,0,0,0,0,,Matches
Squad Total,,,26.4,38,38,3420,38.0,37,0.97,141,106,77.3,15,13,10,12,31.6,5,5,0,0,0.0,
Opponent Total,,,26.3,38,38,3420,38.0,51,1.34,163,110,71.8,10,13,15,7,18.4,7,5,2,0,28.6,
