Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Starts,Starts,Starts,Subs,Subs,Subs,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success (xG),Team Success (xG),Team Success (xG),Team Success (xG),Team Success (xG),Unnamed: 26_level_0
Player,Nation,Pos,Age,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off,Matches
Dudu,br BRA,"FW,MF",27.0,36,3063.0,85.0,89.6,34.0,34,88.0,26.0,2,38.0,0,1.94,57.0,27.0,30.0,0.88,1.13,56.0,31.0,25.0,0.73,0.06,Matches
Diogo Barbosa,br BRA,DF,26.0,33,2970.0,90.0,86.8,33.0,33,90.0,33.0,0,,3,2.06,56.0,27.0,29.0,0.88,0.88,52.6,30.9,21.8,0.66,-0.52,Matches
Bruno Henrique,br BRA,MF,29.0,34,2898.0,85.0,84.7,32.2,33,87.0,27.0,1,26.0,1,2.03,55.0,28.0,27.0,0.84,0.49,51.0,30.2,20.8,0.65,-0.55,Matches
Wéverton,br BRA,GK,31.0,31,2790.0,90.0,81.6,31.0,31,90.0,31.0,0,,0,1.97,51.0,24.0,27.0,0.87,0.59,49.0,28.3,20.6,0.67,-0.34,Matches
Marcos Rocha,br BRA,DF,30.0,30,2614.0,87.0,76.4,29.0,29,89.0,27.0,1,36.0,2,1.97,45.0,24.0,21.0,0.72,-0.17,47.3,24.8,22.5,0.77,0.19,Matches
Felipe Melo,br BRA,MF,35.0,24,2035.0,85.0,59.5,22.6,24,85.0,17.0,0,,0,2.08,37.0,17.0,20.0,0.88,0.3,31.1,20.5,10.6,0.47,-0.64,Matches
Zé Rafael,br BRA,"FW,MF",25.0,27,1715.0,64.0,50.1,19.1,23,68.0,4.0,4,38.0,6,2.22,30.0,8.0,22.0,1.15,0.79,27.4,13.1,14.3,0.75,0.04,Matches
Gustavo Gómez,py PAR,DF,25.0,22,1952.0,89.0,57.1,21.7,22,89.0,20.0,0,,1,2.05,35.0,16.0,19.0,0.88,0.26,33.6,18.3,15.3,0.71,-0.05,Matches
Deyverson,br BRA,FW,27.0,24,1774.0,74.0,51.9,19.7,21,81.0,14.0,3,23.0,8,2.21,30.0,11.0,19.0,0.96,0.42,30.3,15.2,15.1,0.77,0.08,Matches
Luan Garcia,br BRA,DF,25.0,21,1805.0,86.0,52.8,20.1,20,89.0,19.0,1,23.0,12,2.05,35.0,16.0,19.0,0.95,0.39,36.0,17.2,18.8,0.94,0.44,Matches
Vitor Hugo,br BRA,DF,27.0,20,1800.0,90.0,52.6,20.0,20,90.0,20.0,0,,0,1.65,29.0,22.0,7.0,0.35,-0.87,27.3,22.4,4.9,0.25,-1.02,Matches
Gustavo Scarpa,br BRA,"MF,FW",25.0,27,1564.0,58.0,45.7,17.4,19,72.0,5.0,8,24.0,2,1.96,27.0,13.0,14.0,0.81,0.08,28.9,15.4,13.5,0.78,0.09,Matches
Lucas Lima,br BRA,MF,28.0,23,1175.0,51.0,34.4,13.1,12,75.0,3.0,11,25.0,10,2.17,21.0,11.0,10.0,0.77,0.0,21.4,11.0,10.4,0.8,0.1,Matches
Willian,br BRA,"FW,MF",32.0,22,1133.0,52.0,33.1,12.6,11,75.0,2.0,11,28.0,1,1.55,21.0,15.0,6.0,0.48,-0.43,19.6,12.6,6.9,0.55,-0.27,Matches
Thiago dos Santos,br BRA,MF,29.0,18,1086.0,60.0,31.8,12.1,11,90.0,10.0,7,14.0,17,1.78,12.0,12.0,0.0,0.0,-1.12,21.4,9.7,11.6,0.96,0.35,Matches
Luiz Adriano,br BRA,FW,31.0,13,894.0,69.0,26.1,9.9,11,73.0,4.0,2,45.0,0,1.54,17.0,16.0,1.0,0.1,-0.9,15.2,12.3,2.9,0.29,-0.59,Matches
Raphael Veiga,br BRA,"MF,FW",23.0,19,777.0,41.0,22.7,8.6,8,68.0,1.0,11,21.0,12,1.79,15.0,6.0,9.0,1.04,0.36,14.5,7.0,7.5,0.87,0.18,Matches
Antonio Carlos,br BRA,DF,25.0,9,739.0,82.0,21.6,8.2,8,90.0,8.0,1,18.0,24,2.11,11.0,5.0,6.0,0.73,-0.04,12.8,5.1,7.6,0.93,0.26,Matches
Matheus Fernandes,br BRA,MF,20.0,11,541.0,49.0,15.8,6.0,6,79.0,4.0,5,14.0,17,1.64,12.0,6.0,6.0,1.0,0.28,12.0,5.4,6.5,1.09,0.43,Matches
Edu Dracena,br BRA,DF,37.0,6,540.0,90.0,15.8,6.0,6,90.0,6.0,0,,25,2.0,11.0,4.0,7.0,1.17,0.48,11.7,3.9,7.8,1.31,0.69,Matches
