Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,SCA,SCA,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,GCA,GCA,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,Unnamed: 21_level_0
Player,Nation,Pos,Age,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,Matches
Wéverton,br BRA,GK,32.0,30.0,8,0.27,6,2,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Gabriel Menino,br BRA,"MF,DF",19.0,21.8,81,3.72,56,13,3,5,3,1,7,0.32,4,2,0,1,0,0,Matches
Matías Viña,uy URU,DF,22.0,21.5,34,1.58,29,1,2,1,1,0,3,0.14,3,0,0,0,0,0,Matches
Lucas Lima,br BRA,"MF,FW",29.0,21.0,105,4.99,82,11,2,6,3,1,5,0.24,3,0,0,2,0,0,Matches
Luan Garcia,br BRA,DF,26.0,22.3,30,1.34,27,1,0,2,0,0,1,0.04,1,0,0,0,0,0,Matches
Patrick de Paula,br BRA,MF,20.0,20.7,45,2.18,36,1,3,4,1,0,3,0.15,3,0,0,0,0,0,Matches
Gustavo Gómez,py PAR,DF,26.0,20.5,17,0.83,14,1,0,1,1,0,1,0.05,1,0,0,0,0,0,Matches
Zé Rafael,br BRA,MF,26.0,18.5,54,2.93,40,2,4,5,2,1,8,0.43,5,0,0,3,0,0,Matches
Luiz Adriano,br BRA,FW,32.0,17.1,36,2.11,30,0,0,4,2,0,6,0.35,5,0,0,1,0,0,Matches
Raphael Veiga,br BRA,MF,24.0,17.0,61,3.58,42,10,3,1,4,1,4,0.23,4,0,0,0,0,0,Matches
Willian,br BRA,"FW,MF",33.0,19.5,48,2.46,33,1,2,9,3,0,7,0.36,4,0,1,2,0,0,Matches
Marcos Rocha,br BRA,DF,31.0,17.1,56,3.27,45,6,0,0,2,3,2,0.12,2,0,0,0,0,0,Matches
Mayke,br BRA,DF,27.0,14.7,27,1.84,23,2,0,0,1,1,3,0.2,1,0,0,0,1,1,Matches
Rony,br BRA,"FW,MF",24.0,14.3,43,3.01,24,1,10,4,4,0,3,0.21,0,0,1,2,0,0,Matches
Felipe Melo,br BRA,"DF,MF",36.0,12.4,10,0.8,9,0,0,0,0,1,1,0.08,1,0,0,0,0,0,Matches
Gustavo Scarpa,br BRA,"MF,FW",26.0,13.0,66,5.09,31,20,5,8,1,1,9,0.69,6,1,0,1,1,0,Matches
Emerson Santos,br BRA,"DF,MF",24.0,9.6,8,0.83,6,0,0,2,0,0,0,0.0,0,0,0,0,0,0,Matches
Breno,br BRA,"FW,MF",24.0,10.8,28,2.58,26,0,2,0,0,0,3,0.28,3,0,0,0,0,0,Matches
Wesley,br BRA,"FW,MF",20.0,8.4,36,4.26,15,0,7,7,5,2,5,0.59,3,0,0,2,0,0,Matches
Danilo,br BRA,MF,18.0,10.1,12,1.19,9,0,2,0,1,0,0,0.0,0,0,0,0,0,0,Matches
Gabriel Veron,br BRA,"FW,MF",17.0,9.8,27,2.76,21,1,1,1,3,0,2,0.2,1,0,1,0,0,0,Matches
Benjamín Kuscevic,cl CHI,DF,23.0,8.5,5,0.59,4,0,0,1,0,0,1,0.12,1,0,0,0,0,0,Matches
Renan Victor,br BRA,DF,17.0,8.0,6,0.75,4,0,0,1,0,1,0,0.0,0,0,0,0,0,0,Matches
Alan Empereur,br BRA,DF,25.0,7.7,6,0.78,5,0,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches
Bruno Henrique,br BRA,MF,30.0,7.0,19,2.72,17,0,0,2,0,0,2,0.29,1,0,0,1,0,0,Matches
Lucas Esteves,br BRA,"DF,FW",19.0,6.7,6,0.89,5,0,1,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Jailson,br BRA,GK,38.0,6.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Ramires,br BRA,MF,32.0,6.2,13,2.1,10,0,1,1,1,0,0,0.0,0,0,0,0,0,0,Matches
Gabriel Vieira,br BRA,"FW,MF",17.0,4.1,6,1.45,2,0,0,3,1,0,0,0.0,0,0,0,0,0,0,Matches
Diogo Barbosa,br BRA,DF,27.0,3.6,10,2.79,8,1,0,0,0,1,0,0.0,0,0,0,0,0,0,Matches
Vitor Hugo,br BRA,DF,28.0,3.0,1,0.33,1,0,0,0,0,0,1,0.33,1,0,0,0,0,0,Matches
Vinicius Silvestre,br BRA,GK,25.0,2.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Vanderlan,br BRA,DF,17.0,1.4,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Marcelinho,br BRA,FW,17.0,0.7,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Fabrício Biato,br BRA,FW,18.0,1.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Pedro Acacio,br BRA,"MF,DF",17.0,0.4,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Squad Total,,,26.4,38.0,904,23.79,660,74,48,69,39,14,77,2.03,53,3,3,15,2,1,
Opponent Total,,,26.3,38.0,787,20.71,534,74,47,50,67,15,61,1.61,43,2,4,7,4,1,
