Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Starts,Starts,Starts,Subs,Subs,Subs,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success,Unnamed: 21_level_0
Agustín Allione,ar ARG,MF,19.0,15,763.0,51.0,22.3,8.5,8,78.0,4.0,7,20.0,1,0.67,7.0,20.0,-13.0,-1.53,-1.13,Matches
Felipe Menezes,br BRA,MF,26.0,15,793.0,53.0,23.2,8.8,7,79.0,2.0,8,30.0,21,0.47,6.0,10.0,-4.0,-0.45,0.27,Matches
Marquinhos Gabriel,br BRA,"FW,MF",23.0,8,515.0,64.0,15.1,5.7,7,70.0,1.0,1,26.0,0,1.25,2.0,6.0,-4.0,-0.7,-0.05,Matches
William Matheus,br BRA,DF,23.0,6,540.0,90.0,15.8,6.0,6,90.0,6.0,0,,4,1.17,4.0,6.0,-2.0,-0.33,0.39,Matches
William Mendieta,py PAR,MF,25.0,11,521.0,47.0,15.2,5.8,6,68.0,0.0,5,22.0,12,0.91,3.0,8.0,-5.0,-0.86,-0.24,Matches
Mazinho,br BRA,"FW,MF",26.0,11,484.0,44.0,14.2,5.4,6,68.0,0.0,5,16.0,14,1.36,5.0,4.0,1.0,0.19,0.98,Matches
Josimar,br BRA,MF,27.0,10,471.0,47.0,13.8,5.2,6,70.0,3.0,4,12.0,11,0.9,6.0,13.0,-7.0,-1.34,-0.79,Matches
Mauricio Victorino,uy URU,DF,31.0,7,567.0,81.0,16.6,6.3,5,90.0,5.0,2,58.0,4,0.71,4.0,15.0,-11.0,-1.75,-1.3,Matches
Eliton Deola,br BRA,GK,30.0,5,450.0,90.0,13.2,5.0,5,90.0,5.0,0,,15,1.4,9.0,13.0,-4.0,-0.8,-0.16,Matches
Weldinho,br BRA,DF,23.0,6,405.0,68.0,11.8,4.5,5,72.0,3.0,1,45.0,5,0.83,3.0,7.0,-4.0,-0.89,-0.26,Matches
Wellington,br BRA,DF,22.0,5,353.0,71.0,10.3,3.9,5,71.0,3.0,0,,9,1.0,1.0,3.0,-2.0,-0.51,0.17,Matches
Gabriel Dias,br BRA,DF,19.0,5,369.0,74.0,10.8,4.1,4,89.0,3.0,1,13.0,12,1.4,7.0,9.0,-2.0,-0.49,0.19,Matches
Sebastián Eguren,uy URU,MF,33.0,5,244.0,49.0,7.1,2.7,2,63.0,1.0,3,40.0,4,0.8,1.0,5.0,-4.0,-1.48,-0.88,Matches
Bruno César,br BRA,"FW,MF",25.0,7,238.0,34.0,7.0,2.6,2,67.0,0.0,5,21.0,11,1.29,0.0,6.0,-6.0,-2.27,-1.73,Matches
Tiago Alves,br BRA,DF,29.0,3,191.0,64.0,5.6,2.1,2,91.0,2.0,1,10.0,1,2.0,2.0,2.0,0.0,0.0,0.7,Matches
Washington,br BRA,"FW,MF",25.0,5,168.0,34.0,4.9,1.9,2,79.0,1.0,3,4.0,7,2.0,2.0,3.0,-1.0,-0.54,0.13,Matches
Bernardo,br BRA,MF,23.0,8,220.0,28.0,6.4,2.4,1,87.0,0.0,7,19.0,9,1.25,1.0,3.0,-2.0,-0.82,-0.17,Matches
Patrick Vieira,br BRA,MF,22.0,5,110.0,22.0,3.2,1.2,1,49.0,0.0,4,15.0,16,1.0,0.0,2.0,-2.0,-1.64,-1.01,Matches
Serginho,br BRA,MF,23.0,2,108.0,54.0,3.2,1.2,1,63.0,0.0,1,45.0,1,0.0,2.0,3.0,-1.0,-0.83,-0.18,Matches
Alan Kardec,br BRA,FW,25.0,1,90.0,90.0,2.6,1.0,1,90.0,1.0,0,,0,3.0,2.0,1.0,1.0,1.0,1.7,Matches
Bruninho,br BRA,MF,21.0,3,70.0,23.0,2.0,0.8,0,,0.0,3,23.0,11,1.33,1.0,5.0,-4.0,-5.14,-4.58,Matches
Erik Mendes,br BRA,FW,19.0,3,57.0,19.0,1.7,0.6,0,,0.0,3,18.0,1,0.0,0.0,2.0,-2.0,-3.16,-2.54,Matches
Bruno Cardoso,br BRA,GK,29.0,1,46.0,46.0,1.3,0.5,0,,0.0,1,45.0,6,0.0,0.0,3.0,-3.0,-5.87,-5.28,Matches
Chico,br BRA,FW,21.0,2,28.0,14.0,0.8,0.3,0,,0.0,2,13.0,3,1.5,0.0,1.0,-1.0,-3.21,-2.58,Matches
Rodolfo,br BRA,FW,20.0,2,27.0,14.0,0.8,0.3,0,,0.0,2,13.0,6,1.5,2.0,1.0,1.0,3.33,4.02,Matches
Miguel Bianconi,br BRA,FW,21.0,1,16.0,16.0,0.5,0.2,0,,0.0,1,15.0,1,0.0,0.0,0.0,0.0,0.0,0.66,Matches
Juninho,br BRA,MF,18.0,1,12.0,12.0,0.4,0.1,0,,0.0,1,11.0,1,0.0,0.0,0.0,0.0,0.0,0.66,Matches
Leo Cunha,br BRA,MF,18.0,0,,,,,0,,0.0,0,,1,,,,,,,Matches
Fernandinho,br BRA,MF,19.0,0,,,,,0,,0.0,0,,6,,,,,,,Matches
Guilherme,br BRA,MF,18.0,0,,,,,0,,0.0,0,,1,,,,,,,Matches
Jailson,br BRA,GK,32.0,0,,,,,0,,0.0,0,,4,,,,,,,Matches
Thiago Martins,br BRA,DF,18.0,0,,,,,0,,0.0,0,,1,,,,,,,Matches
Matheus Sales,br BRA,MF,18.0,0,,,,,0,,0.0,0,,5,,,,,,,Matches
Vinicius Silvestre,br BRA,GK,19.0,0,,,,,0,,0.0,0,,2,,,,,,,Matches
Squad Total,,,25.6,38,3420.0,90.0,100.0,38.0,418,83.0,,111,24.0,284,1.05,34.0,59.0,-25.0,-0.66,,
Opponent Total,,,26.3,38,3420.0,90.0,100.0,38.0,418,83.0,,109,26.0,252,1.76,59.0,34.0,25.0,0.66,,
