Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Starts,Starts,Starts,Subs,Subs,Subs,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success,Unnamed: 21_level_0
Player,Nation,Pos,Age,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,Matches
Fernando Prass,br BRA,GK,38.0,33,2970.0,90.0,86.8,33.0,33,90.0,33.0,0,,4,1.52,51.0,42.0,9.0,0.27,-1.13,Matches
Tchê Tchê,br BRA,"DF,MF",24.0,34,2905.0,85.0,84.9,32.3,32,88.0,24.0,2,45.0,2,1.5,53.0,42.0,11.0,0.34,-0.53,Matches
Mayke,br BRA,"DF,MF",24.0,26,2223.0,86.0,65.0,24.7,26,86.0,22.0,0,,5,1.88,37.0,25.0,12.0,0.49,0.19,Matches
Edu Dracena,br BRA,DF,35.0,25,2157.0,86.0,63.1,24.0,24,89.0,22.0,1,26.0,3,1.88,41.0,25.0,16.0,0.67,0.67,Matches
Dudu,br BRA,"FW,MF",25.0,26,2098.0,81.0,61.3,23.3,23,89.0,20.0,3,17.0,1,1.77,42.0,30.0,12.0,0.51,0.24,Matches
Willian,br BRA,"FW,MF",30.0,26,1810.0,70.0,52.9,20.1,22,78.0,9.0,4,21.0,1,1.54,36.0,27.0,9.0,0.45,0.06,Matches
Keno,br BRA,"FW,MF",27.0,31,1899.0,61.0,55.5,21.1,21,77.0,8.0,10,29.0,6,1.68,34.0,24.0,10.0,0.47,0.12,Matches
Egídio Pereira Júnior,br BRA,DF,30.0,21,1845.0,88.0,53.9,20.5,21,88.0,18.0,0,,7,1.9,35.0,23.0,12.0,0.59,0.36,Matches
Juninho,br BRA,DF,21.0,21,1787.0,85.0,52.3,19.9,20,87.0,18.0,1,46.0,13,1.71,29.0,21.0,8.0,0.4,-0.04,Matches
Moisés Magalhães,br BRA,MF,28.0,19,1559.0,82.0,45.6,17.3,18,84.0,11.0,1,45.0,0,1.58,29.0,21.0,8.0,0.46,0.07,Matches
Jean,br BRA,"DF,MF",30.0,20,1526.0,76.0,44.6,17.0,18,83.0,11.0,2,20.0,4,1.8,30.0,17.0,13.0,0.77,0.62,Matches
Luan Garcia,br BRA,DF,23.0,19,1428.0,75.0,41.8,15.9,16,87.0,15.0,3,12.0,12,1.79,28.0,20.0,8.0,0.5,0.14,Matches
Roger Guedes,br BRA,"FW,MF",20.0,26,1436.0,55.0,42.0,16.0,15,83.0,11.0,11,18.0,4,1.58,24.0,20.0,4.0,0.25,-0.29,Matches
Yerry Mina,co COL,DF,22.0,15,1323.0,88.0,38.7,14.7,15,88.0,14.0,0,,1,1.53,25.0,22.0,3.0,0.2,-0.35,Matches
Alejandro Guerra,ve VEN,MF,31.0,20,1249.0,62.0,36.5,13.9,15,77.0,7.0,5,19.0,6,1.35,22.0,15.0,7.0,0.5,0.13,Matches
Bruno Henrique,br BRA,MF,27.0,15,1056.0,70.0,30.9,11.7,15,70.0,6.0,0,,11,1.8,23.0,17.0,6.0,0.51,0.13,Matches
Thiago dos Santos,br BRA,"DF,MF",27.0,25,1296.0,52.0,37.9,14.4,13,78.0,7.0,12,23.0,10,1.64,13.0,19.0,-6.0,-0.42,-1.35,Matches
Michel Bastos,br BRA,"DF,MF",33.0,17,1197.0,70.0,35.0,13.3,13,88.0,11.0,4,15.0,9,1.24,18.0,20.0,-2.0,-0.15,-0.88,Matches
Deyverson,br BRA,FW,25.0,19,1182.0,62.0,34.6,13.1,13,83.0,8.0,6,17.0,3,1.63,23.0,11.0,12.0,0.91,0.75,Matches
Miguel Borja,co COL,FW,24.0,24,1117.0,47.0,32.7,12.4,9,89.0,7.0,15,21.0,3,1.71,18.0,13.0,5.0,0.4,-0.03,Matches
Zé Roberto,br BRA,"DF,MF",42.0,15,777.0,52.0,22.7,8.6,9,80.0,6.0,6,9.0,17,1.73,15.0,9.0,6.0,0.69,0.35,Matches
Felipe Melo,br BRA,"DF,MF",33.0,10,631.0,63.0,18.5,7.0,8,76.0,2.0,2,10.0,8,2.2,16.0,6.0,10.0,1.43,1.23,Matches
Jailson,br BRA,GK,35.0,5,450.0,90.0,13.2,5.0,5,90.0,5.0,0,,21,2.6,10.0,3.0,7.0,1.4,1.13,Matches
Erik Lima,br BRA,"FW,MF",22.0,9,440.0,49.0,12.9,4.9,5,72.0,0.0,4,21.0,27,1.78,7.0,8.0,-1.0,-0.2,-0.72,Matches
Antonio Carlos,br BRA,DF,23.0,5,352.0,70.0,10.3,3.9,3,91.0,3.0,2,40.0,22,0.6,3.0,4.0,-1.0,-0.26,-0.75,Matches
Fabiano Leismann,br BRA,DF,25.0,6,321.0,54.0,9.4,3.6,3,76.0,2.0,3,31.0,21,1.5,3.0,5.0,-2.0,-0.56,-1.08,Matches
Raphael Veiga,br BRA,MF,21.0,11,313.0,28.0,9.2,3.5,2,61.0,0.0,9,21.0,22,1.58,4.0,4.0,0.0,0.0,-0.46,Matches
Gabriel Furtado,br BRA,DF,17.0,1,44.0,44.0,1.3,0.5,1,44.0,0.0,0,,3,3.0,5.0,3.0,2.0,4.09,3.72,Matches
Hyoran,br BRA,MF,23.0,5,96.0,19.0,2.8,1.1,0,,0.0,5,18.0,29,1.2,2.0,1.0,1.0,0.94,0.53,Matches
Fernando,br BRA,FW,17.0,1,45.0,45.0,1.3,0.5,0,,0.0,1,45.0,0,0.0,0.0,0.0,0.0,0.0,-0.43,Matches
Matheus Iacovelli,br BRA,FW,18.0,1,15.0,15.0,0.4,0.2,0,,0.0,1,14.0,0,0.0,0.0,0.0,0.0,0.0,-0.42,Matches
Arouca,br BRA,"DF,MF",30.0,1,6.0,6.0,0.2,0.1,0,,0.0,1,5.0,7,3.0,0.0,0.0,0.0,0.0,-0.42,Matches
Alan,br BRA,MF,16.0,0,,,,,0,,0.0,0,,1,,,,,,,Matches
Daniel Fuzato,br BRA,GK,19.0,0,,,,,0,,0.0,0,,1,,,,,,,Matches
Léo Passos,br BRA,FW,17.0,0,,,,,0,,0.0,0,,4,,,,,,,Matches
Vinicius Silvestre,br BRA,GK,22.0,0,,,,,0,,0.0,0,,25,,,,,,,Matches
Vitinho,br BRA,MF,18.0,0,,,,,0,,0.0,0,,8,,,,,,,Matches
Squad Total,,,28.3,38,3420.0,90.0,100.0,38.0,418,84.0,,114,21.0,321,1.66,61.0,45.0,16.0,0.42,,
Opponent Total,,,26.7,38,3420.0,90.0,100.0,38.0,418,84.0,,112,22.0,300,1.18,45.0,61.0,-16.0,-0.42,,
