Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
2021-04-21,19:00,Libertadores,Group stage,Wed,Away,W,3,2,pe Universitario,2.5,1.4,52,,Gustavo Gómez,3-4-3,4-2-3-1,Christian Ferreyra,Match Report,
2021-04-27,21:30,Libertadores,Group stage,Tue,Home,W,5,0,ec Independiente,2.4,0.8,38,,Gustavo Gómez,3-5-2,4-1-3-2,Roberto Tobar,Match Report,
2021-05-04,21:30,Libertadores,Group stage,Tue,Away,W,2,1,ar Defensa y Just,1.2,1.5,55,,Gustavo Gómez,3-5-2,3-4-3,Wilmar Roldán,Match Report,
2021-05-11,19:30,Libertadores,Group stage,Tue,Away,W,1,0,ec Independiente,1.0,1.0,28,,Felipe Melo,3-5-2,3-5-2,Jesús Valenzuela,Match Report,
2021-05-18,19:15,Libertadores,Group stage,Tue,Home,L,3,4,ar Defensa y Just,1.4,1.2,54,200.0,Willian,3-5-2,3-5-2,Andrés Cunha,Match Report,
2021-05-27,19:00,Libertadores,Group stage,Thu,Home,W,6,0,pe Universitario,4.4,0.1,56,,Gustavo Gómez,3-5-2,5-3-2,Cristián Garay,Match Report,
2021-05-30,16:00,Série A,Matchweek 1,Sun,Away,L,0,1,Flamengo,0.9,2.5,38,,Felipe Melo,3-5-2,4-2-3-1,Anderson Daronco,Match Report,
2021-06-06,18:15,Série A,Matchweek 2,Sun,Home,W,3,1,Chapecoense,2.7,0.6,65,,Luiz Adriano,4-3-3,4-3-3,Leo Simão Holanda,Match Report,
2021-06-12,19:00,Série A,Matchweek 3,Sat,Home,D,1,1,Corinthians,0.9,0.7,52,,Felipe Melo,4-3-3,4-1-4-1,Flavio Rodrigues De Souza,Match Report,
2021-06-16,21:30,Série A,Matchweek 4,Wed,Away,W,3,0,Juventude,1.0,0.7,57,,Felipe Melo,4-1-4-1,4-1-2-1-2,Marielson Alves Silva,Match Report,
2021-06-20,11:00,Série A,Matchweek 5,Sun,Home,W,2,1,América (MG),1.4,1.5,57,,Felipe Melo,4-1-4-1,4-2-3-1,Jefferson Ferreira de Moraes,Match Report,
2021-06-23,19:00,Série A,Matchweek 6,Wed,Away,L,1,3,RB Bragantino,1.0,2.8,53,,Felipe Melo,3-5-2,4-2-3-1,Luiz Flávio de Oliveira,Match Report,
2021-06-27,20:00,Série A,Matchweek 7,Sun,Home,W,3,2,Bahia,1.4,2.0,57,,Luiz Adriano,4-2-3-1,4-2-3-1,Denis Ribeiro Serafim,Match Report,
2021-06-30,19:00,Série A,Matchweek 8,Wed,Away,W,2,1,Internacional,2.6,1.9,34,,Jailson,4-2-3-1,4-2-3-1,Paulo Roberto Alves Júnior,Match Report,
2021-07-04,16:00,Série A,Matchweek 9,Sun,Away,W,1,0,Sport Recife,1.6,1.0,51,,Felipe Melo,4-2-3-1,4-2-3-1,Caio Max Augusto Vieira,Match Report,
2021-07-07,19:00,Série A,Matchweek 10,Wed,Home,W,2,0,Grêmio,2.1,0.8,47,,Gustavo Gómez,4-2-3-1,4-2-3-1,Felipe Fernandes de Lima,Match Report,
2021-07-10,16:30,Série A,Matchweek 11,Sat,Home,W,3,2,Santos,2.0,1.9,36,,Felipe Melo,4-2-2-2,4-2-3-1,Braulio da Silva Machado,Match Report,
2021-07-14,18:15,Libertadores,Round of 16,Wed,Away,W,1,0,cl Univ Católica,1.0,1.5,41,,Gustavo Gómez,4-2-3-1,4-1-4-1,Andrés Matonte,Match Report,Leg 1 of 2
2021-07-18,16:00,Série A,Matchweek 12,Sun,Away,W,3,0,Atl Goianiense,1.6,0.8,42,,Felipe Melo,4-2-3-1,4-2-3-1,Denis Ribeiro Serafim,Match Report,
2021-07-21,19:15,Libertadores,Round of 16,Wed,Home,W,1,0,cl Univ Católica,2.4,1.3,50,,Felipe Melo,4-2-3-1,4-1-4-1,Alexis Herrera,Match Report,Leg 2 of 2; Palmeiras won
