Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Unnamed: 23_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%,Matches
Wéverton,br BRA,GK,33.0,21,21,1868,20.8,23,1.11,78,55,70.5,10,2,9,7,33.3,0,0,0,0,,Matches
Jailson,br BRA,GK,39.0,14,13,1192,13.2,16,1.21,55,38,78.2,8,3,2,4,30.8,6,4,1,1,20.0,Matches
Vinicius Silvestre,br BRA,GK,26.0,4,4,360,4.0,4,1.0,23,19,82.6,2,1,1,2,50.0,0,0,0,0,,Matches
Squad Total,,,26.8,38,38,3420,38.0,43,1.13,156,112,75.0,20,6,12,13,34.2,6,4,1,1,20.0,
Opponent Total,,,26.8,38,38,3420,38.0,58,1.53,182,127,70.3,12,6,20,8,21.1,5,4,1,0,20.0,
