Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels,Unnamed: 21_level_0
Player,Nation,Pos,Age,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
Wéverton,br BRA,GK,32.0,30.0,0,0,0,0,1,0,0,3,0,0,0,0,32,9,0,100.0,Matches
Gabriel Menino,br BRA,"MF,DF",19.0,21.8,9,0,0,40,52,6,118,26,20,0,0,0,117,34,22,60.7,Matches
Matías Viña,uy URU,DF,22.0,21.5,5,0,0,33,28,2,70,37,35,0,0,0,89,32,12,72.7,Matches
Lucas Lima,br BRA,"MF,FW",29.0,21.0,8,0,0,39,36,3,91,12,27,0,0,0,120,6,22,21.4,Matches
Luan Garcia,br BRA,DF,26.0,22.3,5,0,0,19,14,3,2,31,16,0,1,1,107,56,24,70.0,Matches
Patrick de Paula,br BRA,MF,20.0,20.7,2,0,0,29,32,1,4,30,24,0,1,0,130,16,10,61.5,Matches
Gustavo Gómez,py PAR,DF,26.0,20.5,5,1,1,26,22,13,4,26,12,0,0,0,72,59,26,69.4,Matches
Zé Rafael,br BRA,MF,26.0,18.5,8,2,1,47,51,0,16,22,22,0,0,0,118,22,28,44.0,Matches
Luiz Adriano,br BRA,FW,32.0,17.1,2,0,0,18,25,1,9,4,2,1,0,0,31,25,26,49.0,Matches
Raphael Veiga,br BRA,MF,24.0,17.0,3,0,0,28,35,1,76,14,6,0,0,0,54,14,23,37.8,Matches
Willian,br BRA,"FW,MF",33.0,19.5,1,0,0,25,27,8,10,8,9,1,0,0,57,14,33,29.8,Matches
Marcos Rocha,br BRA,DF,31.0,17.1,3,0,0,32,17,0,46,23,33,0,0,0,118,17,19,47.2,Matches
Mayke,br BRA,DF,27.0,14.7,2,1,0,16,14,1,41,40,12,1,1,0,79,25,22,53.2,Matches
Rony,br BRA,"FW,MF",24.0,14.3,2,0,0,44,33,15,43,10,15,0,0,0,61,12,22,35.3,Matches
Felipe Melo,br BRA,"DF,MF",36.0,12.4,5,0,0,21,15,0,0,24,11,0,0,0,67,39,12,76.5,Matches
Gustavo Scarpa,br BRA,"MF,FW",26.0,13.0,2,0,0,16,30,0,133,20,4,0,0,0,64,16,13,55.2,Matches
Emerson Santos,br BRA,"DF,MF",24.0,9.6,3,0,0,16,5,0,4,11,6,0,0,0,32,19,9,67.9,Matches
Breno,br BRA,"FW,MF",24.0,10.8,2,0,0,12,11,5,36,3,5,0,0,0,34,6,18,25.0,Matches
Wesley,br BRA,"FW,MF",20.0,8.4,2,0,0,14,26,5,15,3,13,0,0,0,45,9,12,42.9,Matches
Danilo,br BRA,MF,18.0,10.1,5,0,0,20,12,0,1,12,9,0,0,0,61,3,5,37.5,Matches
Gabriel Veron,br BRA,"FW,MF",17.0,9.8,1,0,0,16,17,3,9,3,13,0,0,0,46,7,10,41.2,Matches
Benjamín Kuscevic,cl CHI,DF,23.0,8.5,3,1,0,20,9,0,0,9,7,0,0,0,30,14,11,56.0,Matches
Renan Victor,br BRA,DF,17.0,8.0,2,0,0,18,6,0,0,12,12,0,0,0,34,20,11,64.5,Matches
Alan Empereur,br BRA,DF,25.0,7.7,3,0,0,14,5,0,1,12,2,0,0,0,30,5,6,45.5,Matches
Bruno Henrique,br BRA,MF,30.0,7.0,1,0,0,17,7,1,7,6,3,0,0,0,44,7,9,43.8,Matches
Lucas Esteves,br BRA,"DF,FW",19.0,6.7,2,0,0,12,6,4,21,9,5,0,1,0,26,11,9,55.0,Matches
Jailson,br BRA,GK,38.0,6.0,1,0,0,0,1,0,0,1,0,0,0,0,5,0,0,,Matches
Ramires,br BRA,MF,32.0,6.2,3,0,0,13,10,0,1,8,10,0,1,1,33,12,13,48.0,Matches
Gabriel Vieira,br BRA,"FW,MF",17.0,4.1,1,0,0,11,3,4,2,0,1,0,0,0,7,5,16,23.8,Matches
Diogo Barbosa,br BRA,DF,27.0,3.6,0,0,0,6,5,0,10,8,8,0,0,0,25,6,5,54.5,Matches
Vitor Hugo,br BRA,DF,28.0,3.0,1,0,0,1,1,0,0,7,0,0,0,0,9,10,5,66.7,Matches
Vinicius Silvestre,br BRA,GK,25.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,100.0,Matches
Vanderlan,br BRA,DF,17.0,1.4,0,0,0,3,0,0,1,4,1,0,0,0,8,1,0,100.0,Matches
Marcelinho,br BRA,FW,17.0,0.7,0,0,0,1,0,0,2,1,0,0,0,0,3,0,3,0.0,Matches
Fabrício Biato,br BRA,FW,18.0,1.2,0,0,0,5,4,0,0,0,0,0,0,0,4,1,8,11.1,Matches
Pedro Acacio,br BRA,"MF,DF",17.0,0.4,0,0,0,0,1,0,0,0,2,0,0,0,3,0,0,,Matches
Squad Total,,,26.4,38.0,92,5,2,632,561,76,773,439,345,3,5,2,1797,533,464,53.5,
Opponent Total,,,26.3,38.0,92,7,3,594,606,38,635,419,274,2,7,0,1729,464,533,46.5,
