Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 17_level_0,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
Player,Nation,Pos,Age,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
João Paulo Mior,br BRA,MF,27.0,32.8,89,52,43,41,5,37,100,37.0,63,36,9,27,42,131,61,1,Matches
Gabriel,br BRA,DF,23.0,33.4,26,20,19,7,0,15,31,48.4,16,50,40,10,43,69,183,1,Matches
Cícero Santos,br BRA,MF,34.0,31.1,34,23,16,16,2,20,40,50.0,20,35,21,14,28,62,95,1,Matches
Gatito Fernández,py PAR,GK,30.0,29.5,0,0,0,0,0,0,0,,0,0,0,0,0,0,12,3,Matches
Diego Souza,br BRA,"FW,MF",33.0,29.1,8,7,1,3,4,2,9,22.2,7,6,3,3,3,11,16,0,Matches
Luiz Fernando,br BRA,"MF,FW",22.0,23.5,30,15,20,9,1,10,38,26.3,28,23,2,21,18,48,15,0,Matches
Joel Carli,ar ARG,DF,32.0,25.0,16,10,12,4,0,6,16,37.5,10,28,25,3,14,30,127,1,Matches
Marcinho,br BRA,"DF,MF",22.0,23.4,24,15,13,9,2,17,38,44.7,21,29,9,20,24,48,59,0,Matches
Alex Santana,br BRA,MF,23.0,18.7,13,8,6,6,1,4,31,12.9,27,14,2,12,18,31,13,0,Matches
Fernando Costanza,br BRA,DF,20.0,18.7,52,35,37,8,7,29,55,52.7,26,14,9,5,24,76,60,1,Matches
Gilson,br BRA,DF,32.0,16.7,33,26,27,6,0,20,35,57.1,15,15,3,12,16,49,51,0,Matches
Gustavo Bochecha,br BRA,MF,22.0,16.6,29,15,13,14,2,16,40,40.0,24,23,9,14,15,44,22,0,Matches
Marcelo,br BRA,DF,23.0,16.1,10,8,8,2,0,10,12,83.3,2,36,29,7,13,23,118,0,Matches
Yuri,br BRA,DF,23.0,12.0,28,15,19,6,3,17,33,51.5,16,15,2,13,16,44,19,0,Matches
Rodrigo Pimpão,br BRA,"MF,FW",31.0,11.2,25,13,15,8,2,9,27,33.3,18,3,0,3,6,31,9,0,Matches
Erik Lima,br BRA,"MF,FW",24.0,9.1,14,5,5,7,2,3,18,16.7,15,4,0,4,4,18,2,0,Matches
Leonardo Valencia,cl CHI,"MF,FW",27.0,10.5,21,16,6,10,5,9,27,33.3,18,3,0,3,12,33,1,0,Matches
Diego Cavalieri,br BRA,GK,36.0,8.5,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,Matches
Igor Cássio,br BRA,"FW,MF",20.0,7.0,4,4,2,2,0,1,14,7.1,13,4,1,3,2,6,6,0,Matches
Rhuan Silveira,br BRA,"MF,FW",19.0,6.6,4,3,2,2,0,2,9,22.2,7,6,1,5,0,4,0,0,Matches
Victor Rangel,br BRA,FW,28.0,6.2,5,4,1,1,3,2,7,28.6,5,6,1,5,2,7,4,0,Matches
Lucas Barros,br BRA,DF,19.0,6.2,11,4,6,4,1,5,13,38.5,8,8,1,7,4,15,25,0,Matches
Jonathan,br BRA,DF,20.0,4.1,1,1,1,0,0,1,3,33.3,2,2,0,2,3,4,8,0,Matches
Lucas Campos,br BRA,"FW,MF",21.0,4.1,13,9,7,3,3,3,16,18.8,13,8,0,8,4,17,1,0,Matches
Vinicius Tanque,br BRA,FW,23.0,4.0,3,1,0,2,1,0,3,0.0,3,5,0,5,0,3,3,0,Matches
Rickson,br BRA,"MF,DF",20.0,2.6,1,1,1,0,0,1,7,14.3,6,0,0,0,0,1,3,0,Matches
Wenderson,br BRA,MF,20.0,1.8,2,1,0,2,0,1,3,33.3,2,2,0,2,2,4,5,0,Matches
Jean,br BRA,MF,24.0,2.0,18,11,13,5,0,11,17,64.7,6,6,1,5,3,21,7,0,Matches
Luis Henrique,br BRA,"FW,MF",17.0,1.4,1,1,0,1,0,0,1,0.0,1,0,0,0,1,2,1,0,Matches
Alan Santos,br BRA,MF,27.0,1.3,1,1,0,1,0,0,6,0.0,6,1,1,0,3,4,1,1,Matches
Marcos Vinícius,br BRA,MF,24.0,1.2,1,1,0,1,0,0,3,0.0,3,0,0,0,0,1,1,0,Matches
Kanu,br BRA,DF,21.0,1.5,3,1,2,1,0,0,0,,0,0,0,0,0,3,6,0,Matches
Gustavo Ferrareis,br BRA,MF,23.0,0.7,1,0,0,0,1,0,1,0.0,1,0,0,0,0,1,1,0,Matches
Squad Total,,,26.9,38.0,521,326,295,181,45,251,653,38.4,402,382,169,213,320,841,937,9,
Opponent Total,,,27.5,38.0,503,330,224,211,68,215,530,40.6,315,283,78,205,308,811,619,2,
