Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,SCA,SCA,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,GCA,GCA,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,Unnamed: 21_level_0
Player,Nation,Pos,Age,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,Matches
Kanu,br BRA,DF,22.0,34.9,21,0.6,16,1,0,4,0,0,1,0.03,1,0,0,0,0,0,Matches
Caio Alexandre,br BRA,MF,20.0,30.3,82,2.71,67,2,3,5,4,1,5,0.16,4,0,0,1,0,0,Matches
Kevin,br BRA,DF,22.0,28.7,93,3.24,67,20,0,4,1,1,4,0.14,4,0,0,0,0,0,Matches
Marcelo,br BRA,DF,24.0,28.9,22,0.76,18,0,1,3,0,0,2,0.07,1,0,0,1,0,0,Matches
Victor Luis,br BRA,DF,26.0,24.2,69,2.85,42,20,0,5,2,0,1,0.04,1,0,0,0,0,0,Matches
Diego Cavalieri,br BRA,GK,37.0,22.0,3,0.14,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Bruno Nazário,br BRA,"FW,MF",24.0,20.1,83,4.13,56,15,5,2,4,1,4,0.2,4,0,0,0,0,0,Matches
Matheus Babi,br BRA,"FW,MF",22.0,24.7,50,2.03,35,0,0,6,9,0,4,0.16,2,0,0,1,1,0,Matches
Pedro Raul,br BRA,FW,23.0,19.4,47,2.43,31,0,3,7,6,0,2,0.1,0,0,1,1,0,0,Matches
Rafael Forster,br BRA,"DF,MF",29.0,16.5,31,1.87,22,2,1,4,1,1,2,0.12,0,0,0,2,0,0,Matches
José Welison,br BRA,MF,24.0,13.5,30,2.23,27,0,1,1,0,1,1,0.07,1,0,0,0,0,0,Matches
Keisuke Honda,jp JPN,MF,33.0,14.3,57,3.98,49,4,1,1,1,1,5,0.35,4,0,0,0,0,1,Matches
Salomon Kalou,ci CIV,"FW,MF",34.0,12.2,43,3.53,33,0,5,2,3,0,3,0.25,1,0,1,1,0,0,Matches
Rhuan Silveira,br BRA,"FW,MF",20.0,10.8,29,2.68,17,2,3,3,4,0,3,0.28,2,0,0,0,1,0,Matches
David Sousa,br BRA,DF,18.0,9.5,10,1.05,9,0,0,0,0,1,0,0.0,0,0,0,0,0,0,Matches
Guilherme Santos,br BRA,"MF,DF",31.0,8.2,22,2.7,18,1,2,0,1,0,2,0.25,1,0,1,0,0,0,Matches
Gatito Fernández,py PAR,GK,31.0,8.0,1,0.12,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Warley,br BRA,"FW,MF",20.0,7.4,19,2.58,16,1,1,0,1,0,1,0.14,1,0,0,0,0,0,Matches
Diego,br BRA,GK,21.0,7.0,2,0.29,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Matheus Nascimento,br BRA,"FW,MF",15.0,6.1,20,3.26,14,0,2,2,0,2,2,0.33,1,0,0,0,0,1,Matches
Carlos Enrique Renteria,co COL,MF,24.0,5.5,2,0.36,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Rafael Navarro,br BRA,FW,19.0,4.8,14,2.92,8,1,1,1,3,0,0,0.0,0,0,0,0,0,0,Matches
Luis Henrique,br BRA,"FW,MF",18.0,4.5,16,3.54,12,0,1,2,1,0,1,0.22,0,0,0,1,0,0,Matches
Cesinha,br BRA,MF,19.0,4.3,19,4.46,14,3,1,0,1,0,1,0.23,1,0,0,0,0,0,Matches
Luiz Otavio,br BRA,MF,22.0,6.3,15,2.36,14,0,0,0,1,0,0,0.0,0,0,0,0,0,0,Matches
Federico Barrandeguy,uy URU,DF,23.0,6.1,12,1.96,9,3,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Hugo,br BRA,DF,18.0,5.0,11,2.2,8,0,0,0,3,0,0,0.0,0,0,0,0,0,0,Matches
Del Piage,br BRA,MF,19.0,2.7,7,2.56,5,0,0,1,0,1,1,0.37,1,0,0,0,0,0,Matches
Marcinho,br BRA,"DF,FW",23.0,3.3,2,0.61,1,1,0,0,0,0,1,0.31,0,1,0,0,0,0,Matches
Kelvin,br BRA,FW,26.0,2.7,7,2.59,4,1,1,0,1,0,0,0.0,0,0,0,0,0,0,Matches
Kayque,br BRA,MF,19.0,2.3,5,2.13,4,0,0,0,1,0,0,0.0,0,0,0,0,0,0,Matches
Cícero Santos,br BRA,MF,35.0,3.4,9,2.65,7,1,0,0,1,0,1,0.29,1,0,0,0,0,0,Matches
Danilo Barcelos,br BRA,DF,28.0,2.3,2,0.86,0,2,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Ênio,br BRA,"MF,FW",18.0,2.2,11,5.0,7,0,1,2,1,0,1,0.45,0,0,0,1,0,0,Matches
Davi Araújo,br BRA,"FW,MF",20.0,3.6,8,2.22,4,0,1,1,2,0,0,0.0,0,0,0,0,0,0,Matches
Alexander Lecaros,pe PER,"FW,MF",20.0,3.0,11,3.69,7,1,1,0,2,0,1,0.34,0,0,0,0,1,0,Matches
Éber Bessa,br BRA,"FW,MF",27.0,2.1,12,5.71,1,6,1,0,4,0,0,0.0,0,0,0,0,0,0,Matches
Luiz Fernando,br BRA,"MF,FW",23.0,1.0,4,3.96,3,0,1,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Helerson,br BRA,DF,22.0,1.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Saulo,br BRA,GK,24.0,1.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Fernando Costanza,br BRA,DF,21.0,0.9,1,1.06,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Lucas Campos,br BRA,FW,22.0,0.5,1,1.84,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,Matches
Iván Angulo,co COL,FW,20.0,0.7,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Gustavo Cascardo,br BRA,DF,22.0,0.5,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Wendel Lessa,br BRA,MF,17.0,0.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Squad Total,,,24.9,38.0,903,23.76,654,87,37,56,59,10,49,1.29,31,1,3,9,3,2,
Opponent Total,,,26.9,38.0,931,24.5,680,77,44,59,53,18,106,2.79,79,2,5,13,6,1,
