Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 19_level_0,Unnamed: 20_level_0,Expected,Expected,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0,Unnamed: 28_level_0
Gustavo Bochecha,br BRA,MF,22.0,16.6,947,1086,87.2,16775,4776,398,431,92.3,440,478,92.1,88,131,67.2,1,1.0,0.8,0.0,18,88,14,1,104,Matches
Marcelo,br BRA,DF,23.0,16.1,686,806,85.1,12945,4282,239,260,91.9,350,378,92.6,79,142,55.6,1,0.7,0.7,0.3,3,19,1,1,41,Matches
Yuri,br BRA,DF,23.0,12.0,379,476,79.6,5374,1823,209,232,90.1,138,183,75.4,13,18,72.2,0,0.8,0.4,-0.8,11,17,7,3,37,Matches
Rodrigo Pimpão,br BRA,"MF,FW",31.0,11.2,207,323,64.1,3076,922,112,133,84.2,69,113,61.1,14,44,31.8,3,2.4,1.3,0.6,9,17,12,4,25,Matches
Erik Lima,br BRA,"MF,FW",24.0,9.1,179,220,81.4,1988,370,122,134,91.0,32,43,74.4,3,9,33.3,1,0.4,0.2,0.6,9,10,0,0,8,Matches
Leonardo Valencia,cl CHI,"MF,FW",27.0,10.5,279,411,67.9,4617,1474,141,169,83.4,87,130,66.9,34,79,43.0,1,1.0,1.0,0.0,15,24,5,2,36,Matches
Diego Cavalieri,br BRA,GK,36.0,8.5,166,218,76.1,4715,3646,34,34,100.0,71,72,98.6,58,109,53.2,0,0.0,0.0,0.0,0,1,0,0,0,Matches
Igor Cássio,br BRA,"FW,MF",20.0,7.0,93,148,62.8,1015,169,60,82,73.2,19,30,63.3,2,7,28.6,0,0.4,0.4,-0.4,6,2,2,1,3,Matches
Rhuan Silveira,br BRA,"MF,FW",19.0,6.6,76,112,67.9,949,173,46,59,78.0,22,30,73.3,2,6,33.3,0,0.4,0.1,-0.4,4,4,1,1,6,Matches
Victor Rangel,br BRA,FW,28.0,6.2,64,92,69.6,750,120,41,49,83.7,13,26,50.0,2,7,28.6,0,0.1,0.1,-0.1,3,2,1,0,6,Matches
Lucas Barros,br BRA,DF,19.0,6.2,207,275,75.3,3116,801,105,117,89.7,93,115,80.9,3,20,15.0,0,0.1,0.0,-0.1,2,11,0,0,11,Matches
Jonathan,br BRA,DF,20.0,4.1,134,171,78.4,2136,620,71,78,91.0,50,66,75.8,10,15,66.7,2,0.6,0.3,1.4,3,3,2,1,6,Matches
Lucas Campos,br BRA,"FW,MF",21.0,4.1,94,113,83.2,1248,265,59,63,93.7,25,31,80.6,3,5,60.0,0,0.2,0.1,-0.2,3,6,3,0,11,Matches
Vinicius Tanque,br BRA,FW,23.0,4.0,65,94,69.1,858,258,34,50,68.0,22,28,78.6,2,3,66.7,0,0.5,0.2,-0.5,5,9,2,0,12,Matches
Rickson,br BRA,"MF,DF",20.0,2.6,63,79,79.7,1015,300,35,35,100.0,25,35,71.4,3,5,60.0,0,0.0,0.0,0.0,0,4,0,0,8,Matches
Wenderson,br BRA,MF,20.0,1.8,63,75,84.0,893,154,29,35,82.9,27,29,93.1,1,3,33.3,0,0.0,0.0,0.0,0,2,0,0,4,Matches
Jean,br BRA,MF,24.0,2.0,55,66,83.3,1122,261,16,19,84.2,32,35,91.4,6,9,66.7,0,0.0,0.0,0.0,0,4,0,0,6,Matches
Luis Henrique,br BRA,"FW,MF",17.0,1.4,23,29,79.3,307,118,14,14,100.0,7,9,77.8,0,3,0.0,1,0.8,0.6,0.2,2,4,1,0,3,Matches
Alan Santos,br BRA,MF,27.0,1.3,43,51,84.3,732,102,20,23,87.0,20,23,87.0,2,3,66.7,0,0.1,0.0,-0.1,1,3,0,0,3,Matches
Marcos Vinícius,br BRA,MF,24.0,1.2,34,39,87.2,659,251,15,17,88.2,11,13,84.6,6,7,85.7,0,0.0,0.2,0.0,0,7,1,0,10,Matches
Kanu,br BRA,DF,21.0,1.5,66,79,83.5,1377,452,21,25,84.0,35,37,94.6,10,14,71.4,0,0.0,0.0,0.0,1,2,0,0,2,Matches
Gustavo Ferrareis,br BRA,MF,23.0,0.7,30,38,78.9,381,57,22,25,88.0,7,8,87.5,1,4,25.0,0,0.0,0.0,0.0,0,3,0,0,0,Matches
Squad Total,,,26.9,38.0,14223,17550,81.0,251304,88040,6298,6976,90.3,5894,6868,85.8,1531,2686,57.0,22,27.9,24.5,-5.9,289,854,183,67,1187,
Opponent Total,,,27.5,38.0,14367,17824,80.6,249555,90286,6725,7535,89.3,5781,6763,85.5,1422,2482,57.3,32,49.3,39.0,-17.3,509,1279,373,100,1849,
