Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0
Alex Telles,br BRA,"DF,MF",31.0,11,8,650.0,7.2,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.1,2.1,18.0,31.0,43.0,0.0,0.14,0.14,0.0,0.14,0.14,0.16,0.29,0.14,0.29,Matches
Óscar Romero,py PAR,"MF,FW",31.0,19,6,678.0,7.5,1.0,4.0,5.0,0.0,1.0,1.0,5.0,0.0,1.4,0.6,1.5,2.1,12.0,52.0,54.0,0.13,0.53,0.66,0.0,0.53,0.19,0.19,0.38,0.08,0.28,Matches
Adryelson,br BRA,DF,25.0,7,6,580.0,6.4,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.2,0.2,0.3,0.5,2.0,22.0,0.0,0.16,0.0,0.16,0.16,0.16,0.03,0.05,0.08,0.03,0.08,Matches
Jeffinho,br BRA,"FW,MF",24.0,7,5,349.0,3.9,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,1.8,1.8,0.4,2.2,8.0,10.0,32.0,0.26,0.26,0.52,0.26,0.52,0.46,0.11,0.57,0.46,0.57,Matches
Matheus Martins,br BRA,"FW,MF",20.0,14,4,456.0,5.1,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.6,1.6,1.0,2.6,26.0,22.0,49.0,0.39,0.0,0.39,0.39,0.39,0.31,0.19,0.51,0.31,0.51,Matches
Hugo,br BRA,DF,22.0,9,4,443.0,4.9,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,1.0,1.2,9.0,22.0,15.0,0.0,0.2,0.2,0.0,0.2,0.06,0.19,0.25,0.06,0.25,Matches
Gatito Fernández,py PAR,GK,35.0,4,4,360.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Allan,br BRA,"MF,DF",33.0,11,2,313.0,3.5,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.2,0.2,2.0,15.0,4.0,0.0,0.29,0.29,0.0,0.29,0.01,0.05,0.05,0.01,0.05,Matches
Carlos Alberto,br BRA,FW,21.0,7,2,212.0,2.4,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.6,1.6,0.1,1.7,7.0,4.0,7.0,0.42,0.0,0.42,0.42,0.42,0.67,0.05,0.72,0.67,0.72,Matches
Kauê,br BRA,"MF,FW",19.0,8,2,167.0,1.9,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,4.0,4.0,10.0,0.54,0.0,0.54,0.54,0.54,0.1,0.01,0.11,0.1,0.11,Matches
Matheus Nascimento,br BRA,FW,19.0,1,1,24.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Diego Hernández,uy URU,"FW,MF",23.0,10,0,207.0,2.3,0.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,0.1,0.1,0.5,0.6,3.0,9.0,13.0,0.0,0.87,0.87,0.0,0.87,0.03,0.22,0.24,0.03,0.24,Matches
Yarlen Augusto,br BRA,MF,17.0,4,0,79.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04,Matches
Patrick de Paula,br BRA,"MF,FW",24.0,4,0,30.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.13,0.13,0.13,Matches
Pablo,br BRA,DF,32.0,1,0,29.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Fabiano,br BRA,DF,17.0,1,0,22.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Jacob Montes,ni NCA,"FW,MF",25.0,1,0,19.0,0.2,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,1.0,4.74,0.0,4.74,4.74,4.74,0.59,0.0,0.59,0.59,0.59,Matches
Rafael,br BRA,FW,33.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Lucas Barreto,br BRA,GK,21.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Janderson,br BRA,FW,24.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Luis Segovia,ec ECU,DF,26.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Raul Steffens,br BRA,GK,26.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Squad Total,,,27.9,38,418,3420.0,38.0,58.0,41.0,99.0,54.0,4.0,6.0,96.0,4.0,57.3,52.8,41.1,93.9,629.0,1703.0,1687.0,1.53,1.08,2.61,1.42,2.5,1.51,1.08,2.59,1.39,2.47,
Opponent Total,,,27.7,38,418,3420.0,38.0,29.0,17.0,46.0,24.0,5.0,6.0,115.0,7.0,35.2,30.5,23.0,53.5,488.0,1198.0,1183.0,0.76,0.45,1.21,0.63,1.08,0.93,0.6,1.53,0.8,1.41,
