Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0
Rhuan Silveira,br BRA,"FW,MF",20.0,23,11,975.0,10.8,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,1.2,1.2,2.0,3.2,23.0,27.0,61.0,0.0,0.09,0.09,0.0,0.09,0.11,0.19,0.3,0.11,0.3,Matches
David Sousa,br BRA,DF,18.0,13,10,856.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6,0.6,0.1,0.7,6.0,24.0,2.0,0.0,0.0,0.0,0.0,0.0,0.06,0.01,0.07,0.06,0.07,Matches
Guilherme Santos,br BRA,"MF,DF",31.0,12,8,734.0,8.2,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.6,0.6,0.3,0.9,25.0,36.0,31.0,0.0,0.12,0.12,0.0,0.12,0.07,0.04,0.11,0.07,0.11,Matches
Gatito Fernández,py PAR,GK,31.0,8,8,720.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Warley,br BRA,"FW,MF",20.0,16,8,665.0,7.4,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.2,1.2,0.7,1.9,22.0,18.0,53.0,0.14,0.14,0.27,0.14,0.27,0.16,0.1,0.26,0.16,0.26,Matches
Diego,br BRA,GK,21.0,7,7,630.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,Matches
Matheus Nascimento,br BRA,"FW,MF",15.0,11,6,553.0,6.1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,0.3,1.9,13.0,11.0,25.0,0.0,0.16,0.16,0.0,0.16,0.25,0.06,0.31,0.25,0.31,Matches
Carlos Enrique Renteria,co COL,MF,24.0,10,6,495.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.3,0.7,1.0,4.0,16.0,5.0,0.0,0.0,0.0,0.0,0.0,0.05,0.13,0.18,0.05,0.18,Matches
Rafael Navarro,br BRA,FW,19.0,7,5,431.0,4.8,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,1.1,1.1,0.1,1.2,6.0,3.0,30.0,0.42,0.0,0.42,0.42,0.42,0.23,0.03,0.25,0.23,0.25,Matches
Luis Henrique,br BRA,"FW,MF",18.0,5,5,407.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,0.4,2.0,20.0,9.0,40.0,0.0,0.0,0.0,0.0,0.0,0.33,0.1,0.43,0.33,0.43,Matches
Cesinha,br BRA,MF,19.0,7,5,383.0,4.3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.8,1.1,9.0,27.0,23.0,0.0,0.23,0.23,0.0,0.23,0.08,0.19,0.27,0.08,0.27,Matches
Luiz Otavio,br BRA,MF,22.0,19,4,571.0,6.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,0.3,0.8,7.0,31.0,5.0,0.0,0.0,0.0,0.0,0.0,0.08,0.05,0.13,0.08,0.13,Matches
Federico Barrandeguy,uy URU,DF,23.0,14,4,549.0,6.1,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.1,0.1,0.3,0.3,8.0,18.0,33.0,0.0,0.0,0.0,0.0,0.0,0.01,0.04,0.05,0.01,0.05,Matches
Hugo,br BRA,DF,18.0,7,4,449.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.4,8.0,12.0,26.0,0.0,0.0,0.0,0.0,0.0,0.03,0.04,0.07,0.03,0.07,Matches
Del Piage,br BRA,MF,19.0,4,4,246.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.3,2.0,14.0,5.0,0.0,0.0,0.0,0.0,0.0,0.06,0.03,0.09,0.06,0.09,Matches
Marcinho,br BRA,"DF,FW",23.0,4,3,295.0,3.3,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4,0.5,6.0,9.0,7.0,0.0,0.31,0.31,0.0,0.31,0.01,0.13,0.14,0.01,0.14,Matches
Kelvin,br BRA,FW,26.0,5,3,244.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,6.0,8.0,28.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.07,0.07,0.07,Matches
Kayque,br BRA,MF,19.0,5,3,211.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,0.4,0.1,0.5,5.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.19,0.03,0.22,0.19,0.22,Matches
Cícero Santos,br BRA,MF,35.0,9,2,304.0,3.4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.4,0.5,7.0,24.0,4.0,0.0,0.3,0.3,0.0,0.3,0.05,0.1,0.16,0.05,0.16,Matches
Danilo Barcelos,br BRA,DF,28.0,3,2,210.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.1,0.2,4.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.04,0.06,0.1,0.04,0.1,Matches
Ênio,br BRA,"MF,FW",18.0,4,2,197.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.4,1.0,10.0,6.0,19.0,0.0,0.0,0.0,0.0,0.0,0.31,0.16,0.47,0.31,0.47,Matches
Davi Araújo,br BRA,"FW,MF",20.0,13,1,323.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8,0.8,0.1,0.9,11.0,11.0,33.0,0.0,0.0,0.0,0.0,0.0,0.21,0.04,0.25,0.21,0.25,Matches
Alexander Lecaros,pe PER,"FW,MF",20.0,11,1,268.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.5,0.8,5.0,10.0,44.0,0.0,0.0,0.0,0.0,0.0,0.1,0.16,0.26,0.1,0.26,Matches
Éber Bessa,br BRA,"FW,MF",27.0,7,1,189.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.3,0.7,1.0,5.0,7.0,13.0,0.0,0.0,0.0,0.0,0.0,0.15,0.31,0.46,0.15,0.46,Matches
Luiz Fernando,br BRA,"MF,FW",23.0,2,1,91.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.9,0.9,0.7,1.6,6.0,1.0,5.0,0.99,0.0,0.99,0.99,0.99,0.93,0.67,1.6,0.93,1.6,Matches
Helerson,br BRA,DF,22.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.23,0.23,0.23,Matches
Saulo,br BRA,GK,24.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Fernando Costanza,br BRA,DF,21.0,2,1,85.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Lucas Campos,br BRA,FW,22.0,2,1,49.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Iván Angulo,co COL,FW,20.0,3,0,63.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Gustavo Cascardo,br BRA,DF,22.0,1,0,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Wendel Lessa,br BRA,MF,17.0,1,0,15.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Andrew,br BRA,GK,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Wesley Junio,br BRA,DF,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Ruan,br BRA,DF,26.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Squad Total,,,24.9,38,418,3420.0,38.0,32.0,17.0,49.0,26.0,6.0,7.0,72.0,6.0,51.3,45.8,34.1,79.9,604.0,1427.0,1422.0,0.84,0.45,1.29,0.68,1.13,1.35,0.9,2.25,1.21,2.1,
Opponent Total,,,26.9,38,418,3420.0,38.0,61.0,39.0,100.0,52.0,9.0,14.0,86.0,5.0,64.8,54.4,41.5,95.9,729.0,1685.0,1665.0,1.61,1.03,2.63,1.37,2.39,1.7,1.09,2.8,1.43,2.52,
