Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving,Unnamed: 27_level_0
JP Galvão,br BRA,DF,21.0,2.2,118,8,40,53,26,0,118,3,0,0.0,2,66.7,51,237,111,2,0,0,2,2,51,10,Matches
Bastos,ao ANG,DF,31.0,1.3,84,7,35,44,5,1,84,0,0,,0,,33,129,87,0,0,0,0,0,58,0,Matches
Carlos Alberto,br BRA,"FW,MF",20.0,3.3,127,4,19,46,66,16,127,17,8,47.1,7,41.2,83,626,302,10,7,2,9,5,83,29,Matches
Matheus Nascimento,br BRA,"FW,MF",18.0,1.1,29,0,0,17,13,6,29,1,0,0.0,0,0.0,15,110,21,1,2,0,4,2,21,4,Matches
Luis Segovia,ec ECU,DF,25.0,1.1,52,6,29,22,1,0,52,0,0,,0,,39,255,177,1,0,0,1,0,38,0,Matches
Daniel Borges,br BRA,DF,29.0,0.5,27,1,18,7,2,1,27,0,0,,0,,13,52,5,0,0,0,1,0,12,1,Matches
Gatito Fernández,py PAR,GK,34.0,0.5,15,13,15,0,0,0,15,0,0,,0,,9,39,24,0,0,0,0,0,3,0,Matches
Diego Hernández,uy URU,FW,22.0,0.5,22,1,5,6,11,2,22,1,0,0.0,1,100.0,10,57,18,1,1,0,3,1,14,3,Matches
Kayque,br BRA,MF,22.0,0.3,27,0,6,14,7,0,27,2,0,0.0,2,100.0,16,74,38,1,0,0,0,0,20,1,Matches
Mateo Ponte,uy URU,DF,19.0,0.2,15,2,3,11,1,0,15,1,0,0.0,1,100.0,6,23,17,0,0,0,0,1,7,1,Matches
Lucas Piazon,br BRA,FW,29.0,0.2,8,0,1,4,3,0,8,0,0,,0,,5,53,2,0,0,0,0,1,5,3,Matches
Breno,br BRA,MF,22.0,0.1,9,1,5,3,1,0,9,0,0,,0,,9,35,9,0,0,0,2,1,7,0,Matches
Newton,br BRA,MF,22.0,0.1,8,0,0,4,4,1,8,0,0,,0,,8,29,6,0,1,0,0,1,8,0,Matches
Rai,br BRA,MF,20.0,0.0,6,0,0,3,3,0,6,0,0,,0,,6,26,8,0,1,0,1,1,7,1,Matches
Squad Total,,,28.5,38.0,21774,2064,6293,10672,5045,710,21767,798,387,48.5,324,40.6,12258,68833,34569,658,488,147,564,314,13797,1423,
Opponent Total,,,27.4,38.0,22951,2165,6842,11164,5176,680,22950,751,360,47.9,313,41.7,13038,68164,35522,635,433,137,529,304,14993,1512,
