Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Goals,Goals,Goals,Goals,Goals,Expected,Expected,Expected,Expected,Launched,Launched,Launched,Passes,Passes,Passes,Passes,Goal Kicks,Goal Kicks,Goal Kicks,Crosses,Crosses,Crosses,Sweeper,Sweeper,Sweeper,Unnamed: 30_level_0
Player,Nation,Pos,Age,90s,GA,PKA,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Matches
John,br BRA,GK,27.0,34.0,25,5,0,1,0,33.0,0.24,8.0,0.24,124,331,37.5,884,119,26.5,30.7,210,46.2,39.4,432,24,5.6,46,1.35,16.7,Matches
Gatito Fernández,py PAR,GK,35.0,4.0,4,0,0,1,0,5.2,0.35,1.2,0.3,19,45,42.2,96,13,30.2,32.5,28,57.1,42.2,85,2,2.4,3,0.75,9.8,Matches
Squad Total,,,27.9,38.0,29,5,0,2,0,38.2,0.25,9.2,0.24,143,376,38.0,938,132,28.0,32.5,280,40.4,35.1,517,26,5.0,49,1.29,9.8,
Opponent Total,,,27.7,38.0,59,4,1,12,1,59.0,0.27,1.0,0.03,174,480,36.3,834,171,40.8,35.8,325,43.1,36.9,634,27,4.3,29,0.76,14.2,
