Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Unnamed: 16_level_0
Player,Nation,Pos,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,PK,PKatt,Matches
Gabriel,br BRA,MF,21.0,33.3,0,,,,,,,,,0,0,Matches
Júnior César,br BRA,DF,31.0,28.5,0,,,,,,,,,0,0,Matches
Jefferson,br BRA,GK,31.0,27.0,0,,,,,,,,,0,0,Matches
André Bahia,br BRA,DF,30.0,25.0,1,,,,,,,,,0,0,Matches
Bolívar,br BRA,DF,33.0,24.0,1,,,,,,,,,0,0,Matches
Airton,br BRA,"DF,MF",23.0,19.9,0,,,,,,,,,0,0,Matches
Pablo Zeballos,py PAR,"FW,MF",27.0,21.2,6,,,,,,,,,1,2,Matches
Mario Bolatti,ar ARG,MF,28.0,17.6,2,,,,,,,,,0,0,Matches
Dankler,br BRA,DF,22.0,16.5,0,,,,,,,,,0,0,Matches
Wallyson,br BRA,"FW,MF",25.0,15.7,4,,,,,,,,,1,1,Matches
Edílson Mendes,br BRA,DF,27.0,15.2,2,,,,,,,,,0,0,Matches
Emerson Sheik,qa QAT,FW,35.0,14.6,6,,,,,,,,,1,2,Matches
Luis Alberto Ramírez,pe PER,"FW,MF",29.0,14.1,1,,,,,,,,,0,0,Matches
Rogério,br BRA,"FW,MF",23.0,12.6,2,,,,,,,,,0,0,Matches
Régis,br BRA,DF,24.0,12.9,0,,,,,,,,,0,0,Matches
Dória,br BRA,DF,19.0,10.0,0,,,,,,,,,0,0,Matches
Júlio César,br BRA,DF,31.0,8.2,0,,,,,,,,,0,0,Matches
Daniel,br BRA,MF,20.0,8.2,5,,,,,,,,,0,0,Matches
Lucas Marques,br BRA,DF,25.0,7.6,0,,,,,,,,,0,0,Matches
Yuri Mamute,br BRA,FW,18.0,8.8,0,,,,,,,,,0,0,Matches
Carlos Alberto,br BRA,MF,29.0,8.3,0,,,,,,,,,0,0,Matches
Rodrigo Souto,br BRA,MF,30.0,7.1,0,,,,,,,,,0,0,Matches
Juan Carlos Ferreyra,ar ARG,FW,30.0,6.3,0,,,,,,,,,0,0,Matches
Murilo Costa,br BRA,"FW,MF",19.0,5.8,0,,,,,,,,,0,0,Matches
Jóbson,br BRA,FW,25.0,5.3,0,,,,,,,,,0,1,Matches
Marcelo Mattos,br BRA,MF,29.0,5.0,0,,,,,,,,,0,0,Matches
Bruno,br BRA,FW,27.0,4.0,0,,,,,,,,,0,0,Matches
Andrey,br BRA,GK,20.0,4.0,0,,,,,,,,,0,0,Matches
Renan dos Santos,br BRA,GK,24.0,4.0,0,,,,,,,,,0,0,Matches
Jorge Wagner,br BRA,MF,35.0,3.7,0,,,,,,,,,0,0,Matches
Andreazzi,br BRA,MF,19.0,3.1,0,,,,,,,,,0,0,Matches
Matheus Menezes,br BRA,DF,23.0,3.0,0,,,,,,,,,0,0,Matches
Helton Leite,br BRA,GK,23.0,3.0,0,,,,,,,,,0,0,Matches
Fabiano Menezes,br BRA,FW,21.0,2.4,0,,,,,,,,,0,0,Matches
Nicolás Lodeiro,uy URU,"FW,MF",24.0,2.3,0,,,,,,,,,0,0,Matches
Sidney,br BRA,MF,20.0,2.3,0,,,,,,,,,0,0,Matches
Ronny,br BRA,MF,22.0,1.1,0,,,,,,,,,0,0,Matches
Gegê,br BRA,MF,20.0,2.2,0,,,,,,,,,0,0,Matches
Maikon Aquino,br BRA,FW,20.0,1.0,0,,,,,,,,,0,0,Matches
Sassá,br BRA,FW,20.0,0.3,0,,,,,,,,,0,0,Matches
Squad Total,,,27.0,38.0,30,,,,,,,,,3,6,
Opponent Total,,,26.2,38.0,46,,,,,,,,,2,3,
