Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,SCA,SCA,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,GCA,GCA,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,Unnamed: 21_level_0
Player,Nation,Pos,Age,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,Matches
João Paulo Mior,br BRA,MF,27.0,32.8,91,2.77,59,17,1,2,10,2,3,0.09,2,1,0,0,0,0,Matches
Gabriel,br BRA,DF,23.0,33.4,27,0.81,23,0,0,2,1,1,2,0.06,2,0,0,0,0,0,Matches
Cícero Santos,br BRA,MF,34.0,31.1,38,1.22,31,2,1,3,1,0,5,0.16,4,0,1,0,0,0,Matches
Gatito Fernández,py PAR,GK,30.0,29.5,6,0.2,3,3,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Diego Souza,br BRA,"FW,MF",33.0,29.1,69,2.37,50,1,0,8,10,0,5,0.17,2,0,0,1,2,0,Matches
Luiz Fernando,br BRA,"MF,FW",22.0,23.5,61,2.6,41,0,9,3,7,1,1,0.04,1,0,0,0,0,0,Matches
Joel Carli,ar ARG,DF,32.0,25.0,11,0.44,7,0,0,1,2,1,1,0.04,1,0,0,0,0,0,Matches
Marcinho,br BRA,"DF,MF",22.0,23.4,59,2.53,31,19,0,4,5,0,6,0.26,1,4,0,1,0,0,Matches
Alex Santana,br BRA,MF,23.0,18.7,37,1.98,24,1,6,0,5,1,3,0.16,2,0,0,0,1,0,Matches
Fernando Costanza,br BRA,DF,20.0,18.7,31,1.66,21,5,1,2,1,1,3,0.16,2,0,0,1,0,0,Matches
Gilson,br BRA,DF,32.0,16.7,35,2.09,22,10,1,2,0,0,5,0.3,3,1,0,1,0,0,Matches
Gustavo Bochecha,br BRA,MF,22.0,16.6,44,2.65,36,3,4,1,0,0,3,0.18,2,0,0,1,0,0,Matches
Marcelo,br BRA,DF,23.0,16.1,9,0.56,8,0,0,1,0,0,1,0.06,1,0,0,0,0,0,Matches
Yuri,br BRA,DF,23.0,12.0,24,1.99,19,2,1,1,0,1,1,0.08,0,0,0,1,0,0,Matches
Rodrigo Pimpão,br BRA,"MF,FW",31.0,11.2,18,1.61,15,1,1,1,0,0,3,0.27,3,0,0,0,0,0,Matches
Erik Lima,br BRA,"MF,FW",24.0,9.1,17,1.86,11,1,1,1,2,1,2,0.22,1,0,0,1,0,0,Matches
Leonardo Valencia,cl CHI,"MF,FW",27.0,10.5,34,3.23,16,14,0,2,2,0,2,0.19,2,0,0,0,0,0,Matches
Diego Cavalieri,br BRA,GK,36.0,8.5,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Igor Cássio,br BRA,"FW,MF",20.0,7.0,12,1.7,9,0,2,0,1,0,0,0.0,0,0,0,0,0,0,Matches
Rhuan Silveira,br BRA,"MF,FW",19.0,6.6,11,1.66,6,0,1,0,4,0,0,0.0,0,0,0,0,0,0,Matches
Victor Rangel,br BRA,FW,28.0,6.2,14,2.27,4,0,3,2,4,1,1,0.16,0,0,0,1,0,0,Matches
Lucas Barros,br BRA,DF,19.0,6.2,5,0.81,3,2,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Jonathan,br BRA,DF,20.0,4.1,6,1.47,3,2,0,0,1,0,2,0.49,1,1,0,0,0,0,Matches
Lucas Campos,br BRA,"FW,MF",21.0,4.1,12,2.9,7,0,1,0,3,1,3,0.73,0,0,0,0,2,1,Matches
Vinicius Tanque,br BRA,FW,23.0,4.0,10,2.54,9,0,0,0,1,0,0,0.0,0,0,0,0,0,0,Matches
Rickson,br BRA,"MF,DF",20.0,2.6,3,1.17,1,1,0,0,1,0,0,0.0,0,0,0,0,0,0,Matches
Wenderson,br BRA,MF,20.0,1.8,1,0.54,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,Matches
Jean,br BRA,MF,24.0,2.0,1,0.5,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Luis Henrique,br BRA,"FW,MF",17.0,1.4,3,2.18,3,0,0,0,0,0,1,0.73,1,0,0,0,0,0,Matches
Alan Santos,br BRA,MF,27.0,1.3,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Marcos Vinícius,br BRA,MF,24.0,1.2,3,2.45,1,0,0,2,0,0,0,0.0,0,0,0,0,0,0,Matches
Kanu,br BRA,DF,21.0,1.5,2,1.32,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Gustavo Ferrareis,br BRA,MF,23.0,0.7,1,1.53,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Squad Total,,,26.9,38.0,695,18.29,467,84,33,38,62,11,53,1.39,31,7,1,8,5,1,
Opponent Total,,,27.5,38.0,1178,31.0,870,92,76,63,57,20,73,1.92,53,2,7,8,3,0,
