Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 21_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
Igor Rabello,br BRA,DF,22.0,37,37,3330.0,37.0,2.0,0.0,2.0,2.0,0.0,0.0,4.0,0.0,0.05,0.0,0.05,0.05,0.05,Matches
Rodrigo Lindoso,br BRA,MF,28.0,32,32,2805.0,31.2,6.0,3.0,9.0,4.0,2.0,3.0,6.0,0.0,0.19,0.1,0.29,0.13,0.22,Matches
Marcinho,br BRA,"DF,MF",21.0,32,32,2802.0,31.1,1.0,4.0,5.0,1.0,0.0,0.0,7.0,0.0,0.03,0.13,0.16,0.03,0.16,Matches
Joel Carli,ar ARG,DF,31.0,29,29,2587.0,28.7,1.0,0.0,1.0,1.0,0.0,0.0,12.0,0.0,0.03,0.0,0.03,0.03,0.03,Matches
Matheus Fernandes,br BRA,MF,19.0,33,28,2453.0,27.3,0.0,2.0,2.0,0.0,0.0,0.0,10.0,1.0,0.0,0.07,0.07,0.0,0.07,Matches
Luiz Fernando,br BRA,"FW,MF",21.0,32,26,2206.0,24.5,3.0,1.0,4.0,3.0,0.0,0.0,7.0,0.0,0.12,0.04,0.16,0.12,0.16,Matches
Leonardo Valencia,cl CHI,"FW,MF",26.0,27,25,2094.0,23.3,3.0,5.0,8.0,3.0,0.0,0.0,3.0,0.0,0.13,0.21,0.34,0.13,0.34,Matches
Moisés,br BRA,DF,22.0,27,24,2156.0,24.0,0.0,2.0,2.0,0.0,0.0,0.0,4.0,1.0,0.0,0.08,0.08,0.0,0.08,Matches
Kieza,br BRA,FW,31.0,27,20,1855.0,20.6,7.0,2.0,9.0,7.0,0.0,0.0,0.0,0.0,0.34,0.1,0.44,0.34,0.44,Matches
Saulo,br BRA,GK,22.0,17,16,1514.0,16.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Brenner Marlos,br BRA,FW,23.0,24,16,1380.0,15.3,3.0,0.0,3.0,2.0,1.0,1.0,2.0,0.0,0.2,0.0,0.2,0.13,0.13,Matches
Erik Lima,br BRA,"FW,MF",23.0,17,15,1323.0,14.7,5.0,4.0,9.0,5.0,0.0,0.0,2.0,0.0,0.34,0.27,0.61,0.34,0.61,Matches
Gustavo Bochecha,br BRA,MF,21.0,17,15,1171.0,13.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.08,0.08,0.0,0.08,Matches
Gilson,br BRA,DF,31.0,16,14,1261.0,14.0,1.0,0.0,1.0,1.0,0.0,0.0,5.0,1.0,0.07,0.0,0.07,0.07,0.07,Matches
Rodrigo Pimpão,br BRA,"FW,MF",30.0,31,13,1425.0,15.8,1.0,0.0,1.0,1.0,0.0,0.0,9.0,0.0,0.06,0.0,0.06,0.06,0.06,Matches
Jefferson,br BRA,GK,35.0,13,13,1096.0,12.2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.08,0.0,0.08,Matches
Jean,br BRA,MF,23.0,15,13,930.0,10.3,1.0,2.0,3.0,1.0,0.0,0.0,4.0,0.0,0.1,0.19,0.29,0.1,0.29,Matches
Gatito Fernández,py PAR,GK,29.0,8,8,720.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Marcelo,br BRA,DF,22.0,9,7,685.0,7.6,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Renatinho,br BRA,MF,26.0,17,7,650.0,7.2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Rodrigo Aguirre,uy URU,FW,23.0,20,6,747.0,8.3,1.0,0.0,1.0,1.0,0.0,0.0,4.0,2.0,0.12,0.0,0.12,0.12,0.12,Matches
Luis Ricardo,br BRA,DF,34.0,8,6,586.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Yago,br BRA,DF,25.0,5,4,383.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
João Pedro Heinen,br BRA,MF,21.0,8,4,259.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Marcos Vinícius,br BRA,MF,23.0,7,2,252.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Yuri,br BRA,DF,22.0,2,2,150.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Ezequiel,br BRA,"FW,MF",19.0,10,1,199.0,2.2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.45,0.0,0.45,Matches
Diego,br BRA,GK,19.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
