Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels,Unnamed: 21_level_0
Player,Nation,Pos,Age,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
Lucas Perri,br BRA,GK,25.0,37.5,1,0,0,0,4,0,0,0,0,0,0,0,36,7,2,77.8,Matches
Víctor Cuesta,ar ARG,DF,34.0,35.0,9,0,0,33,25,2,30,58,31,0,0,0,170,77,41,65.3,Matches
Adryelson,br BRA,DF,24.0,33.3,6,1,0,20,19,0,0,61,20,0,0,0,127,92,45,67.2,Matches
Marlon Freitas,br BRA,MF,27.0,32.3,3,0,0,27,9,0,11,39,30,0,0,1,208,31,27,53.4,Matches
Carlos Eduardo,br BRA,MF,33.0,29.7,5,1,0,39,50,0,71,13,11,0,0,0,97,29,52,35.8,Matches
Tchê Tchê,br BRA,"MF,DF",30.0,29.5,8,0,0,39,50,0,57,13,19,0,0,0,133,5,13,27.8,Matches
Tiquinho Soares,br BRA,FW,32.0,27.1,10,0,0,48,85,15,13,3,10,1,0,0,89,79,70,53.0,Matches
Júnior Santos,br BRA,FW,28.0,24.0,2,0,0,42,37,5,57,12,24,1,0,0,109,33,47,41.3,Matches
Victor Sá,br BRA,FW,28.0,23.6,3,0,0,31,47,4,40,30,37,1,0,0,100,18,44,29.0,Matches
Leonel Di Plácido,ar ARG,DF,29.0,26.2,5,0,0,28,14,1,86,48,51,0,1,0,150,21,39,35.0,Matches
Fernando Marçal,br BRA,DF,33.0,18.1,8,1,0,39,17,0,111,39,16,0,0,0,83,29,23,55.8,Matches
Hugo,br BRA,DF,21.0,15.5,3,0,0,33,13,0,64,24,31,0,0,0,70,15,23,39.5,Matches
Luis Henrique,br BRA,"FW,MF",21.0,15.3,0,0,0,6,9,3,24,4,3,1,0,0,101,2,7,22.2,Matches
Danilo Barbosa,br BRA,"MF,DF",26.0,11.2,5,0,0,16,27,1,3,16,9,0,0,0,78,16,9,64.0,Matches
Gabriel,br BRA,MF,29.0,9.6,2,0,0,19,8,0,22,16,20,0,0,0,72,26,13,66.7,Matches
Rafael,br BRA,DF,32.0,5.4,3,1,1,12,5,0,21,4,12,0,0,0,31,3,3,50.0,Matches
Lucas Fernandes,br BRA,MF,25.0,5.3,1,0,0,16,11,0,29,3,1,0,0,0,20,3,7,30.0,Matches
Philipe Sampaio,br BRA,DF,28.0,5.5,2,0,0,9,5,2,1,6,7,0,0,0,26,22,8,73.3,Matches
Gustavo Sauer,br BRA,"FW,MF",29.0,2.9,0,0,0,4,4,1,8,3,4,1,0,0,12,2,2,50.0,Matches
Diego Costa,es ESP,FW,34.0,5.7,6,0,0,15,12,5,8,3,5,0,0,0,14,20,28,41.7,Matches
Matias Segovia,py PAR,FW,20.0,7.2,2,0,0,5,14,0,20,8,18,0,0,0,57,1,5,16.7,Matches
Janderson,br BRA,"FW,MF",23.0,4.6,2,0,0,11,5,1,10,2,5,0,0,0,29,11,21,34.4,Matches
JP Galvão,br BRA,DF,21.0,2.2,0,0,0,3,1,0,6,3,5,0,0,0,10,2,5,28.6,Matches
Bastos,ao ANG,DF,31.0,1.3,0,0,0,3,2,0,1,0,2,0,0,0,2,2,2,50.0,Matches
Carlos Alberto,br BRA,"FW,MF",20.0,3.3,0,0,0,5,7,0,5,1,0,1,0,0,14,4,7,36.4,Matches
Matheus Nascimento,br BRA,"FW,MF",18.0,1.1,2,0,0,6,3,1,0,0,1,0,0,0,5,2,6,25.0,Matches
Luis Segovia,ec ECU,DF,25.0,1.1,1,0,0,1,1,0,0,0,0,0,0,0,4,1,3,25.0,Matches
Daniel Borges,br BRA,DF,29.0,0.5,0,0,0,2,1,0,2,1,2,0,0,0,2,0,0,,Matches
Gatito Fernández,py PAR,GK,34.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,Matches
Diego Hernández,uy URU,FW,22.0,0.5,1,0,0,1,3,0,2,0,1,0,0,0,2,0,0,,Matches
Kayque,br BRA,MF,22.0,0.3,1,0,0,1,0,0,0,1,1,0,0,0,2,0,0,,Matches
Mateo Ponte,uy URU,DF,19.0,0.2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0.0,Matches
Lucas Piazon,br BRA,FW,29.0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,Matches
Breno,br BRA,MF,22.0,0.1,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,,Matches
Newton,br BRA,MF,22.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,Matches
Rai,br BRA,MF,20.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
Squad Total,,,28.5,38.0,93,4,1,515,489,41,702,412,376,6,1,1,1859,553,554,50.0,
Opponent Total,,,27.4,38.0,101,2,0,521,492,91,739,344,412,1,7,2,1962,554,553,50.0,
