Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Unnamed: 23_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%,Matches
John,br BRA,GK,27.0,34,34,3060,34.0,25,0.74,117,91,82.9,20,10,4,16,47.1,6,5,1,0,16.7,Matches
Gatito Fernández,py PAR,GK,35.0,4,4,360,4.0,4,1.0,15,11,73.3,3,0,1,2,50.0,0,0,0,0,,Matches
Squad Total,,,27.9,38,38,3420,38.0,29,0.76,132,102,81.8,23,10,5,18,47.4,6,5,1,0,16.7,
Opponent Total,,,27.7,38,38,3420,38.0,59,1.55,205,146,73.2,5,10,23,5,13.2,6,4,1,1,20.0,
